"","geneSymbol","tumorType","posN_unique","posNMatched_unique","protLength","mutRate","matchRate"
"1266","BMPR2","CELLLINE",37,1,1038,0.035645472061657,0.027027027027027
"1267","BMPR2","CESC",1,0,1038,0.000963391136801541,0
"1268","BMPR2","COAD/READ",14,0,1038,0.0134874759152216,0
"1269","BMPR2","ESCA",1,0,1038,0.000963391136801541,0
"1270","BMPR2","GBM",1,0,1038,0.000963391136801541,0
"1271","BMPR2","HNSC",4,0,1038,0.00385356454720617,0
"1272","BMPR2","KIRC",4,0,1038,0.00385356454720617,0
"1273","BMPR2","LUAD",9,0,1038,0.00867052023121387,0
"1274","BMPR2","LUSC",1,0,1038,0.000963391136801541,0
"1275","BMPR2","MBL",1,0,1038,0.000963391136801541,0
"1276","BMPR2","MM",1,0,1038,0.000963391136801541,0
"1277","BMPR2","OV",3,0,1038,0.00289017341040462,0
"1278","BMPR2","PAAD",4,0,1038,0.00385356454720617,0
"1279","BMPR2","PRAD",1,0,1038,0.000963391136801541,0
"1280","BMPR2","SCLC",2,0,1038,0.00192678227360308,0
"1281","BMPR2","SKCM",13,0,1038,0.01252408477842,0
"1282","BMPR2","STAD",13,0,1038,0.01252408477842,0
"1283","BMPR2","UCEC",11,1,1038,0.010597302504817,0.0909090909090909
"1284","BMPR2","UCS",1,0,1038,0.000963391136801541,0
"1285","BRAF","ACC",1,1,766,0.00130548302872063,1
"1286","BRAF","BLCA",8,5,766,0.010443864229765,0.625
"1287","BRAF","BRCA",9,1,766,0.0117493472584856,0.111111111111111
"1288","BRAF","CELLLINE",34,7,766,0.0443864229765013,0.205882352941176
"1289","BRAF","CESC",1,0,766,0.00130548302872063,0
"1290","BRAF","COAD/READ",7,1,766,0.00913838120104439,0.142857142857143
"1291","BRAF","GBM",2,1,766,0.00261096605744125,0.5
"1292","BRAF","HNSC",4,0,766,0.00522193211488251,0
"1293","BRAF","KIRC",1,0,766,0.00130548302872063,0
"1294","BRAF","KIRP",2,1,766,0.00261096605744125,0.5
"1295","BRAF","LGG",3,2,766,0.00391644908616188,0.666666666666667
"1296","BRAF","LIHC",1,0,766,0.00130548302872063,0
"1297","BRAF","LUAD",25,6,766,0.0326370757180157,0.24
"1298","BRAF","LUSC",8,3,766,0.010443864229765,0.375
"1299","BRAF","MM",6,5,766,0.00783289817232376,0.833333333333333
"1300","BRAF","OV",2,0,766,0.00261096605744125,0
"1301","BRAF","PAAD",2,0,766,0.00261096605744125,0
"1302","BRAF","PRAD",8,4,766,0.010443864229765,0.5
"1303","BRAF","SKCM",31,6,766,0.0404699738903394,0.193548387096774
"1304","BRAF","STAD",7,1,766,0.00913838120104439,0.142857142857143
"1305","BRAF","THCA",2,2,766,0.00261096605744125,1
"1306","BRAF","UCEC",9,1,766,0.0117493472584856,0.111111111111111
"1307","BRAF","UCS",1,0,766,0.00130548302872063,0
"1308","BRCA1","ACYC",2,0,1863,0.00107353730542136,0
"1309","BRCA1","BLCA",8,0,1863,0.00429414922168545,0
"1310","BRCA1","BRCA",26,0,1863,0.0139559849704777,0
"1311","BRCA1","CELLLINE",54,0,1863,0.0289855072463768,0
"1312","BRCA1","CESC",2,0,1863,0.00107353730542136,0
"1313","BRCA1","COAD/READ",8,0,1863,0.00429414922168545,0
"1314","BRCA1","ESCA",3,0,1863,0.00161030595813205,0
"1315","BRCA1","GBM",4,0,1863,0.00214707461084273,0
"1316","BRCA1","HNSC",12,0,1863,0.00644122383252818,0
"1317","BRCA1","KIRC",6,0,1863,0.00322061191626409,0
"1318","BRCA1","KIRP",2,0,1863,0.00107353730542136,0
"1319","BRCA1","LIHC",1,0,1863,0.000536768652710682,0
"1320","BRCA1","LUAD",14,0,1863,0.00751476113794954,0
"1321","BRCA1","LUSC",12,0,1863,0.00644122383252818,0
"1322","BRCA1","MM",2,0,1863,0.00107353730542136,0
"1323","BRCA1","OV",26,0,1863,0.0139559849704777,0
"1324","BRCA1","PAAD",3,0,1863,0.00161030595813205,0
"1325","BRCA1","SCLC",1,0,1863,0.000536768652710682,0
"1326","BRCA1","SKCM",20,0,1863,0.0107353730542136,0
"1327","BRCA1","STAD",14,0,1863,0.00751476113794954,0
"1328","BRCA1","THCA",1,0,1863,0.000536768652710682,0
"1329","BRCA1","UCEC",17,1,1863,0.00912506709608159,0.0588235294117647
"1330","BRCA2","BLCA",20,0,3418,0.00585137507314219,0
"1331","BRCA2","BRCA",38,0,3418,0.0111176126389702,0
"1332","BRCA2","CELLLINE",97,1,3418,0.0283791691047396,0.0103092783505155
"1333","BRCA2","CESC",2,0,3418,0.000585137507314219,0
"1334","BRCA2","COAD/READ",30,1,3418,0.00877706260971328,0.0333333333333333
"1335","BRCA2","ESCA",2,0,3418,0.000585137507314219,0
"1336","BRCA2","GBM",7,0,3418,0.00204798127559977,0
"1337","BRCA2","HNSC",16,0,3418,0.00468110005851375,0
"1338","BRCA2","KIRC",8,0,3418,0.00234055002925688,0
"1339","BRCA2","KIRP",7,0,3418,0.00204798127559977,0
"1340","BRCA2","LGG",2,0,3418,0.000585137507314219,0
"1341","BRCA2","LIHC",5,0,3418,0.00146284376828555,0
"1342","BRCA2","LUAD",27,0,3418,0.00789935634874196,0
"1343","BRCA2","LUSC",12,0,3418,0.00351082504388531,0
"1344","BRCA2","MBL",1,0,3418,0.000292568753657109,0
"1345","BRCA2","OV",28,0,3418,0.00819192510239906,0
"1346","BRCA2","PAAD",7,0,3418,0.00204798127559977,0
"1347","BRCA2","PRAD",8,0,3418,0.00234055002925688,0
"1348","BRCA2","SCLC",1,0,3418,0.000292568753657109,0
"1349","BRCA2","SKCM",38,0,3418,0.0111176126389702,0
"1350","BRCA2","STAD",27,0,3418,0.00789935634874196,0
"1351","BRCA2","THCA",3,0,3418,0.000877706260971328,0
"1352","BRCA2","UCEC",58,1,3418,0.0169689877121123,0.0172413793103448
"1353","BRCA2","UCS",5,0,3418,0.00146284376828555,0
"1354","BRIP1","BLCA",8,0,1249,0.00640512409927942,0
"1355","BRIP1","BRCA",15,0,1249,0.0120096076861489,0
"1356","BRIP1","CELLLINE",46,1,1249,0.0368294635708567,0.0217391304347826
"1357","BRIP1","CESC",1,0,1249,0.000800640512409928,0
"1358","BRIP1","COAD/READ",12,0,1249,0.00960768614891913,0
"1359","BRIP1","ESCA",3,0,1249,0.00240192153722978,0
"1360","BRIP1","GBM",1,0,1249,0.000800640512409928,0
"1361","BRIP1","HNSC",6,0,1249,0.00480384307445957,0
"1362","BRIP1","KIRC",4,0,1249,0.00320256204963971,0
"1363","BRIP1","KIRP",3,0,1249,0.00240192153722978,0
"1364","BRIP1","LIHC",4,0,1249,0.00320256204963971,0
"1365","BRIP1","LUAD",16,0,1249,0.0128102481985588,0
"1366","BRIP1","LUSC",6,0,1249,0.00480384307445957,0
"1367","BRIP1","OV",1,0,1249,0.000800640512409928,0
"1368","BRIP1","PAAD",2,0,1249,0.00160128102481986,0
"1369","BRIP1","SKCM",23,0,1249,0.0184147317854283,0
"1370","BRIP1","STAD",3,0,1249,0.00240192153722978,0
"1371","BRIP1","THCA",1,0,1249,0.000800640512409928,0
"1372","BRIP1","UCEC",18,0,1249,0.0144115292233787,0
"1373","BSCL2","ACC",1,0,398,0.00251256281407035,0
"1374","BSCL2","BRCA",4,0,398,0.0100502512562814,0
"1375","BSCL2","CELLLINE",1,0,398,0.00251256281407035,0
"1376","BSCL2","COAD/READ",1,0,398,0.00251256281407035,0
"1377","BSCL2","ESCA",1,0,398,0.00251256281407035,0
"1378","BSCL2","HNSC",3,0,398,0.00753768844221105,0
"1379","BSCL2","KIRC",2,0,398,0.0050251256281407,0
"1380","BSCL2","KIRP",2,0,398,0.0050251256281407,0
"1381","BSCL2","LIHC",2,0,398,0.0050251256281407,0
"1382","BSCL2","LUAD",4,0,398,0.0100502512562814,0
"1383","BSCL2","LUSC",1,1,398,0.00251256281407035,1
"1384","BSCL2","PAAD",1,0,398,0.00251256281407035,0
"1385","BSCL2","PRAD",1,0,398,0.00251256281407035,0
"1386","BSCL2","SKCM",3,0,398,0.00753768844221105,0
"1387","BSCL2","STAD",1,0,398,0.00251256281407035,0
"1388","BSCL2","UCEC",4,0,398,0.0100502512562814,0
"1389","BTD","ACC",1,0,543,0.00184162062615101,0
"1390","BTD","BRCA",4,1,543,0.00736648250460405,0.25
"1391","BTD","CELLLINE",1,0,543,0.00184162062615101,0
"1392","BTD","COAD/READ",5,0,543,0.00920810313075507,0
"1393","BTD","ESCA",2,0,543,0.00368324125230203,0
"1394","BTD","KIRP",1,0,543,0.00184162062615101,0
"1395","BTD","LAML",1,0,543,0.00184162062615101,0
"1396","BTD","LIHC",3,0,543,0.00552486187845304,0
"1397","BTD","LUAD",8,0,543,0.0147329650092081,0
"1398","BTD","LUSC",2,0,543,0.00368324125230203,0
"1399","BTD","PAAD",2,0,543,0.00368324125230203,0
"1400","BTD","PRAD",1,0,543,0.00184162062615101,0
"1401","BTD","SKCM",3,0,543,0.00552486187845304,0
"1402","BTD","STAD",2,0,543,0.00368324125230203,0
"1403","BTD","UCEC",6,0,543,0.0110497237569061,0
"1404","BTK","ACC",1,0,659,0.00151745068285281,0
"1405","BTK","BLCA",3,0,659,0.00455235204855842,0
"1406","BTK","BRCA",9,1,659,0.0136570561456753,0.111111111111111
"1407","BTK","CELLLINE",23,2,659,0.0349013657056146,0.0869565217391304
"1408","BTK","CESC",1,0,659,0.00151745068285281,0
"1409","BTK","COAD/READ",7,1,659,0.0106221547799697,0.142857142857143
"1410","BTK","GBM",1,0,659,0.00151745068285281,0
"1411","BTK","HNSC",6,0,659,0.00910470409711684,0
"1412","BTK","KIRC",1,0,659,0.00151745068285281,0
"1413","BTK","LIHC",2,0,659,0.00303490136570561,0
"1414","BTK","LUAD",19,0,659,0.0288315629742033,0
"1415","BTK","LUSC",8,0,659,0.0121396054628225,0
"1416","BTK","OV",1,0,659,0.00151745068285281,0
"1417","BTK","PAAD",1,0,659,0.00151745068285281,0
"1418","BTK","PRAD",2,0,659,0.00303490136570561,0
"1419","BTK","SKCM",20,1,659,0.0303490136570561,0.05
"1420","BTK","STAD",2,0,659,0.00303490136570561,0
"1421","BTK","UCEC",12,0,659,0.0182094081942337,0
"1422","C3","BLCA",6,2,1663,0.00360793746241732,0.333333333333333
"1423","C3","BRCA",11,0,1663,0.00661455201443175,0
"1424","C3","CELLLINE",6,0,1663,0.00360793746241732,0
"1425","C3","COAD/READ",22,0,1663,0.0132291040288635,0
"1426","C3","ESCA",2,0,1663,0.00120264582080577,0
"1427","C3","GBM",6,0,1663,0.00360793746241732,0
"1428","C3","HNSC",8,0,1663,0.00481058328322309,0
"1429","C3","KICH",1,0,1663,0.000601322910402886,0
"1430","C3","KIRC",6,0,1663,0.00360793746241732,0
"1431","C3","KIRP",3,0,1663,0.00180396873120866,0
"1432","C3","LAML",1,0,1663,0.000601322910402886,0
"1433","C3","LGG",6,0,1663,0.00360793746241732,0
"1434","C3","LIHC",6,0,1663,0.00360793746241732,0
"1435","C3","LUAD",15,1,1663,0.0090198436560433,0.0666666666666667
"1436","C3","LUSC",6,0,1663,0.00360793746241732,0
"1437","C3","OV",2,0,1663,0.00120264582080577,0
"1438","C3","PAAD",6,0,1663,0.00360793746241732,0
"1439","C3","PRAD",6,0,1663,0.00360793746241732,0
"1440","C3","SCLC",4,0,1663,0.00240529164161155,0
"1441","C3","SKCM",71,1,1663,0.0426939266386049,0.0140845070422535
"1442","C3","STAD",21,0,1663,0.0126277811184606,0
"1443","C3","THCA",1,0,1663,0.000601322910402886,0
"1444","C3","UCEC",21,0,1663,0.0126277811184606,0
"1445","C7","ACC",1,0,843,0.00118623962040332,0
"1446","C7","BRCA",10,0,843,0.0118623962040332,0
"1447","C7","COAD/READ",9,0,843,0.0106761565836299,0
"1448","C7","ESCA",2,0,843,0.00237247924080664,0
"1449","C7","HNSC",6,0,843,0.00711743772241993,0
"1450","C7","KIRC",2,0,843,0.00237247924080664,0
"1451","C7","KIRP",2,0,843,0.00237247924080664,0
"1452","C7","LAML",1,0,843,0.00118623962040332,0
"1453","C7","LGG",2,0,843,0.00237247924080664,0
"1454","C7","LIHC",4,0,843,0.00474495848161329,0
"1455","C7","LUAD",38,1,843,0.0450771055753262,0.0263157894736842
"1456","C7","LUSC",14,0,843,0.0166073546856465,0
"1457","C7","MBL",1,0,843,0.00118623962040332,0
"1458","C7","MM",2,0,843,0.00237247924080664,0
"1459","C7","OV",3,0,843,0.00355871886120996,0
"1460","C7","PAAD",4,1,843,0.00474495848161329,0.25
"1461","C7","SCLC",1,0,843,0.00118623962040332,0
"1462","C7","SKCM",53,0,843,0.062870699881376,0
"1463","C7","STAD",2,0,843,0.00237247924080664,0
"1464","C7","THCA",2,0,843,0.00237247924080664,0
"1465","C7","UCEC",20,0,843,0.0237247924080664,0
"1466","C7","UCS",2,0,843,0.00237247924080664,0
"1467","CABP4","BLCA",2,0,275,0.00727272727272727,0
"1468","CABP4","CELLLINE",1,0,275,0.00363636363636364,0
"1469","CABP4","CESC",1,0,275,0.00363636363636364,0
"1470","CABP4","COAD/READ",3,0,275,0.0109090909090909,0
"1471","CABP4","GBM",2,0,275,0.00727272727272727,0
"1472","CABP4","HNSC",1,0,275,0.00363636363636364,0
"1473","CABP4","KIRP",1,0,275,0.00363636363636364,0
"1474","CABP4","LGG",1,0,275,0.00363636363636364,0
"1475","CABP4","LUAD",2,0,275,0.00727272727272727,0
"1476","CABP4","LUSC",1,0,275,0.00363636363636364,0
"1477","CABP4","PRAD",1,0,275,0.00363636363636364,0
"1478","CABP4","SKCM",11,0,275,0.04,0
"1479","CABP4","STAD",3,1,275,0.0109090909090909,0.333333333333333
"1480","CABP4","UCEC",6,0,275,0.0218181818181818,0
"1481","CACNA1A","ACC",7,0,2505,0.00279441117764471,0
"1482","CACNA1A","BLCA",6,0,2505,0.00239520958083832,0
"1483","CACNA1A","BRCA",18,0,2505,0.00718562874251497,0
"1484","CACNA1A","CELLLINE",1,0,2505,0.000399201596806387,0
"1485","CACNA1A","COAD/READ",23,2,2505,0.00918163672654691,0.0869565217391304
"1486","CACNA1A","ESCA",2,0,2505,0.000798403193612774,0
"1487","CACNA1A","GBM",1,0,2505,0.000399201596806387,0
"1488","CACNA1A","HNSC",10,0,2505,0.00399201596806387,0
"1489","CACNA1A","KICH",4,0,2505,0.00159680638722555,0
"1490","CACNA1A","KIRC",5,0,2505,0.00199600798403194,0
"1491","CACNA1A","KIRP",8,0,2505,0.0031936127744511,0
"1492","CACNA1A","LGG",1,0,2505,0.000399201596806387,0
"1493","CACNA1A","LIHC",7,0,2505,0.00279441117764471,0
"1494","CACNA1A","LUAD",19,1,2505,0.00758483033932136,0.0526315789473684
"1495","CACNA1A","LUSC",12,0,2505,0.00479041916167665,0
"1496","CACNA1A","MM",2,1,2505,0.000798403193612774,0.5
"1497","CACNA1A","OV",4,0,2505,0.00159680638722555,0
"1498","CACNA1A","PAAD",6,0,2505,0.00239520958083832,0
"1499","CACNA1A","PRAD",9,0,2505,0.00359281437125748,0
"1500","CACNA1A","SKCM",54,1,2505,0.0215568862275449,0.0185185185185185
"1501","CACNA1A","STAD",16,0,2505,0.0063872255489022,0
"1502","CACNA1A","THCA",2,0,2505,0.000798403193612774,0
"1503","CACNA1A","UCEC",19,0,2505,0.00758483033932136,0
"1504","CACNA1A","UCS",3,0,2505,0.00119760479041916,0
"1505","CACNA1F","ACC",3,1,1977,0.00151745068285281,0.333333333333333
"1506","CACNA1F","BLCA",4,0,1977,0.00202326757713708,0
"1507","CACNA1F","BRCA",18,1,1977,0.00910470409711684,0.0555555555555556
"1508","CACNA1F","CELLLINE",51,0,1977,0.0257966616084977,0
"1509","CACNA1F","COAD/READ",18,0,1977,0.00910470409711684,0
"1510","CACNA1F","GBM",1,0,1977,0.000505816894284269,0
"1511","CACNA1F","HNSC",6,0,1977,0.00303490136570561,0
"1512","CACNA1F","KIRC",3,0,1977,0.00151745068285281,0
"1513","CACNA1F","KIRP",2,0,1977,0.00101163378856854,0
"1514","CACNA1F","LGG",3,0,1977,0.00151745068285281,0
"1515","CACNA1F","LUAD",20,1,1977,0.0101163378856854,0.05
"1516","CACNA1F","LUSC",10,0,1977,0.00505816894284269,0
"1517","CACNA1F","MBL",2,0,1977,0.00101163378856854,0
"1518","CACNA1F","OV",4,0,1977,0.00202326757713708,0
"1519","CACNA1F","PAAD",1,0,1977,0.000505816894284269,0
"1520","CACNA1F","PRAD",4,0,1977,0.00202326757713708,0
"1521","CACNA1F","SKCM",37,0,1977,0.018715225088518,0
"1522","CACNA1F","STAD",9,0,1977,0.00455235204855842,0
"1523","CACNA1F","UCEC",38,0,1977,0.0192210419828022,0
"1524","CACNA1F","UCS",2,0,1977,0.00101163378856854,0
"1525","CACNA1H","ACC",3,0,2353,0.00127496812579686,0
"1526","CACNA1H","BLCA",1,0,2353,0.000424989375265618,0
"1527","CACNA1H","BRCA",12,0,2353,0.00509987250318742,0
"1528","CACNA1H","COAD/READ",9,0,2353,0.00382490437739057,0
"1529","CACNA1H","ESCA",4,0,2353,0.00169995750106247,0
"1530","CACNA1H","GBM",4,0,2353,0.00169995750106247,0
"1531","CACNA1H","HNSC",7,0,2353,0.00297492562685933,0
"1532","CACNA1H","KICH",2,0,2353,0.000849978750531237,0
"1533","CACNA1H","KIRC",3,0,2353,0.00127496812579686,0
"1534","CACNA1H","KIRP",5,0,2353,0.00212494687632809,0
"1535","CACNA1H","LGG",2,0,2353,0.000849978750531237,0
"1536","CACNA1H","LUAD",17,0,2353,0.00722481937951551,0
"1537","CACNA1H","LUSC",6,0,2353,0.00254993625159371,0
"1538","CACNA1H","MBL",1,0,2353,0.000424989375265618,0
"1539","CACNA1H","MM",1,0,2353,0.000424989375265618,0
"1540","CACNA1H","OV",1,0,2353,0.000424989375265618,0
"1541","CACNA1H","PAAD",1,0,2353,0.000424989375265618,0
"1542","CACNA1H","PRAD",7,0,2353,0.00297492562685933,0
"1543","CACNA1H","SCLC",1,0,2353,0.000424989375265618,0
"1544","CACNA1H","SKCM",34,0,2353,0.014449638759031,0
"1545","CACNA1H","STAD",15,0,2353,0.00637484062898428,0
"1546","CACNA1H","UCEC",11,1,2353,0.0046748831279218,0.0909090909090909
"1547","CACNA1H","UCS",4,0,2353,0.00169995750106247,0
"1548","CACNA1S","ACC",3,0,1873,0.00160170848905499,0
"1549","CACNA1S","BLCA",8,0,1873,0.00427122263747998,0
"1550","CACNA1S","BRCA",12,0,1873,0.00640683395621997,0
"1551","CACNA1S","CELLLINE",7,0,1873,0.00373731980779498,0
"1552","CACNA1S","COAD/READ",18,1,1873,0.00961025093432995,0.0555555555555556
"1553","CACNA1S","ESCA",1,0,1873,0.000533902829684997,0
"1554","CACNA1S","GBM",7,0,1873,0.00373731980779498,0
"1555","CACNA1S","HNSC",12,0,1873,0.00640683395621997,0
"1556","CACNA1S","KICH",1,1,1873,0.000533902829684997,1
"1557","CACNA1S","KIRC",7,0,1873,0.00373731980779498,0
"1558","CACNA1S","KIRP",6,0,1873,0.00320341697810998,0
"1559","CACNA1S","LAML",1,0,1873,0.000533902829684997,0
"1560","CACNA1S","LGG",5,0,1873,0.00266951414842499,0
"1561","CACNA1S","LIHC",6,0,1873,0.00320341697810998,0
"1562","CACNA1S","LUAD",32,0,1873,0.0170848905499199,0
"1563","CACNA1S","LUSC",11,0,1873,0.00587293112653497,0
"1564","CACNA1S","MM",3,0,1873,0.00160170848905499,0
"1565","CACNA1S","OV",5,0,1873,0.00266951414842499,0
"1566","CACNA1S","PAAD",5,0,1873,0.00266951414842499,0
"1567","CACNA1S","PRAD",3,0,1873,0.00160170848905499,0
"1568","CACNA1S","SCLC",4,0,1873,0.00213561131873999,0
"1569","CACNA1S","SKCM",68,0,1873,0.0363053924185798,0
"1570","CACNA1S","STAD",11,0,1873,0.00587293112653497,0
"1571","CACNA1S","THCA",1,0,1873,0.000533902829684997,0
"1572","CACNA1S","UCEC",32,0,1873,0.0170848905499199,0
"1573","CACNA1S","UCS",1,0,1873,0.000533902829684997,0
"1574","CAPN3","BLCA",4,0,821,0.0048721071863581,0
"1575","CAPN3","BRCA",1,0,821,0.00121802679658952,0
"1576","CAPN3","CELLLINE",3,0,821,0.00365408038976857,0
"1577","CAPN3","CESC",1,0,821,0.00121802679658952,0
"1578","CAPN3","COAD/READ",6,2,821,0.00730816077953715,0.333333333333333
"1579","CAPN3","ESCA",1,0,821,0.00121802679658952,0
"1580","CAPN3","HNSC",4,0,821,0.0048721071863581,0
"1581","CAPN3","KICH",1,0,821,0.00121802679658952,0
"1582","CAPN3","KIRC",3,0,821,0.00365408038976857,0
"1583","CAPN3","KIRP",1,0,821,0.00121802679658952,0
"1584","CAPN3","LGG",1,0,821,0.00121802679658952,0
"1585","CAPN3","LUAD",9,1,821,0.0109622411693057,0.111111111111111
"1586","CAPN3","LUSC",8,1,821,0.0097442143727162,0.125
"1587","CAPN3","PAAD",3,0,821,0.00365408038976857,0
"1588","CAPN3","PRAD",2,0,821,0.00243605359317905,0
"1589","CAPN3","SKCM",13,0,821,0.0158343483556638,0
"1590","CAPN3","STAD",9,0,821,0.0109622411693057,0
"1591","CAPN3","UCEC",11,3,821,0.0133982947624848,0.272727272727273
"1592","CAPN3","UCS",1,0,821,0.00121802679658952,0
"1593","CASP10","BRCA",2,0,521,0.00383877159309021,0
"1594","CASP10","CELLLINE",18,1,521,0.0345489443378119,0.0555555555555556
"1595","CASP10","CESC",1,0,521,0.00191938579654511,0
"1596","CASP10","COAD/READ",3,0,521,0.00575815738963532,0
"1597","CASP10","GBM",1,0,521,0.00191938579654511,0
"1598","CASP10","HNSC",2,0,521,0.00383877159309021,0
"1599","CASP10","KIRC",2,0,521,0.00383877159309021,0
"1600","CASP10","KIRP",2,0,521,0.00383877159309021,0
"1601","CASP10","LAML",1,0,521,0.00191938579654511,0
"1602","CASP10","LIHC",1,0,521,0.00191938579654511,0
"1603","CASP10","LUAD",8,0,521,0.0153550863723608,0
"1604","CASP10","LUSC",4,0,521,0.00767754318618042,0
"1605","CASP10","PAAD",1,0,521,0.00191938579654511,0
"1606","CASP10","PRAD",1,0,521,0.00191938579654511,0
"1607","CASP10","SKCM",10,0,521,0.0191938579654511,0
"1608","CASP10","STAD",5,0,521,0.00959692898272553,0
"1609","CASP10","UCEC",6,0,521,0.0115163147792706,0
"1610","CASP8","ACC",1,0,479,0.00208768267223382,0
"1611","CASP8","BLCA",6,0,479,0.0125260960334029,0
"1612","CASP8","BRCA",14,0,479,0.0292275574112735,0
"1613","CASP8","CELLLINE",31,0,479,0.0647181628392484,0
"1614","CASP8","CESC",2,0,479,0.00417536534446764,0
"1615","CASP8","COAD/READ",14,0,479,0.0292275574112735,0
"1616","CASP8","ESCA",1,0,479,0.00208768267223382,0
"1617","CASP8","HNSC",25,1,479,0.0521920668058455,0.04
"1618","CASP8","LIHC",2,0,479,0.00417536534446764,0
"1619","CASP8","LUAD",7,0,479,0.0146137787056367,0
"1620","CASP8","LUSC",3,1,479,0.00626304801670146,0.333333333333333
"1621","CASP8","MM",1,0,479,0.00208768267223382,0
"1622","CASP8","PAAD",2,0,479,0.00417536534446764,0
"1623","CASP8","PRAD",1,0,479,0.00208768267223382,0
"1624","CASP8","SKCM",8,0,479,0.0167014613778706,0
"1625","CASP8","STAD",8,0,479,0.0167014613778706,0
"1626","CASP8","UCEC",19,0,479,0.0396659707724426,0
"1627","CASP8","UCS",2,0,479,0.00417536534446764,0
"1628","CASQ2","BLCA",1,0,399,0.0025062656641604,0
"1629","CASQ2","BRCA",6,0,399,0.0150375939849624,0
"1630","CASQ2","CELLLINE",4,0,399,0.0100250626566416,0
"1631","CASQ2","CESC",1,0,399,0.0025062656641604,0
"1632","CASQ2","COAD/READ",7,0,399,0.0175438596491228,0
"1633","CASQ2","GBM",1,0,399,0.0025062656641604,0
"1634","CASQ2","HNSC",2,0,399,0.0050125313283208,0
"1635","CASQ2","KIRC",2,0,399,0.0050125313283208,0
"1636","CASQ2","LGG",1,0,399,0.0025062656641604,0
"1637","CASQ2","LUAD",8,0,399,0.0200501253132832,0
"1638","CASQ2","LUSC",3,0,399,0.0075187969924812,0
"1639","CASQ2","PAAD",1,0,399,0.0025062656641604,0
"1640","CASQ2","SCLC",1,0,399,0.0025062656641604,0
"1641","CASQ2","SKCM",6,0,399,0.0150375939849624,0
"1642","CASQ2","STAD",2,1,399,0.0050125313283208,0.5
"1643","CASQ2","UCEC",9,0,399,0.0225563909774436,0
"1644","CASR","ACC",2,0,1078,0.00185528756957328,0
"1645","CASR","BLCA",2,0,1078,0.00185528756957328,0
"1646","CASR","BRCA",14,1,1078,0.012987012987013,0.0714285714285714
"1647","CASR","CELLLINE",8,0,1078,0.00742115027829314,0
"1648","CASR","CESC",1,0,1078,0.000927643784786642,0
"1649","CASR","COAD/READ",12,0,1078,0.0111317254174397,0
"1650","CASR","ESCA",1,0,1078,0.000927643784786642,0
"1651","CASR","GBM",4,1,1078,0.00371057513914657,0.25
"1652","CASR","HNSC",6,0,1078,0.00556586270871985,0
"1653","CASR","KIRC",3,0,1078,0.00278293135435993,0
"1654","CASR","KIRP",1,0,1078,0.000927643784786642,0
"1655","CASR","LGG",2,1,1078,0.00185528756957328,0.5
"1656","CASR","LIHC",1,1,1078,0.000927643784786642,1
"1657","CASR","LUAD",30,2,1078,0.0278293135435993,0.0666666666666667
"1658","CASR","LUSC",12,0,1078,0.0111317254174397,0
"1659","CASR","OV",4,0,1078,0.00371057513914657,0
"1660","CASR","PAAD",3,0,1078,0.00278293135435993,0
"1661","CASR","PRAD",2,0,1078,0.00185528756957328,0
"1662","CASR","SCLC",3,0,1078,0.00278293135435993,0
"1663","CASR","SKCM",85,4,1078,0.0788497217068646,0.0470588235294118
"1664","CASR","STAD",10,2,1078,0.00927643784786642,0.2
"1665","CASR","UCEC",19,2,1078,0.0176252319109462,0.105263157894737
"1666","CASR","UCS",1,0,1078,0.000927643784786642,0
"1667","CAV3","CELLLINE",1,0,151,0.00662251655629139,0
"1668","CAV3","COAD/READ",3,1,151,0.0198675496688742,0.333333333333333
"1669","CAV3","ESCA",1,0,151,0.00662251655629139,0
"1670","CAV3","GBM",1,0,151,0.00662251655629139,0
"1671","CAV3","KICH",1,0,151,0.00662251655629139,0
"1672","CAV3","KIRP",1,0,151,0.00662251655629139,0
"1673","CAV3","LUAD",2,0,151,0.0132450331125828,0
"1674","CAV3","LUSC",1,0,151,0.00662251655629139,0
"1675","CAV3","PRAD",1,0,151,0.00662251655629139,0
"1676","CAV3","SKCM",5,0,151,0.033112582781457,0
"1677","CAV3","STAD",2,1,151,0.0132450331125828,0.5
"1678","CBL","ACC",1,0,906,0.0011037527593819,0
"1679","CBL","BLCA",5,0,906,0.00551876379690949,0
"1680","CBL","BRCA",5,0,906,0.00551876379690949,0
"1681","CBL","CELLLINE",27,1,906,0.0298013245033113,0.037037037037037
"1682","CBL","COAD/READ",6,0,906,0.00662251655629139,0
"1683","CBL","GBM",3,0,906,0.0033112582781457,0
"1684","CBL","HNSC",3,0,906,0.0033112582781457,0
"1685","CBL","KIRC",2,0,906,0.0022075055187638,0
"1686","CBL","KIRP",2,0,906,0.0022075055187638,0
"1687","CBL","LAML",2,0,906,0.0022075055187638,0
"1688","CBL","LIHC",5,0,906,0.00551876379690949,0
"1689","CBL","LUAD",17,0,906,0.0187637969094923,0
"1690","CBL","LUSC",6,0,906,0.00662251655629139,0
"1691","CBL","PAAD",3,0,906,0.0033112582781457,0
"1692","CBL","PRAD",1,0,906,0.0011037527593819,0
"1693","CBL","SCLC",2,0,906,0.0022075055187638,0
"1694","CBL","SKCM",21,0,906,0.0231788079470199,0
"1695","CBL","STAD",2,0,906,0.0022075055187638,0
