"","prob","probSD","SNR","pval_prob","qval_prob","pval_MutSig","qval_MutSig","protLength","uniquePosNdMAF","uniquePosNdMAFtumor","uniquePosNExactMatch","uniquePosNExactMatchtumor","pval_FET","qval_FET","casesN"
"SCN9A",0.0123456790123457,0.0124746657154995,0.989660107445318,0.0582470876456177,0.06439740124795,1,1,1988,230,73,1,1,1.06776387412776e-59,9.5030984797371e-59,64
"SEMA3A",0.0476190476190476,0.0460318939626907,1.03447943414284,0.0405979701014949,0.0536610206526711,0.9999985,1,771,109,20,2,1,2.50342997035109e-20,6.75167476852264e-20,18
"SERPING1",0.0588235294117647,0.0575650277298521,1.02186226136846,0.0493475326233688,0.0576435230526055,0.4245607,1,500,56,15,2,1,2.58409864461346e-12,4.59969558741196e-12,16
"SETBP1",0.0217391304347826,0.0205083547682307,1.06001337896,0.03984800759962,0.0533304161859576,0.9999989,1,1596,214,41,3,1,9.9617702307363e-43,5.71998419700342e-42,36
"SGCA",0.333333333333333,0.135033553050115,2.46852227319845,0.000499975001249937,0.00543861695804099,0.9609326,1,387,41,10,3,2,4.70966264215527e-07,6.3509087144215e-07,12
"SLC12A3",0.117647058823529,0.0819124794580726,1.43625317658401,0.000499975001249937,0.00543861695804099,0.9999972,1,1021,76,17,5,2,4.78760032226238e-14,9.57520064452476e-14,16
"SLC22A5",0.111111111111111,0.108462253142063,1.02442193382779,0.0263486825658717,0.0442459009125015,0.9463716,1,557,32,9,2,1,8.55651578677164e-07,1.13661179854131e-06,8
"SLC3A1",0.0909090909090909,0.0887130796803614,1.02475408628177,0.0220488975551222,0.0413126712085448,0.6796256,1,685,61,11,2,1,1.21982093388294e-10,1.95610924532579e-10,11
"SMOC1",0.0454545454545455,0.0458189957562106,0.992045868844349,0.0693465326733663,0.0743595350352964,1,1,434,65,19,1,1,3.81444992491374e-15,7.98790690158407e-15,19
"SOS1",0.173913043478261,0.0778649806057392,2.23352066776784,1.12227777497208e-06,6.65884813150103e-05,0.9996721,1,1333,149,22,8,3,3.18058016568089e-21,8.98640110303489e-21,21
"SQSTM1",0.222222222222222,0.139939238235047,1.58799079532625,0.00339983000849958,0.0191475274721112,0.9148984,1,440,42,8,1,1,2.96534314506072e-07,4.06023907554468e-07,9
"STXBP1",0.142857142857143,0.129764000549828,1.10089965053356,0.0182490875456227,0.0394412097576939,0.9998878,1,594,53,7,1,1,3.0491151467844e-07,4.14307248952384e-07,7
"TEK",0.0208333333333333,0.0204863072809189,1.01693941458828,0.0550972451377431,0.0624669403472502,0.9999967,1,1124,165,41,2,1,1.16116050282942e-37,6.07901675010697e-37,37
"TERT",0.0714285714285714,0.0687693173947023,1.03866919339342,0.0204989750512474,0.0400968962540884,1,1,1132,73,14,2,1,1.62279798772924e-13,3.13976132408484e-13,13
"TGIF1",0.5,0.359651357705068,1.39023526336865,0.00814959252037398,0.0268634716412328,0.9969787,1,401,23,2,1,1,0.0869565217391304,0.0884472049689441,2
"TMPRSS6",0.0476190476190476,0.0476660952579084,0.999012974765265,0.0413979301034948,0.0541768532011356,0.9775065,1,811,80,21,3,1,5.94006282755229e-18,1.33839390291684e-17,19
"TP53",0.425287356321839,0.0545243026013896,7.79995957822668,0,0,1.110101e-11,2.326525e-08,393,287,52,44,17,1.85564755653369e-32,7.50693784234083e-32,77
"TP63",0.021505376344086,0.0150938078812411,1.42478137480559,0.0735963201839908,0.0776878803118668,1,1,680,162,67,3,2,1.4264752791563e-43,8.46375332299406e-43,74
"TPP1",0.166666666666667,0.145131575769701,1.14838322248453,0.0165991700414979,0.0386788352890048,1,1,563,52,6,2,1,2.3086157539939e-06,2.99951535920376e-06,6
"USH2A",0.00819672131147541,0.00580488360744656,1.41203887377872,0.0201989900504975,0.0399491136554283,0.9999067,1,5202,888,200,5,2,1.40137645395615e-199,1.24722504402097e-197,145
"VCP",0.111111111111111,0.100507492641418,1.10550077602198,0.0155492225388731,0.0386788352890048,0.9955648,1,806,67,9,1,1,1.37986830647273e-09,2.06400469371551e-09,9
"VHL",0.4,0.222401039166237,1.79855274732333,0.00164991750412479,0.0122368881555922,0.9687304,1,213,115,5,24,2,4.0501407423908e-05,4.83842316876216e-05,5
"WNT10A",0.166666666666667,0.151895944427391,1.09724237401438,0.0213489325533723,0.0408613977903255,0.6762111,1,417,34,6,1,1,2.15628773503536e-05,2.66541122802982e-05,6
"XK",0.0476190476190476,0.0466451727837524,1.02087836269382,0.0740462976851157,0.0776878803118668,0.9587159,1,444,55,21,1,1,4.15810880055442e-14,8.41072007384872e-14,19
