gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
SHISA2	96652	584	12	590138	184960	0	5	0	0	29	72	12825242	6.229930e-01	1
KIAA0895	342379	285	17	1106870	294202	0	4	0	0	27	40	10324236	6.230179e-01	1
RAE1	181292	604	9	799952	197965	0	5	1	0	50	114	16913725	6.233320e-01	1
C16orf71	717235	194	35	1063809	322524	0	7	1	0	17	22	4601747	6.234961e-01	1
NDUFC2	556958	209	38	248251	70805	0	1	0	0	50	72	15894422	6.235987e-01	1
DNTTIP1	742720	180	48	709206	194208	0	4	1	0	50	53	12505319	6.236408e-01	1
CXCL17	704668	235	34	258366	64158	0	1	1	0	7	15	2040051	6.237346e-01	1
RABAC1	1150724	438	33	381480	117912	0	3	0	0	50	108	17800088	6.237716e-01	1
SLC12A9	1339207	433	48	1782263	642736	0	15	4	0	33	86	13009046	6.237941e-01	1
NIPSNAP3B	194451	718	-21	525980	138142	0	3	1	0	50	142	17577847	6.238145e-01	1
CTSO	44515	745	-2	684063	179469	0	6	3	0	12	35	4424012	6.238280e-01	1
EIF3J	667670	534	30	566440	131495	0	3	2	0	17	41	6370138	6.239092e-01	1
CLPTM1	1003719	196	6	1398182	391306	0	6	4	0	50	63	13894831	6.239315e-01	1
HTATSF1	374989	NaN	23	1618111	379457	0	7	2	0	28	49	11011767	6.239443e-01	1
TAF5L	299238	340	15	1207731	344199	0	6	4	0	26	46	8942816	6.239829e-01	1
DMAP1	962892	211	29	972196	284954	0	8	2	0	50	93	17124117	6.240136e-01	1
MGMT	83542	1073	-25	481185	156060	0	5	0	0	28	104	13289087	6.240841e-01	1
GHRL	742508	333	57	303739	82943	0	1	1	0	50	69	12137422	6.240871e-01	1
SLC13A2	1517567	225	24	1306569	403155	0	11	1	0	4	5	1513204	6.240894e-01	1
SCG3	415519	247	27	1021037	236980	0	5	0	0	40	85	16078804	6.241342e-01	1
LOC642587	199789	427	-2	205479	69360	0	1	0	0	50	104	18355546	6.242755e-01	1
MLL3	261375	616	16	10146501	2830755	0	81	22	0	5	33	4854333	6.242809e-01	1
TRA2B	978158	213	30	604588	174845	0	6	1	0	50	90	15756280	6.243825e-01	1
SNX10	918425	418	29	444771	101439	0	1	0	0	50	101	18750898	6.244188e-01	1
TMTC1	99753	510	-15	1627359	447372	0	10	2	0	22	60	9153208	6.244298e-01	1
KIAA1712	63527	647	11	923355	228888	0	4	1	0	43	113	15862921	6.244551e-01	1
SERPINB10	133459	522	19	846481	207791	0	4	0	0	50	80	16615188	6.244723e-01	1
LGALS9B	384584	413	-6	754290	208080	0	5	0	0	50	94	18891063	6.245026e-01	1
EGFL8	2119974	392	28	614703	177735	0	4	0	0	50	115	19299709	6.245052e-01	1
LRRFIP2	392784	376	27	1575917	395641	0	9	2	0	20	42	7416029	6.246556e-01	1
MAN1C1	693953	443	29	1306858	372521	0	8	5	0	20	39	5760637	6.247515e-01	1
SEC13	742508	333	57	691288	178313	0	7	1	0	50	69	12137422	6.248084e-01	1
SOCS3	962609	209	27	447083	144211	0	3	0	0	50	101	18234166	6.248884e-01	1
GABRP	216977	618	19	932025	246228	0	4	1	0	39	37	9584396	6.249731e-01	1
S100A7A	1140044	401	32	221085	51153	0	3	1	0	6	10	1214956	6.251474e-01	1
ENTPD6	605543	305	-18	1024505	289867	0	4	2	0	50	94	18300058	6.252685e-01	1
ERBB2IP	400865	189	32	2900693	747643	0	13	4	0	19	25	5816414	6.252799e-01	1
CMTM8	306655	590	11	358360	104618	0	3	0	0	50	100	17110534	6.252991e-01	1
DDHD1	306643	448	20	1883702	523090	0	15	3	0	50	118	19933775	6.254095e-01	1
LCE1C	64902	818	18	244205	68782	0	4	3	0	5	9	697935	6.256416e-01	1
GTF2B	284162	537	1	660654	184671	0	4	2	0	50	95	15751656	6.261721e-01	1
MAL2	247332	442	-1	358071	115311	0	1	0	0	50	98	17166600	6.261956e-01	1
LHX2	306688	342	19	826829	245650	0	9	1	0	50	99	19150296	6.265404e-01	1
NXPH2	69057	672	-4	540141	152592	0	4	1	0	50	127	17476697	6.266017e-01	1
SOX17	240943	554	-8	819315	263568	0	11	3	0	10	32	4006118	6.266764e-01	1
SPO11	181292	604	9	856307	219640	0	4	0	0	6	1	1454537	6.267123e-01	1
ATP6V0D1	1099149	153	45	743597	197965	0	8	3	0	5	12	2486267	6.267519e-01	1
ZFP82	714733	758	-61	1129701	270504	0	8	2	0	22	41	6573016	6.268771e-01	1
PTH	264102	625	-6	244205	64447	0	1	0	0	50	109	20653385	6.269517e-01	1
LDHA	599909	176	42	834054	214149	0	3	1	0	50	82	17378148	6.270593e-01	1
LMNA	2150035	180	39	1369282	416738	0	6	1	0	50	76	17780436	6.272849e-01	1
LST1	2517285	220	35	239292	47685	0	1	0	0	50	91	17717434	6.273121e-01	1
LHX4	463883	254	13	813246	221085	0	8	2	0	9	38	5135241	6.273340e-01	1
BRCA1	1466229	201	27	3995136	990114	0	16	4	0	29	35	8885305	6.273734e-01	1
C17orf49	1696302	360	24	399687	119646	0	1	0	0	50	68	13196896	6.274604e-01	1
INCA1	1407967	231	28	498814	138431	0	1	1	0	50	85	17648652	6.275446e-01	1
MAX	501431	387	39	584069	141610	0	3	0	0	50	96	19396813	6.276298e-01	1
GEM	518471	543	24	617882	168487	0	4	2	0	39	61	9574281	6.277063e-01	1
IRX4	387770	635	11	1021615	344777	0	6	3	0	50	79	17094928	6.277350e-01	1
ZNF280D	229613	626	9	2172413	530893	0	9	3	0	34	71	13168285	6.277645e-01	1
TNFSF15	249550	286	-8	520489	145367	0	2	0	0	50	85	17516579	6.277750e-01	1
ATP6V1D	484235	291	32	532338	140454	0	2	1	0	50	71	14426591	6.278637e-01	1
TAAR2	125852	605	19	725968	193052	0	3	0	0	13	23	5109231	6.281607e-01	1
ANKRD54	1385064	203	66	616726	192185	0	3	1	0	50	68	15037248	6.282432e-01	1
C10orf26	883280	188	44	761515	222530	0	4	1	0	50	71	15503116	6.283222e-01	1
TAF8	490949	186	35	651984	186405	0	2	0	0	50	76	15990659	6.283958e-01	1
CTSF	1343990	194	62	1012656	292179	0	6	2	0	20	29	7235982	6.284012e-01	1
SYNJ2	478315	208	44	3086231	897634	0	17	4	0	6	7	2170968	6.285005e-01	1
TSPAN16	1385739	197	31	507773	152881	0	2	0	0	50	74	18046605	6.285701e-01	1
C14orf37	285319	683	3	1581986	458065	0	6	2	0	50	89	15635478	6.285984e-01	1
FASTKD3	65781	1013	-18	1364369	377434	0	9	1	0	32	80	11312327	6.286064e-01	1
ASPG	622747	468	20	1176519	387549	0	5	1	0	21	27	6948716	6.286883e-01	1
NHEDC2	350752	454	26	1105425	332061	0	4	0	0	16	20	6607696	6.288962e-01	1
OR4C3	278638	642	-40	654585	202011	0	3	0	0	44	95	15473349	6.289137e-01	1
SAMD7	400118	622	17	926823	260100	0	5	1	0	50	100	16412599	6.289329e-01	1
DAP3	2240116	152	32	857463	221952	0	3	0	0	6	9	3348065	6.290094e-01	1
C8orf59	99038	1463	13	218773	50864	0	1	0	0	50	93	15952222	6.291504e-01	1
C19orf48	655673	589	25	229466	77452	0	1	0	0	50	109	20006025	6.292387e-01	1
TTC13	407409	595	14	1830526	486965	0	14	1	0	26	45	8670289	6.293503e-01	1
OR2T11	116628	850	-20	628575	195942	0	3	1	0	50	107	15860320	6.293694e-01	1
HECW2	166718	447	13	3281306	907171	0	18	4	0	50	94	17056780	6.294281e-01	1
SAV1	458995	259	31	795617	217039	0	3	1	0	50	84	16104525	6.294298e-01	1
ZCCHC8	866834	187	42	1491529	395063	0	6	2	0	15	17	4802891	6.294727e-01	1
RNF17	486857	629	29	3478115	869023	0	20	7	0	50	79	15843847	6.295021e-01	1
VPREB3	610486	266	30	252008	75718	0	1	0	0	50	94	16641487	6.295278e-01	1
TGDS	149137	803	14	767295	183804	0	4	1	0	50	88	14146261	6.296660e-01	1
SLC2A4	1782958	316	21	1019881	341309	0	4	0	0	12	9	3312229	6.296911e-01	1
HN1	1511891	168	25	423674	80053	0	2	0	0	50	74	15147646	6.297266e-01	1
SLAMF7	1188881	618	29	698513	197965	0	4	1	0	50	89	17817139	6.297528e-01	1
MFSD3	1755818	291	7	779722	310097	0	5	2	0	50	96	19243065	6.297695e-01	1
CD99L2	287647	NaN	12	567885	150858	0	3	1	0	50	114	15988925	6.298447e-01	1
CCND2	305146	860	35	597652	170510	0	3	1	0	50	79	15332317	6.299279e-01	1
ATP6V1A	442365	364	33	1302523	353447	0	6	1	0	15	10	2717178	6.300472e-01	1
RXFP1	151976	534	-10	1626203	407779	0	8	3	0	50	128	20860598	6.303624e-01	1
SUPT6H	1673468	208	36	3683883	932892	0	23	4	0	23	39	8729534	6.305025e-01	1
TEX15	352456	346	11	5792716	1474478	0	29	6	0	50	86	17855576	6.305504e-01	1
CLK1	635570	201	31	1146463	265880	0	4	2	0	50	79	13895409	6.306121e-01	1
MYL12A	551966	328	55	373099	84677	0	1	1	0	21	39	6332857	6.306504e-01	1
CLDN1	164468	348	3	433500	128316	0	3	1	0	50	110	17283934	6.306519e-01	1
BLID	143859	453	4	215305	68204	0	1	0	0	50	80	13428674	6.306853e-01	1
IMMT	872251	420	42	1576206	446505	0	6	2	0	43	64	12806168	6.307509e-01	1
NAA11	103025	821	-5	476272	125426	0	4	1	0	50	111	14641896	6.307556e-01	1
KCTD14	556958	209	38	520489	150569	0	3	1	0	50	72	15894422	6.309158e-01	1
DAPL1	270644	361	14	230333	62713	0	1	0	0	50	90	17394621	6.310035e-01	1
KCNMB1	55692	614	41	393907	115889	0	2	0	0	38	55	11094710	6.312665e-01	1
RP9	376764	459	15	479451	117045	0	3	1	0	50	73	14028638	6.314201e-01	1
POGZ	1356854	163	37	2885954	856018	0	23	7	0	5	11	2217497	6.314684e-01	1
CLRN3	434702	806	-25	465868	131495	0	4	0	0	50	103	14039331	6.315366e-01	1
ST8SIA2	288853	578	-30	774231	221085	0	7	2	0	50	148	20452819	6.316357e-01	1
EMP1	636324	203	-3	331772	93058	0	1	0	0	50	100	17659634	6.316735e-01	1
TRADD	1093307	150	47	615859	212126	0	2	0	0	14	18	4251190	6.318557e-01	1
COX7A2	394127	423	-3	244783	69071	0	1	0	0	50	77	16952740	6.318648e-01	1
APOF	2869106	184	52	650539	205190	0	2	2	0	50	106	20568708	6.319604e-01	1
EIF4G1	1447013	268	44	3289976	979132	0	23	7	0	39	74	14906042	6.319902e-01	1
CASP7	200770	587	-0	819893	148546	0	3	0	0	50	102	16993200	6.320105e-01	1
CYTSB	302887	339	-13	2249576	636667	0	13	4	0	50	83	14973090	6.320157e-01	1
FGFBP1	175145	435	33	480318	134385	0	2	0	0	37	80	16013779	6.320467e-01	1
INA	522257	125	41	988091	321079	0	7	2	0	50	56	13778364	6.321621e-01	1
DALRD3	1799657	241	41	1099645	356915	0	5	1	0	50	90	18415080	6.322498e-01	1
HACL1	433102	235	32	1232874	328593	0	5	3	0	50	74	15837778	6.323715e-01	1
SPATA19	270077	622	-14	364429	95081	0	2	1	0	50	81	14067364	6.324692e-01	1
CMPK1	257134	210	7	487254	125715	0	1	1	0	50	92	17160820	6.324848e-01	1
DYNLT3	105234	NaN	28	258944	59245	0	1	0	0	50	115	22142024	6.326359e-01	1
PECI	180813	452	27	843880	223397	0	3	1	0	50	73	16040078	6.326827e-01	1
RNFT1	962470	223	14	922777	240737	0	4	0	0	27	60	9922237	6.328009e-01	1
CUBN	529248	641	-4	7635380	2021266	0	51	17	0	19	41	6078537	6.329039e-01	1
CD40	559725	526	55	623084	129472	0	3	1	0	50	94	11298744	6.330628e-01	1
FAM70A	526128	NaN	22	726835	214727	0	5	2	0	50	84	15619583	6.330640e-01	1
C1orf172	1025094	188	34	797929	250274	0	4	2	0	50	87	14988696	6.331189e-01	1
PWP1	122461	805	19	1084617	271371	0	4	0	0	23	44	9037030	6.331607e-01	1
EOMES	165387	429	1	1380553	423674	0	8	1	0	11	26	4077790	6.333097e-01	1
MOAP1	325787	222	35	709784	205768	0	3	0	0	19	20	4499730	6.334429e-01	1
RXRB	1474628	377	24	1077970	342176	0	4	1	0	48	110	18410456	6.335074e-01	1
ANXA2	431518	299	14	781456	196520	0	3	1	0	50	59	15420751	6.336260e-01	1
UCK2	321876	403	1	554880	147390	0	1	0	0	50	67	17764541	6.336422e-01	1
KIF2B	930	1125	-86	1362057	391017	0	28	5	0	3	8	719899	6.336912e-01	1
NPS	470657	703	-30	191318	53176	0	1	0	0	50	114	15143889	6.337079e-01	1
SNN	602364	214	40	179180	55777	0	1	0	0	50	93	17642294	6.337321e-01	1
GPHB5	147817	637	-12	182359	60401	0	1	0	0	50	119	18744251	6.337679e-01	1
PDE10A	46364	571	-26	1724174	442459	0	22	2	0	8	34	3339684	6.338297e-01	1
PNLDC1	652619	453	26	1133169	284376	0	6	1	0	50	93	17374102	6.338317e-01	1
NKX3-2	134006	592	24	649094	224842	0	5	1	0	50	75	16493230	6.338416e-01	1
EIF3H	483437	504	11	755157	189006	0	4	2	0	50	102	16342661	6.338602e-01	1
IL20RB	137627	421	9	653140	179180	0	3	0	0	50	99	16420691	6.342521e-01	1
DHRS7B	409501	382	-18	664700	205768	0	2	1	0	50	79	18134172	6.343479e-01	1
HSPBAP1	424676	412	39	1029996	266169	0	5	0	0	5	9	2868903	6.345516e-01	1
ENO1	800628	171	28	916997	252586	0	3	1	0	50	77	17052156	6.345594e-01	1
ProSAPiP1	909603	255	55	1319574	440436	0	10	3	0	50	71	13898588	6.345986e-01	1
PEX13	635177	350	33	819026	243916	0	3	0	0	50	98	22817706	6.348565e-01	1
ZC3H6	593451	449	24	2472973	660365	0	10	3	0	33	53	12014019	6.349429e-01	1
ARHGEF16	248448	483	21	1467542	427720	0	8	3	0	26	42	9938999	6.349561e-01	1
CPVL	112083	634	7	1022771	259522	0	8	1	0	50	107	18661019	6.349808e-01	1
C1orf27	277882	399	-14	981155	247384	0	4	0	0	19	19	5482041	6.350259e-01	1
C16orf68	403747	542	-11	843880	242471	0	5	1	0	50	76	16078515	6.350265e-01	1
SLC24A1	501873	240	44	987513	260967	0	5	2	0	50	95	15942107	6.350440e-01	1
ADAMTSL4	1475649	152	31	2210272	709784	0	20	5	0	3	7	1327955	6.351145e-01	1
GNPTAB	345225	190	14	2656488	682329	0	11	5	0	50	79	16201629	6.351343e-01	1
EIF2AK3	118199	366	9	2326161	634644	0	15	2	0	13	28	4739311	6.351643e-01	1
PKNOX2	412479	731	16	994160	270793	0	5	0	0	9	11	2176459	6.355775e-01	1
DEFB135	467502	451	22	161840	44506	0	2	2	0	5	4	447661	6.357026e-01	1
FGF17	584373	219	34	454597	125426	0	5	2	0	25	53	8009346	6.357198e-01	1
CHRM3	52023	1031	-25	1195593	345066	0	11	2	0	49	215	22580437	6.358473e-01	1
CCR2	228487	625	39	847637	256054	0	6	0	0	6	10	2024156	6.359103e-01	1
G6PD	2163759	NaN	42	1145596	316166	0	5	2	0	50	81	17943143	6.360807e-01	1
SNUPN	594867	165	39	769896	196809	0	3	0	0	50	70	17048977	6.361790e-01	1
XKR4	93897	925	-13	1309748	392173	0	14	5	0	29	104	10902814	6.362324e-01	1
CIDEA	428253	350	20	543031	167909	0	3	1	0	50	83	17090304	6.362955e-01	1
BMP1	587455	196	50	2139467	569908	0	11	5	0	45	72	13403820	6.362967e-01	1
RABL2A	522522	603	16	508929	117912	0	2	0	0	50	105	15978232	6.363869e-01	1
SPRYD3	1726226	177	38	932892	255765	0	5	0	0	13	20	4944790	6.364147e-01	1
ZNF614	436768	901	-53	1228828	305762	0	9	0	0	18	30	5449673	6.364846e-01	1
SMO	811174	420	54	1593835	493901	0	14	2	0	12	19	3978374	6.364995e-01	1
KRTAP3-3	977588	404	10	197098	62135	0	1	0	0	50	74	11589767	6.365117e-01	1
SLC26A2	1070181	149	44	1492685	438991	0	4	2	0	50	82	17927826	6.365951e-01	1
SLC30A8	496501	456	8	780011	213571	0	7	3	0	5	10	1524764	6.366072e-01	1
GUCY1B3	43576	643	-1	1311482	346222	0	8	4	0	22	51	6569259	6.366184e-01	1
ALDH1L1	203027	610	30	1886881	538118	0	11	1	0	3	4	1502222	6.367924e-01	1
TNNI1	857879	209	26	401132	112132	0	2	2	0	26	29	5893577	6.367951e-01	1
CHRAC1	432697	238	39	279174	71094	0	1	0	0	50	75	14559242	6.370518e-01	1
OR2Y1	831824	515	18	612680	198832	0	4	2	0	32	62	9014199	6.370680e-01	1
RWDD4A	150717	254	-3	415293	97104	0	2	0	0	50	100	17570622	6.371009e-01	1
ESYT3	201756	408	19	1839774	543609	0	9	0	0	4	2	1435174	6.373168e-01	1
TMPPE	513008	372	33	890409	290445	0	5	2	0	27	31	6803927	6.373688e-01	1
SLC39A5	2878071	171	46	1056295	387260	0	9	4	0	5	9	1808562	6.373904e-01	1
ANPEP	934542	212	37	2023000	560660	0	9	3	0	50	62	17031348	6.374435e-01	1
FAM175B	290823	200	36	887519	223975	0	3	1	0	50	76	13499479	6.374666e-01	1
C12orf69	340728	578	-4	460377	130917	0	2	0	0	50	73	12780447	6.375475e-01	1
COMMD4	814680	296	43	423674	122536	0	2	0	0	50	79	16093832	6.375677e-01	1
PCP4	177752	829	-71	140454	32079	0	1	0	0	50	167	17753559	6.376169e-01	1
STK11	2214581	234	29	909194	250852	0	3	1	0	50	93	16630216	6.376850e-01	1
TNFSF11	188787	595	67	658920	182070	0	4	1	0	50	80	14097131	6.378654e-01	1
PRR5-ARHGAP8	310964	487	28	1182299	335818	0	6	1	0	35	57	11101068	6.379191e-01	1
SLC30A7	173324	727	-4	806310	212415	0	5	2	0	50	94	14128921	6.379274e-01	1
TMCC3	242132	576	26	979710	273972	0	8	3	0	43	104	16437453	6.379781e-01	1
SLC18A1	158991	511	-4	1110627	306051	0	5	1	0	47	96	16473289	6.380508e-01	1
PAFAH2	774988	221	31	830586	226287	0	3	0	0	18	19	4992186	6.381176e-01	1
ADAM22	178742	722	17	2038895	508351	0	12	5	0	50	88	15745587	6.381498e-01	1
PCGF1	1019591	315	50	564995	142477	0	3	0	0	50	85	17726393	6.382194e-01	1
ARPC5L	1125524	207	41	320212	92480	0	1	1	0	50	92	15276540	6.385590e-01	1
SIGLEC10	393294	583	17	1416967	433211	0	8	4	0	13	29	5326270	6.385932e-01	1
KLRC2	378365	334	-0	498525	123981	0	1	0	0	50	91	17617151	6.386184e-01	1
ALDH1A3	378556	374	0	1070745	305184	0	6	3	0	50	66	15058056	6.386577e-01	1
PAX3	191783	682	11	1141550	312409	0	11	3	0	10	28	3843989	6.386863e-01	1
ZMAT5	848649	195	37	365585	96526	0	1	1	0	50	69	15546177	6.387756e-01	1
EIF2AK2	603425	281	27	1191258	296514	0	5	2	0	50	80	15559471	6.387992e-01	1
HSD17B14	1766061	211	34	551701	180914	0	2	1	0	50	75	16506524	6.388199e-01	1
FAM13B	992763	396	39	2040918	496791	0	9	0	0	4	1	1332579	6.389134e-01	1
RORB	95756	913	-21	983467	244205	0	8	2	0	50	126	16974993	6.389302e-01	1
LRRC20	551999	225	45	382636	112421	0	1	0	0	50	88	16515194	6.390774e-01	1
KLF17	865527	167	38	793594	231200	0	3	1	0	50	75	16468376	6.391183e-01	1
RANBP2	365106	418	20	6707401	1777928	0	35	12	0	17	39	7164310	6.392223e-01	1
TCEAL2	132641	NaN	4	481474	115022	0	3	0	0	50	107	14061584	6.393785e-01	1
GSTZ1	554839	418	37	464423	127738	0	3	0	0	50	94	19057527	6.393870e-01	1
PRSS35	185011	557	-30	845903	234379	0	8	2	0	50	156	20163241	6.394198e-01	1
CHMP6	1660463	211	27	439280	112132	0	2	1	0	50	80	18207867	6.394337e-01	1
UBXN7	1165640	231	37	1042423	268481	0	5	0	0	22	38	6274768	6.394923e-01	1
GPR32	652250	593	27	699669	228021	0	4	2	0	44	86	16299889	6.395781e-01	1
CSPG5	888051	200	35	1079126	339286	0	7	1	0	50	87	18669978	6.395915e-01	1
CLLU1OS	168575	582	19	218773	58667	0	1	1	0	8	9	2016353	6.397695e-01	1
NUP50	395347	362	-13	975664	268481	0	4	0	0	36	47	10990092	6.398363e-01	1
KIAA0406	599934	303	49	2208827	650539	0	12	4	0	50	81	14627446	6.398557e-01	1
VN1R2	427680	921	-46	797640	235824	0	5	2	0	27	61	8801784	6.399629e-01	1
KIF14	361992	370	7	3504125	882028	0	17	3	0	50	75	15622762	6.402449e-01	1
PGD	712477	383	24	1023060	279174	0	6	1	0	50	105	23672568	6.404371e-01	1
ING2	204597	227	15	590138	144211	0	2	0	0	50	82	13707848	6.405187e-01	1
C3orf36	548078	520	28	316166	115600	0	3	2	0	2	13	1851334	6.405211e-01	1
RAB7L1	717622	377	37	433500	110976	0	2	0	0	50	103	20439814	6.406536e-01	1
VIPAR	527850	359	49	1074791	274261	0	3	2	0	26	40	11173029	6.407164e-01	1
HIST1H2BH	390169	544	57	253453	78608	0	2	1	0	50	66	11253660	6.407865e-01	1
GSTA5	572117	455	9	481474	119357	0	2	1	0	50	85	17176426	6.409181e-01	1
PPARD	670775	267	35	939539	251719	0	8	1	0	50	90	15574210	6.410925e-01	1
UVRAG	520479	503	32	1461762	407490	0	9	2	0	11	19	4968199	6.411126e-01	1
PLEKHH3	1740597	177	36	1557132	549678	0	9	1	0	14	24	5467591	6.411654e-01	1
TMEM62	843516	333	42	1345873	374255	0	5	0	0	25	32	8453250	6.412070e-01	1
FDXR	1027517	320	20	1012078	323102	0	7	1	0	50	83	16134292	6.412380e-01	1
LPAR3	340292	614	-7	720477	207213	0	4	3	0	24	28	5369331	6.412561e-01	1
ANKS1B	149256	941	-9	2813415	768162	0	13	3	0	8	5	2172991	6.413166e-01	1
TOR1B	600401	187	44	694467	197676	0	4	1	0	50	87	17388552	6.413419e-01	1
CDC20	1088321	252	27	1036065	300849	0	5	1	0	50	107	18009902	6.413529e-01	1
PBLD	490115	250	17	669902	188428	0	2	2	0	47	87	15746165	6.414367e-01	1
ALG1L	213057	583	19	400843	107219	0	1	1	0	50	57	12953847	6.414497e-01	1
ACTR1B	362146	520	25	786947	228310	0	6	0	0	14	32	7960216	6.415219e-01	1
OR10V1	431271	409	27	616437	189873	0	3	1	0	50	93	20216706	6.415221e-01	1
RAD51C	524193	222	17	788681	223108	0	3	0	0	50	70	15832865	6.415900e-01	1
CREM	179129	346	15	907171	242471	0	4	0	0	50	86	16413466	6.415954e-01	1
PAPD7	253408	557	28	1130279	323680	0	8	3	0	50	94	17565420	6.418307e-01	1
OR52B4	363779	797	-8	636378	186405	0	3	0	0	50	100	18107584	6.418918e-01	1
RGS17	158803	677	1	453152	109531	0	4	2	0	3	13	1650768	6.419762e-01	1
OTOA	520295	466	45	2420375	679150	0	10	3	0	50	93	21488017	6.419818e-01	1
C1orf186	755856	400	10	373677	93636	0	2	0	0	50	86	13562192	6.420523e-01	1
DNASE2B	235919	769	-13	765561	196809	0	3	0	0	15	14	3740238	6.420751e-01	1
ARPC4	953772	264	43	366163	90746	0	2	1	0	13	15	4030105	6.422003e-01	1
MRPL33	1044890	146	30	206635	41327	0	1	0	0	50	78	15463812	6.422161e-01	1
EXOSC7	479578	326	41	614992	172244	0	4	0	0	50	82	16196138	6.424512e-01	1
CD8A	330931	543	19	475983	155193	0	4	0	0	50	110	19199426	6.426241e-01	1
PREX1	752875	360	47	3501524	953122	0	16	3	0	23	25	8730112	6.426919e-01	1
SYT12	1643265	152	47	867578	254320	0	5	1	0	50	84	16692062	6.428267e-01	1
C11orf49	1268399	373	31	821338	229466	0	3	2	0	50	87	15431444	6.428983e-01	1
ASB11	201763	NaN	43	754579	214727	0	5	2	0	50	108	19531487	6.429227e-01	1
C3orf27	1046071	282	53	291890	98260	0	1	1	0	38	64	11038933	6.430290e-01	1
GAR1	212757	462	28	451996	135830	0	1	1	0	50	69	14691315	6.430461e-01	1
TAS2R40	379894	399	14	651117	190740	0	3	0	0	50	86	18582122	6.430854e-01	1
CCDC103	1101543	172	28	493034	149413	0	1	0	0	50	62	14040198	6.431509e-01	1
ZNF599	932476	607	-52	1228250	314143	0	6	3	0	50	180	24790709	6.433626e-01	1
KRTAP13-1	4608	1035	-69	345644	106063	0	3	0	0	27	67	5635211	6.434356e-01	1
ITGA4	233378	518	20	2210561	569908	0	12	5	0	12	21	4719948	6.435532e-01	1
FTSJ3	1353057	346	20	1791800	483208	0	12	5	0	50	133	20881695	6.435867e-01	1
OAS2	605960	433	54	1562045	416449	0	6	3	0	22	55	8535037	6.436148e-01	1
COQ7	861035	199	8	458354	127738	0	3	1	0	50	85	15591550	6.436545e-01	1
CCDC149	280003	621	34	1117852	302294	0	3	0	0	21	12	3924620	6.436590e-01	1
ARL9	662749	594	27	259811	71383	0	1	0	0	50	98	18861585	6.437348e-01	1
GOLPH3	440207	197	16	610946	177157	0	3	0	0	50	76	17121516	6.438428e-01	1
PSMD14	210764	520	13	674815	168776	0	1	0	0	50	76	18084175	6.441026e-01	1
HIST1H4I	227588	622	29	202011	70227	0	2	1	0	31	62	8728378	6.443052e-01	1
ZNF331	605686	808	-54	983756	233512	0	7	1	0	10	14	3005311	6.443656e-01	1
PARP3	1013177	370	39	1139527	305762	0	7	3	0	12	14	2749546	6.443981e-01	1
TPP2	195408	521	20	2640593	708628	0	12	2	0	25	40	8182457	6.445744e-01	1
KIAA1009	51818	807	-15	3035078	706894	0	17	3	0	2	4	1075369	6.445859e-01	1
EPX	851306	401	14	1452225	451707	0	9	3	0	40	70	11863161	6.446309e-01	1
TMEM225	89099	736	-8	477717	120513	0	3	0	0	50	182	20868401	6.446889e-01	1
GRAMD4	415189	265	7	1234319	332350	0	11	1	0	38	91	17815694	6.448096e-01	1
ZNF550	459366	828	-31	784057	212993	0	6	0	0	50	100	13358158	6.448185e-01	1
VPS37B	977561	184	37	571931	183226	0	2	3	0	11	25	4504643	6.449563e-01	1
KCNH3	2227486	224	53	2154784	713252	0	15	3	0	15	21	4482968	6.449566e-01	1
C9orf98	1939494	575	33	1016702	273394	0	6	1	0	15	30	5561227	6.449719e-01	1
MEFV	1445318	253	37	1592390	474538	0	8	4	0	50	108	21766613	6.450015e-01	1
ZNF77	1119793	197	35	1140683	289867	0	6	1	0	13	30	5119346	6.453144e-01	1
PSMB2	1113527	325	34	426853	115889	0	2	1	0	50	64	14317927	6.453465e-01	1
LARP6	250598	339	10	1053116	308074	0	3	2	0	50	60	16062331	6.455439e-01	1
CENPJ	481837	639	18	2837402	700825	0	18	0	0	5	2	1406852	6.455872e-01	1
ZNF146	923127	419	-26	615859	146234	0	2	1	0	50	112	17406470	6.455907e-01	1
SPCS3	128128	550	11	377434	107219	0	2	0	0	50	94	19115327	6.457406e-01	1
STK40	636943	212	28	909772	258944	0	4	1	0	45	69	12838536	6.457579e-01	1
MRGPRX1	561250	695	15	634933	206924	0	9	4	0	4	13	1467831	6.459206e-01	1
TRAPPC6A	1230654	243	41	363562	108086	0	2	0	0	50	113	19977992	6.459752e-01	1
RBM33	213580	646	10	2407948	696779	0	16	5	0	50	115	20584025	6.461189e-01	1
CLCNKB	886121	197	43	1521296	460666	0	11	1	0	2	1	1003119	6.461500e-01	1
S100A7	1140114	279	38	223975	49997	0	1	0	0	50	78	14489593	6.461930e-01	1
ETV6	233493	629	31	944163	258366	0	7	1	0	18	15	2967163	6.462150e-01	1
SPDEF	890476	207	34	697935	193341	0	3	1	0	50	102	17453866	6.462787e-01	1
DUSP10	37303	599	2	979421	287266	0	8	3	0	50	144	21560556	6.463473e-01	1
MAP3K7	74576	643	17	1307147	327148	0	11	1	0	50	110	15405145	6.464430e-01	1
FGR	732210	217	24	1112361	304317	0	6	1	0	50	103	21449002	6.465745e-01	1
HINT3	150315	177	15	386104	103751	0	2	0	0	50	74	13755822	6.465776e-01	1
