gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
FXYD3	745516	357	-9	267534	72090	0	1	0	0	50	23	8928480	5.413672e-01	1
NEUROD2	1164935	239	28	464402	151300	0	1	0	0	29	17	6051466	5.413707e-01	1
OR13G1	191710	995	-32	381098	112318	0	3	2	0	5	20	2430946	5.413834e-01	1
NPY2R	49938	944	-5	472768	141332	0	4	0	0	50	68	10014636	5.414097e-01	1
C1orf144	783285	176	42	201318	50196	0	1	0	0	50	42	11588512	5.414775e-01	1
NUCKS1	732566	281	35	328054	75650	0	1	0	0	50	27	11850528	5.416221e-01	1
TPTE2	288628	778	-16	707194	173372	0	8	2	0	13	17	2059994	5.416539e-01	1
SLC6A16	2237411	309	35	933076	271094	0	3	2	0	49	32	9546140	5.416979e-01	1
THRSP	556958	209	38	186900	51798	0	1	0	0	50	43	9789644	5.417692e-01	1
C16orf92	NaN	NaN	NaN	183340	44678	0	1	0	0	50	91	19867470	5.420813e-01	1
SESN3	349302	468	13	641690	167320	0	3	0	0	50	33	9416200	5.422438e-01	1
CENPA	1334693	378	40	178000	56426	0	1	0	0	50	45	10771492	5.423201e-01	1
RALGAPA2	239875	869	6	2427920	657532	0	13	1	0	20	17	4908350	5.426026e-01	1
POLG2	1306314	184	23	623534	172126	0	2	0	0	50	29	11885772	5.428237e-01	1
ZFAND1	158801	681	12	383590	89000	0	2	0	0	50	40	9173586	5.429360e-01	1
RGS21	123814	860	-26	206302	47348	0	2	0	0	50	94	10678042	5.430131e-01	1
RPUSD1	1187310	273	39	388752	123354	0	2	0	0	50	47	11650634	5.430855e-01	1
IL1RL1	240161	588	9	731046	188502	0	3	1	0	29	24	7247804	5.431039e-01	1
ZDHHC23	441946	487	29	518158	149342	0	2	0	0	50	34	11305670	5.433478e-01	1
RXFP1	151976	534	-10	1001606	251158	0	8	0	0	37	60	9117694	5.433909e-01	1
ZNF202	386097	609	-0	827344	225170	0	3	1	0	50	51	12057008	5.434293e-01	1
ZNF280A	201933	683	23	686546	185476	0	4	1	0	50	146	23396320	5.435882e-01	1
HIP1	785864	326	62	1364014	364010	0	6	2	0	50	19	7634420	5.437300e-01	1
EMG1	2704950	211	47	312390	90246	0	1	0	0	50	31	13300872	5.437932e-01	1
CALU	852821	304	33	513886	110894	0	1	0	0	50	40	12156332	5.438578e-01	1
KIAA1279	860888	246	52	795304	213956	0	3	0	0	50	26	9245498	5.439090e-01	1
NAPG	191442	594	17	420436	104486	0	1	0	0	50	31	7846240	5.439154e-01	1
CADM4	441738	209	6	492170	149164	0	1	2	0	31	18	6370976	5.440549e-01	1
ACVR1B	493265	371	27	699362	197224	0	3	0	0	50	24	8284654	5.440611e-01	1
C3orf71	1838219	241	33	335352	130830	0	1	0	0	50	17	9822218	5.441194e-01	1
APOBEC3H	1225154	223	75	275544	63012	0	1	0	0	50	25	9424922	5.443110e-01	1
TSGA10IP	3854361	208	57	697938	211464	0	4	1	0	50	38	10810652	5.444031e-01	1
GLRX3	84315	854	-23	445000	115700	0	4	0	0	6	2	789074	5.444818e-01	1
PSAT1	248468	637	-20	482736	129762	0	3	0	0	15	15	2662346	5.445077e-01	1
P4HA2	371617	246	35	726596	196156	0	3	1	0	50	42	9418514	5.446942e-01	1
GPC1	409918	407	20	697582	215024	0	2	0	0	38	26	7976714	5.447160e-01	1
C2CD3	561035	225	45	2497340	713068	0	10	2	0	50	32	9963016	5.449307e-01	1
GRM5	158962	944	-23	1516560	443754	0	12	6	0	50	88	12270252	5.449825e-01	1
H2AFX	1390854	195	58	168744	63012	0	1	0	0	50	36	8597578	5.451330e-01	1
STK11IP	548994	487	35	1379144	435388	0	6	1	0	32	29	8376146	5.451696e-01	1
AQP6	1033911	220	48	339802	119972	0	2	2	0	7	6	1437172	5.451823e-01	1
RAPGEF4	397338	345	16	1343900	348880	0	6	1	0	50	34	11000756	5.453221e-01	1
PPP1R9B	1277832	210	26	1008192	320400	0	2	1	0	50	26	11930806	5.453683e-01	1
SOAT2	1727618	177	46	672128	196690	0	2	0	0	50	21	9767750	5.457335e-01	1
TRAF3IP1	295666	345	32	911360	231400	0	3	1	0	44	28	8970488	5.457790e-01	1
ACADS	1741363	349	42	525100	155750	0	2	0	0	50	27	9414420	5.458428e-01	1
MALL	NaN	NaN	NaN	195444	57672	0	1	0	0	50	91	19880464	5.458460e-01	1
MCM4	898350	459	35	1106092	312212	0	5	0	0	18	12	4691546	5.459274e-01	1
AP4S1	432061	238	23	271272	65682	0	1	0	0	50	26	9333608	5.459348e-01	1
CCL7	26189	889	-12	131542	33998	0	1	0	0	50	95	14844666	5.462933e-01	1
KRT23	1036346	358	5	548062	144536	0	4	0	0	50	32	6740504	5.463740e-01	1
RPGR	141269	NaN	28	1750986	423462	0	7	0	0	8	7	3535792	5.465348e-01	1
NAA11	103025	821	-5	293344	77252	0	2	1	0	50	50	9018192	5.465523e-01	1
CDYL2	161731	507	-16	643292	181738	0	4	0	0	50	70	13428498	5.467494e-01	1
THBS2	172423	720	-32	1528486	395516	0	16	6	0	10	23	3220732	5.468282e-01	1
CD200R1L	240755	616	6	348524	97900	0	2	0	0	50	54	11125356	5.469113e-01	1
C15orf57	892776	192	48	254362	66572	0	1	0	0	50	32	12146186	5.469616e-01	1
ACSF3	1277584	239	40	720010	223568	0	3	0	0	50	36	11281106	5.469672e-01	1
ZNF260	644122	889	-48	535424	126202	0	3	0	0	11	5	1942514	5.469753e-01	1
CALML6	1434423	233	27	246708	56604	0	1	0	0	50	30	10047566	5.469796e-01	1
DNAJB9	171249	838	6	293878	69242	0	2	0	0	50	56	9228410	5.470293e-01	1
TRIM4	1559879	391	36	639020	176398	0	2	0	0	50	36	9406232	5.472040e-01	1
SIX2	74076	508	23	357958	111962	0	2	1	0	37	30	7096326	5.472613e-01	1
ATP6V1G3	105821	404	-16	189036	34710	0	1	0	0	50	65	10085124	5.473214e-01	1
PLEKHG7	244442	509	2	504452	125668	0	1	1	0	50	38	10646892	5.473880e-01	1
GPER	774288	346	36	454612	147740	0	1	0	0	50	13	9257424	5.474208e-01	1
HSPA5	953574	153	47	825742	238520	0	4	1	0	50	43	11231266	5.476589e-01	1
OR52N4	139577	922	2	398542	119438	0	4	1	0	50	60	8556816	5.477173e-01	1
RTN1	298900	639	-2	991282	305270	0	13	0	0	3	1	723392	5.478414e-01	1
ZNF764	2214934	142	54	500892	158598	0	1	1	0	50	37	10973878	5.478422e-01	1
DYRK2	232901	596	-9	748134	220542	0	3	2	0	50	44	13035296	5.478620e-01	1
FAM190A	104011	1180	-4	1156110	322536	0	7	1	0	50	53	10074088	5.478939e-01	1
PPIL3	635570	201	31	266110	64970	0	1	0	0	50	27	8558418	5.482326e-01	1
NRARP	1724821	399	43	140620	43610	0	2	1	0	4	3	673730	5.486905e-01	1
SSR2	1880483	213	32	232824	71556	0	1	1	0	15	6	3183886	5.487056e-01	1
DSCR4	78525	448	1	151122	43788	0	1	0	0	50	48	9121076	5.488785e-01	1
FUT10	96386	500	5	610718	164650	0	4	1	0	50	45	9537774	5.489340e-01	1
FABP7	138284	1073	-1	176220	43254	0	1	0	0	50	35	7881306	5.489409e-01	1
CRMP1	101380	643	14	890356	260948	0	4	1	0	50	41	8934710	5.489587e-01	1
MRPL11	1941577	194	51	275722	85262	0	1	0	0	50	25	10060738	5.489995e-01	1
C9orf116	298554	539	14	184052	40762	0	1	0	0	50	43	10384164	5.492307e-01	1
OR10H5	808269	590	18	383234	122464	0	2	1	0	50	56	12156866	5.492755e-01	1
IYD	286182	334	29	460308	106266	0	2	0	0	23	12	4339106	5.492916e-01	1
EMCN	231787	807	-5	347990	95230	0	2	0	0	50	47	9596514	5.494234e-01	1
ZBTB8A	1429703	230	21	565328	148630	0	2	0	0	50	30	10559672	5.494243e-01	1
LYZL4	342219	527	19	193664	50374	0	1	0	0	50	48	11139418	5.494284e-01	1
PAF1	1748498	252	32	712356	167676	0	1	0	0	50	26	11705458	5.496565e-01	1
ZNF276	1162469	219	39	780352	227306	0	2	1	0	50	24	8809220	5.496872e-01	1
AARSD1	1507064	201	26	786938	211642	0	3	1	0	50	26	8809042	5.498447e-01	1
MRPL42	380369	364	15	210040	44144	0	1	0	0	50	49	13527644	5.498528e-01	1
EPHA6	89830	1046	-18	1502498	408154	0	14	5	0	25	46	5016930	5.498802e-01	1
RAB11A	701874	296	36	280706	75472	0	1	0	0	50	28	10764550	5.499848e-01	1
TPSD1	1150864	215	36	307228	91670	0	1	0	0	50	24	9559668	5.500820e-01	1
MRPL9	1062482	255	29	349592	105910	0	1	1	0	12	6	2160030	5.501122e-01	1
ELAVL3	1255985	265	32	466004	136348	0	2	0	0	50	31	9256000	5.502777e-01	1
CD160	NaN	NaN	NaN	236206	63902	0	1	0	0	50	91	19886694	5.503155e-01	1
MAP2K5	449735	377	31	608582	155572	0	1	0	0	50	23	8548272	5.503353e-01	1
GFRAL	28347	729	-14	529016	121930	0	12	3	0	4	13	854756	5.503380e-01	1
ENTPD5	443041	158	51	564082	150944	0	1	0	0	50	27	9586190	5.504968e-01	1
STX5	2405109	248	44	461910	129762	0	2	1	0	50	34	9881492	5.505991e-01	1
KIAA2026	349735	317	26	2599868	785692	0	7	1	0	49	22	10754404	5.506568e-01	1
ALDH1A2	187239	674	-1	674086	185120	0	4	0	0	37	27	6933100	5.507281e-01	1
TMEM125	1091212	264	30	253472	98968	0	1	0	0	50	29	10679110	5.508555e-01	1
PRLHR	613868	617	8	436990	159488	0	2	0	0	14	12	4185314	5.508853e-01	1
IFT27	1235005	537	19	246708	65682	0	1	0	0	50	36	9519618	5.510124e-01	1
ALLC	252769	496	5	513352	138128	0	3	2	0	17	22	4102188	5.512279e-01	1
GPR142	362227	433	-8	563014	185120	0	3	2	0	50	53	12698164	5.515222e-01	1
ZNF227	618477	671	-31	1041478	248666	0	4	0	0	22	10	3751884	5.518935e-01	1
RBM22	1107515	211	54	546282	149520	0	2	0	0	50	38	13035296	5.522175e-01	1
OR1L8	407749	646	9	380386	116234	0	2	0	0	50	46	10182490	5.522451e-01	1
MCEE	355097	470	40	222856	67106	0	1	0	0	50	33	9921898	5.522745e-01	1
SLC17A2	392745	685	34	557318	164116	0	3	0	0	50	40	9176612	5.524328e-01	1
GK5	459081	395	25	704168	176932	0	2	0	0	49	40	10740164	5.525036e-01	1
ACY3	1408104	424	60	399966	125490	0	2	1	0	50	35	9134960	5.525226e-01	1
KCNQ5	648013	975	15	1200966	354042	0	6	1	0	50	40	9931154	5.525251e-01	1
HDAC1	1427362	210	43	647030	155572	0	2	0	0	50	35	12885776	5.526053e-01	1
SLC17A4	272695	635	29	636172	185120	0	4	3	0	24	19	4242452	5.527281e-01	1
EPM2AIP1	392784	473	21	757924	216092	0	2	2	0	24	17	5705256	5.528582e-01	1
C5orf20	625030	509	47	296370	96120	0	1	0	0	50	37	12069290	5.528764e-01	1
PAQR4	1443513	234	49	326274	116946	0	1	1	0	50	24	9476720	5.530238e-01	1
AGAP3	616572	337	39	1169994	363120	0	4	2	0	50	22	9802994	5.533110e-01	1
TTR	294098	541	20	185654	57850	0	2	1	0	12	12	1820406	5.533980e-01	1
ATAD2	544857	225	30	1814176	471878	0	10	0	0	10	6	2249386	5.534150e-01	1
TSC22D3	189575	NaN	51	304736	87754	0	1	0	0	48	25	10789292	5.535345e-01	1
ATXN10	498533	172	15	617660	168388	0	3	0	0	50	27	9483128	5.536392e-01	1
SLC7A2	462453	253	2	941620	278036	0	3	0	0	50	31	11858360	5.536698e-01	1
BTN3A2	378286	330	51	432006	121752	0	2	0	0	50	38	10566436	5.537192e-01	1
PSMB3	1198833	207	37	270738	72090	0	1	0	0	50	24	9090460	5.538272e-01	1
HHLA3	296134	396	5	210574	40940	0	1	0	0	50	39	10193170	5.539082e-01	1
TACR3	101583	931	-24	583306	171770	0	4	2	0	50	95	12752988	5.540265e-01	1
GPRIN2	NaN	NaN	NaN	549486	187968	0	3	0	0	50	91	20010760	5.540337e-01	1
BBS1	1642783	194	56	754898	231934	0	1	0	0	50	27	12154552	5.540664e-01	1
SALL2	707507	470	26	1217520	399432	0	5	2	0	50	44	10910866	5.541289e-01	1
ZBTB7B	1612870	224	35	656108	213244	0	3	1	0	50	29	9244252	5.541726e-01	1
C6orf136	2115149	171	41	599148	207726	0	2	0	0	50	28	11563414	5.542655e-01	1
DPP9	860250	203	29	1158602	314704	0	4	0	0	50	42	11934366	5.542840e-01	1
NEIL2	470737	360	34	425242	119438	0	1	1	0	50	36	8730188	5.543998e-01	1
MFSD11	827288	206	22	590960	157708	0	1	0	0	50	21	7258840	5.544934e-01	1
SLK	508085	271	37	1629412	390176	0	4	0	0	23	8	4869724	5.544994e-01	1
OGFR	1044503	208	48	840872	259168	0	3	0	0	50	36	10093312	5.545147e-01	1
GPR132	857767	198	43	464402	148096	0	1	2	0	42	30	7756350	5.546258e-01	1
KTN1	687929	308	23	1852802	420436	0	8	1	0	9	11	4139390	5.546639e-01	1
SLC30A4	207518	299	10	548240	153436	0	3	1	0	50	45	10124818	5.546920e-01	1
KRT79	1781225	288	27	675154	201674	0	2	1	0	50	21	9433822	5.547213e-01	1
SLC22A13	301168	437	22	689572	215024	0	3	0	0	11	8	2510334	5.548856e-01	1
CLEC4G	688482	384	31	382344	106800	0	1	0	0	50	22	11324716	5.550715e-01	1
CDX4	221528	NaN	-13	357246	103062	0	3	0	0	44	40	6569090	5.550907e-01	1
H2AFV	1200579	164	55	175330	51620	0	2	1	0	5	10	1497336	5.551710e-01	1
ZNF221	464210	419	-38	808120	190460	0	5	0	0	15	8	3027424	5.552482e-01	1
HNRNPUL2	2425755	248	51	963336	262728	0	3	1	0	50	33	10003778	5.553784e-01	1
PIF1	556478	205	50	787650	266466	0	2	0	0	50	15	9228944	5.554433e-01	1
LRRK2	31336	994	12	3312936	843720	0	23	6	0	10	19	3869008	5.555771e-01	1
C10orf46	597231	564	19	483804	126024	0	2	1	0	50	30	8988466	5.556802e-01	1
CCR10	1740597	177	36	419190	165540	0	1	0	0	50	24	10975124	5.557217e-01	1
EGF	215298	503	9	1574054	410290	0	6	1	0	27	20	6442354	5.558041e-01	1
GLTPD2	1272092	222	28	347812	128516	0	1	0	0	50	25	11946292	5.558671e-01	1
ZNF439	739660	633	-2	649522	155750	0	2	1	0	50	27	12061280	5.559340e-01	1
ZNF512	1192074	306	43	747244	191528	0	3	0	0	50	49	14407320	5.559839e-01	1
GPR61	1056159	272	37	541298	182806	0	2	0	0	31	14	5818464	5.562852e-01	1
HLCS	425948	486	61	918836	262906	0	5	1	0	23	15	3655764	5.563601e-01	1
TPD52	211901	353	43	334106	89356	0	1	0	0	50	19	9343220	5.564447e-01	1
OSGIN1	387177	550	-6	691886	219652	0	4	1	0	50	28	7603804	5.565496e-01	1
PLD1	180676	440	23	1420618	357068	0	7	4	0	50	40	8760804	5.566734e-01	1
SNX17	1245306	182	52	611252	173194	0	2	0	0	48	29	11001290	5.567098e-01	1
VGF	1022626	258	39	738166	250802	0	2	0	0	50	18	9852656	5.567347e-01	1
KCNH8	25033	1018	-14	1417058	389998	0	12	2	0	5	6	1534538	5.570514e-01	1
CEBPE	1261207	185	41	342472	111428	0	1	0	0	50	22	10786444	5.571713e-01	1
DYRK1A	314682	366	47	1024924	268958	0	6	1	0	50	38	9699042	5.572520e-01	1
RPS20	344871	489	59	198826	54290	0	1	0	0	50	28	6844990	5.574200e-01	1
MPPED2	29166	1075	-21	408332	112318	0	3	0	0	13	26	2734436	5.574304e-01	1
C22orf13	480889	194	48	313992	82770	0	1	0	0	50	22	9162728	5.574745e-01	1
SLC22A12	1970283	411	54	681918	226950	0	3	0	0	50	33	9669316	5.576215e-01	1
OAT	280862	543	16	564260	159844	0	1	0	0	45	37	11473880	5.577706e-01	1
IKZF1	160478	NaN	37	673018	174974	0	2	0	0	50	29	7995048	5.580386e-01	1
FBXO45	1149194	156	30	354042	110004	0	1	0	0	50	20	9593488	5.580635e-01	1
CDK20	207783	628	5	482380	109292	0	1	0	0	50	42	10706878	5.582149e-01	1
C11orf30	268174	391	43	1660206	501960	0	8	2	0	50	33	10277542	5.583207e-01	1
ZDHHC21	203594	844	-18	347634	93450	0	1	0	0	19	21	4368120	5.583867e-01	1
GSTM5	927739	201	22	296370	70488	0	3	2	0	7	2	770384	5.584284e-01	1
SUPT3H	68471	830	4	487898	119260	0	2	0	0	50	64	10977616	5.584614e-01	1
TNNT2	857879	209	26	434498	88288	0	2	1	0	50	29	8391632	5.586333e-01	1
TEX9	208204	604	13	532576	122108	0	2	0	0	50	33	9536350	5.586500e-01	1
ZC3H18	626708	184	39	1209154	355466	0	3	1	0	50	25	10594382	5.587306e-01	1
PLA2G4E	733131	267	42	1082596	301532	0	2	1	0	24	9	5552176	5.588157e-01	1
PCMTD2	442044	440	43	463334	127270	0	2	0	0	50	44	12197628	5.588348e-01	1
GGTLC1	159782	930	-48	288004	84728	0	4	1	0	9	8	882702	5.590821e-01	1
FAM20B	352872	244	1	521006	148630	0	2	0	0	50	40	12621980	5.591102e-01	1
LEPRE1	820426	426	30	951944	268780	0	3	2	0	50	26	11322224	5.591134e-01	1
SPATA17	87153	966	-21	485050	117302	0	3	1	0	50	99	13027820	5.592074e-01	1
G3BP2	485383	451	31	625670	171592	0	3	1	0	50	40	11177154	5.593415e-01	1
PARD6A	1065785	147	41	416164	145070	0	1	0	0	50	34	14085496	5.594241e-01	1
MRPL41	1315685	404	41	173016	51798	0	1	0	0	50	49	10498084	5.594277e-01	1
LDLRAD2	502881	181	28	334996	111962	0	1	0	0	50	25	11104530	5.594760e-01	1
ZNF626	222609	1011	-67	710754	172482	0	9	2	0	50	71	7827016	5.595183e-01	1
QRICH1	1848854	185	39	981314	282664	0	3	0	0	50	27	11862098	5.596206e-01	1
BEND3	208838	417	30	1034002	300464	0	4	1	0	50	37	12877588	5.597339e-01	1
MCM10	246179	354	35	1138488	305448	0	4	2	0	50	23	9447884	5.597367e-01	1
ACTL9	536422	487	-47	497154	171948	0	3	2	0	44	32	7776998	5.597833e-01	1
PIWIL2	635115	144	37	1261842	345498	0	4	2	0	50	23	10276296	5.597916e-01	1
LGALS8	464894	556	5	473302	123176	0	2	0	0	50	41	11409088	5.598486e-01	1
ERBB4	20702	1173	-5	1707910	447848	0	13	3	0	50	65	9862268	5.599846e-01	1
C8orf31	821065	470	4	174618	49128	0	1	0	0	50	39	8431682	5.600104e-01	1
APOLD1	767161	129	35	334818	120684	0	1	0	0	50	27	11302110	5.601550e-01	1
OSGIN2	251472	419	35	698472	193308	0	2	0	0	50	21	9474228	5.602409e-01	1
FAM46A	121389	396	-18	556428	157530	0	2	0	0	22	23	5386636	5.603033e-01	1
CDHR2	593410	318	45	1669462	498044	0	7	2	0	50	36	9899470	5.603081e-01	1
TLR8	208025	NaN	64	1313284	359204	0	4	1	0	50	41	14536370	5.604022e-01	1
ALKBH6	980636	320	19	339802	101816	0	1	0	0	50	18	9278250	5.604259e-01	1
FGFBP1	175145	435	33	295836	82770	0	1	0	0	50	32	12220234	5.604449e-01	1
RAB30	307557	285	13	265932	69420	0	1	0	0	50	31	9854614	5.604635e-01	1
FIZ1	1077402	254	-10	593096	207370	0	2	0	0	50	19	8520504	5.604797e-01	1
LCN9	362222	524	29	230866	59630	0	1	0	0	50	43	12068044	5.605955e-01	1
LDHD	681970	162	22	635104	201140	0	6	2	0	9	7	1569604	5.607392e-01	1
GPR18	NaN	NaN	NaN	415986	118014	0	2	1	0	50	92	19940806	5.608503e-01	1
CHRNA1	414231	577	21	623178	170880	0	4	2	0	33	36	7957668	5.608580e-01	1
RTN4IP1	223177	271	40	509792	143290	0	2	0	0	50	33	9635674	5.609335e-01	1
FETUB	508316	436	45	484694	142756	0	3	2	0	23	24	4991654	5.611088e-01	1
TRAIP	1306720	191	39	617482	165362	0	2	0	0	50	27	10889150	5.612403e-01	1
PTPRJ	601164	223	-10	1712716	485762	0	4	1	0	36	17	8289638	5.613025e-01	1
PPM1J	559669	325	27	626560	204344	0	1	0	0	50	33	11580146	5.613060e-01	1
LRRC20	551999	225	45	235672	69242	0	1	1	0	41	28	8109502	5.614019e-01	1
IP6K3	1558308	328	34	521184	145782	0	2	0	0	50	28	9424566	5.615386e-01	1
TGFA	715918	463	13	209684	58918	0	1	0	0	50	37	9680886	5.615591e-01	1
ZNF768	2214934	142	54	673552	195266	0	3	0	0	50	37	10973878	5.616273e-01	1
CCDC104	618209	382	27	463690	106088	0	1	0	0	50	14	9754934	5.616766e-01	1
OR1Q1	407749	646	9	389998	113564	0	2	0	0	50	46	10182490	5.617033e-01	1
NUDT9	530607	537	23	458172	119082	0	2	0	0	50	30	8825596	5.617107e-01	1
ESR2	528074	387	46	716450	196156	0	2	0	0	33	13	7119644	5.617834e-01	1
PKNOX2	412479	731	16	612320	166786	0	3	1	0	29	22	6258836	5.619706e-01	1
EN1	154049	576	-8	471878	159844	0	1	1	0	50	38	9960168	5.620452e-01	1
GPR114	749405	135	43	666788	204166	0	2	0	0	50	21	9452868	5.621123e-01	1
PGC	429684	341	47	623534	181738	0	3	0	0	50	51	9804240	5.622645e-01	1
CHTF18	1187310	273	39	1219834	391778	0	4	0	0	15	7	3625504	5.622690e-01	1
RALGPS2	364466	434	-2	783556	192596	0	3	0	0	24	13	4880760	5.623768e-01	1
UBAP2L	1841112	185	32	1409582	416698	0	4	2	0	50	23	11770428	5.625386e-01	1
ANKHD1-EIF4EBP3	688522	296	30	3315072	967074	0	9	0	0	8	0	2336606	5.625414e-01	1
ACO2	1474160	162	69	999826	288716	0	3	0	0	50	19	9483662	5.626848e-01	1
ZNF16	1539444	440	23	874870	223568	0	4	1	0	50	36	8660412	5.626975e-01	1
CASQ2	287179	639	8	538272	123888	0	3	0	0	50	46	9939164	5.627562e-01	1
SLC39A2	1005555	429	4	377004	126024	0	2	0	0	50	37	8866358	5.631837e-01	1
VN1R1	451095	869	-24	443754	123354	0	4	1	0	50	73	8969420	5.631918e-01	1
PRCP	306726	371	-6	668034	181026	0	3	0	0	50	40	10406058	5.631999e-01	1
KRTAP20-2	28000	1055	-80	81168	24030	0	1	0	0	50	81	7973688	5.632577e-01	1
CBFA2T3	967879	252	41	816486	254718	0	2	0	0	48	19	11427956	5.632642e-01	1
NME4	1549307	207	37	237808	72980	0	1	0	0	50	45	12977802	5.632863e-01	1
SLIT3	401911	706	20	1971350	544858	0	10	4	0	17	20	4828428	5.634963e-01	1
IVNS1ABP	325191	535	-10	845144	212710	0	6	1	0	50	51	10626422	5.636025e-01	1
MKL1	578345	228	55	1148990	369706	0	6	2	0	50	34	10798726	5.637154e-01	1
CCDC111	290265	471	30	745286	179068	0	3	0	0	50	38	10721474	5.637165e-01	1
LRRC28	272870	380	-1	472946	135814	0	2	0	0	50	45	12553984	5.637700e-01	1
GLT25D1	961640	206	42	786226	236384	0	2	1	0	50	38	12035470	5.639051e-01	1
TCL1B	256627	582	30	166608	47526	0	3	2	0	6	10	1025992	5.640128e-01	1
NYX	590228	NaN	54	562836	211464	0	3	2	0	50	40	9476364	5.640437e-01	1
PITX2	64585	758	-15	488610	139908	0	3	0	0	49	88	11784668	5.641345e-01	1
GLP1R	188770	730	34	601640	168388	0	1	1	0	50	32	10482242	5.641626e-01	1
PPM1B	448266	420	32	642402	170880	0	3	0	0	42	34	8932574	5.641870e-01	1
VPS29	922262	206	43	244572	64614	0	1	0	0	50	40	11165228	5.642069e-01	1
CCDC158	539298	436	24	1463338	370418	0	6	1	0	19	12	3596134	5.643185e-01	1
IDH3G	2103463	NaN	30	533466	155928	0	2	0	0	50	32	10468358	5.643530e-01	1
MRPS27	414939	342	29	546994	140264	0	1	0	0	50	38	10984380	5.644182e-01	1
CHST11	1030269	419	34	448204	121574	0	2	1	0	50	27	7480272	5.645327e-01	1
EED	443833	159	26	590960	141688	0	2	0	0	50	37	12843590	5.648425e-01	1
MC3R	254407	729	-58	400856	118192	0	2	0	0	31	58	7712028	5.649511e-01	1
KIAA1755	499325	245	60	1482206	469564	0	8	2	0	50	32	9678394	5.649699e-01	1
DPF1	1410213	301	-1	561412	144002	0	2	0	0	50	23	8794446	5.649831e-01	1
CHORDC1	132433	1152	-21	449094	105732	0	3	0	0	6	10	1719124	5.649870e-01	1
ALX4	301098	575	9	512106	154326	0	3	2	0	24	28	4556444	5.651611e-01	1
HYAL3	843769	206	51	513352	162692	0	2	1	0	50	31	10236424	5.651688e-01	1
APOA5	419339	326	36	461910	134568	0	3	2	0	6	4	1197050	5.652217e-01	1
ZNF14	635741	545	-30	837134	199360	0	4	0	0	19	6	2999834	5.652877e-01	1
DUSP6	236331	448	-23	476506	139730	0	2	0	0	40	40	11339134	5.652880e-01	1
NUDT4	416655	419	18	235850	64258	0	1	0	0	50	34	9697618	5.653086e-01	1
GNE	857846	257	46	961912	270560	0	2	0	0	50	32	11660068	5.654359e-01	1
ARSG	745529	225	-8	669636	194376	0	2	1	0	50	21	9604346	5.654516e-01	1
PSG9	312803	148	-41	543256	152546	0	4	1	0	15	24	3403894	5.654559e-01	1
OSBPL2	990360	252	9	639020	157174	0	2	1	0	50	37	8937558	5.655794e-01	1
NFIL3	150560	369	18	579212	162514	0	3	0	0	50	36	9210254	5.655799e-01	1
FAM167A	483148	520	43	265042	81524	0	1	0	0	50	30	10733044	5.659025e-01	1
RAMP2	1633092	190	33	224102	65326	0	1	0	0	50	34	10185694	5.659576e-01	1
SLC28A2	494393	471	23	849060	242970	0	3	2	0	47	34	8899288	5.660461e-01	1
GRIK2	10349	1062	-25	1245466	337310	0	9	3	0	41	86	11329166	5.660536e-01	1
KCMF1	926772	202	23	487542	137238	0	2	0	0	50	28	8814738	5.660629e-01	1
SPATS2L	476225	433	24	724816	194198	0	4	0	0	9	7	2500010	5.660976e-01	1
TOMM70A	377740	361	20	792456	206658	0	5	1	0	50	44	11608092	5.661306e-01	1
OR5H15	200002	811	-15	389464	112496	0	6	2	0	10	11	1317912	5.662410e-01	1
C10orf81	261759	545	-4	487542	119616	0	2	0	0	50	31	9541334	5.664147e-01	1
SLC7A13	192785	1147	3	582594	179424	0	6	3	0	13	14	2295132	5.664280e-01	1
RAP1A	348519	394	29	249378	61944	0	1	0	0	50	44	12796776	5.665171e-01	1
CMTM3	777342	214	9	233002	70844	0	1	1	0	37	24	7819362	5.665614e-01	1
HIST1H3D	398813	636	53	166608	56070	0	3	2	0	12	7	883058	5.666096e-01	1
SPRYD3	1726226	177	38	574584	157530	0	2	1	0	50	31	11015886	5.666684e-01	1
C16orf54	NaN	NaN	NaN	266466	95052	0	1	0	0	50	91	19917844	5.667568e-01	1
CDADC1	329994	399	53	679426	164828	0	2	0	0	50	25	10667718	5.667644e-01	1
SAP130	541058	248	36	1348528	430760	0	5	1	0	50	28	10857822	5.668574e-01	1
DNAJC30	1197825	214	52	271984	92738	0	1	0	0	50	31	11122686	5.669932e-01	1
WDR49	145736	911	-20	919904	228196	0	8	2	0	21	33	4491652	5.670820e-01	1
STXBP2	688482	384	31	772342	219830	0	2	0	0	50	22	11324716	5.672029e-01	1
TMCO4	668417	220	29	797440	247598	0	2	1	0	48	23	8877928	5.672842e-01	1
C18orf54	109698	451	33	488966	123532	0	1	1	0	50	33	12443980	5.673010e-01	1
RSPRY1	717872	149	48	755432	197758	0	3	2	0	50	28	8936846	5.673243e-01	1
NUDT14	872033	260	25	277502	89356	0	1	1	0	50	29	10205096	5.673455e-01	1
TBCD	651944	456	14	1549312	443042	0	5	3	0	50	31	10606486	5.673583e-01	1
ODF3B	1075525	207	42	316662	104130	0	1	0	0	50	24	10709014	5.674302e-01	1
GSTO1	293891	376	8	319688	80812	0	1	0	0	50	32	10256894	5.675499e-01	1
