gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
WISP3	159324	296	16	765348	196554	0	1	0	0	50	16	12177888	6.118754e-01	1
SEPT4	874267	376	16	1045092	283974	0	1	1	0	50	9	14565864	6.120129e-01	1
PRCC	1649536	208	53	967824	301176	0	1	0	0	50	13	17202282	6.120464e-01	1
GTF3C4	1570209	581	46	1641240	461070	0	1	0	0	50	7	18597054	6.125669e-01	1
RAF1	408529	172	32	1340910	360396	0	1	0	0	50	7	14836020	6.126269e-01	1
KBTBD10	370890	418	22	1222752	336426	0	1	0	0	50	15	19970112	6.130278e-01	1
SLC35C2	543487	612	42	732072	223908	0	1	0	0	50	21	18184488	6.130858e-01	1
ADAT3	NaN	NaN	NaN	655932	237444	0	1	0	0	50	31	31642092	6.131607e-01	1
AP4M1	1401098	205	46	921576	279744	0	1	0	0	50	15	19745922	6.134017e-01	1
TPRG1L	250027	288	16	543414	164688	0	1	0	0	50	21	14994222	6.134081e-01	1
LHCGR	75021	934	-16	1407462	404670	0	2	1	0	50	24	17107248	6.134586e-01	1
F10	774267	229	26	1006458	261696	0	1	1	0	50	11	17321568	6.135828e-01	1
AKAP8L	509601	481	30	1341756	347706	0	1	0	0	50	8	19359864	6.137747e-01	1
HOMEZ	1171456	330	20	1078368	323454	0	1	0	0	50	12	17154624	6.139363e-01	1
CCDC19	803074	403	7	1151970	287922	0	1	0	0	50	5	11916756	6.139671e-01	1
TBC1D22A	310166	538	-25	1070754	284538	0	2	0	0	50	31	20299206	6.139908e-01	1
CHID1	1694280	232	52	864894	242520	0	1	0	0	50	12	15688224	6.139921e-01	1
LMO7	197158	342	46	3538818	899298	0	3	0	0	18	2	5719524	6.141764e-01	1
STAT5B	2101162	190	31	1627140	433716	0	1	0	0	50	17	17120220	6.141826e-01	1
NOC4L	608356	528	26	1048194	314712	0	1	0	0	50	12	17893464	6.142242e-01	1
GUCY1B3	43576	643	-1	1279716	337836	0	1	0	0	50	27	16809456	6.142265e-01	1
TSSK1B	267968	620	13	725586	208398	0	1	0	0	50	23	22613298	6.146288e-01	1
SLC10A4	310162	396	52	836130	282282	0	1	1	0	50	12	15975300	6.147065e-01	1
COL4A5	118458	NaN	19	3367644	1089930	0	3	2	0	50	13	16516740	6.147639e-01	1
BCORL1	389645	NaN	38	3451962	1124898	0	2	2	0	50	10	17129244	6.149371e-01	1
RGS9	391807	516	-16	1442148	376752	0	2	1	0	50	25	20561184	6.150086e-01	1
KCNAB1	502198	782	4	1181298	325428	0	1	0	0	50	14	20683008	6.150748e-01	1
OSBPL2	990360	252	9	1012380	249006	0	1	0	0	50	10	14159502	6.154465e-01	1
ECEL1	271362	191	32	1565382	460788	0	2	0	0	50	9	13847892	6.159596e-01	1
TRIM23	421173	406	28	1225572	324300	0	1	0	0	50	14	19940502	6.159689e-01	1
EPS8L3	933010	190	27	1224726	346296	0	1	1	0	50	11	17939712	6.159931e-01	1
DRD1	178213	729	14	867432	267054	0	1	0	0	50	18	17261784	6.160162e-01	1
TINF2	915114	220	38	900708	275232	0	1	0	0	50	15	16696374	6.161254e-01	1
GALR1	90366	614	-14	681312	213756	0	1	0	0	50	22	19359582	6.161865e-01	1
VEGFC	145765	585	-14	866304	222498	0	1	0	0	50	16	17218638	6.164610e-01	1
PTPN18	369510	593	29	941598	277488	0	1	0	0	50	12	16614594	6.166029e-01	1
MMP9	630342	381	51	1417332	421872	0	2	1	0	35	10	13330422	6.166357e-01	1
CPN2	344707	269	34	1048194	340938	0	2	2	0	25	11	7640226	6.166701e-01	1
MS4A1	333232	899	13	613350	163278	0	1	1	0	18	8	5971914	6.168024e-01	1
OR1M1	311030	471	-63	604890	191196	0	1	0	0	50	35	21732048	6.171809e-01	1
GATA6	230941	437	-1	1143228	389724	0	2	0	0	50	16	17295342	6.172041e-01	1
NEBL	71095	484	-19	2435352	545952	0	4	1	0	16	5	4438680	6.172704e-01	1
TMEM62	843516	333	42	1313274	365190	0	1	0	0	50	11	17731314	6.173452e-01	1
ADCYAP1R1	364216	631	7	986436	256338	0	1	0	0	50	13	15635772	6.175752e-01	1
MLYCD	387177	550	-6	960492	308508	0	1	0	0	50	5	12046476	6.176003e-01	1
CYP2S1	1098360	209	13	979668	330786	0	1	0	0	50	8	14416968	6.176079e-01	1
HIPK1	350373	545	10	2470884	741378	0	3	1	0	50	17	14878320	6.176787e-01	1
G6PD	2163759	NaN	42	1117848	308508	0	1	0	0	50	9	17508534	6.178761e-01	1
CHM	57906	NaN	-6	1376724	349962	0	2	0	0	28	14	10439076	6.178862e-01	1
AOX1	572062	160	23	2770086	745044	0	4	0	0	11	2	4436988	6.179561e-01	1
MAGIX	724395	NaN	44	670032	232650	0	1	0	0	50	12	16705680	6.183180e-01	1
MTMR4	855696	384	23	2424072	672288	0	3	0	0	16	3	5997576	6.184613e-01	1
PI4K2A	514755	143	54	966696	280308	0	1	0	0	50	9	15657486	6.187801e-01	1
BRWD3	150153	NaN	-20	3738474	972900	0	3	0	0	19	7	9763686	6.189300e-01	1
CPT2	527317	391	27	1305378	380700	0	1	0	0	50	9	16824120	6.190281e-01	1
LAMB1	481432	406	11	3703224	943854	0	3	2	0	50	20	21122364	6.190354e-01	1
THNSL1	157790	417	-10	1483884	407772	0	1	1	0	50	11	18126114	6.190562e-01	1
DTX4	542222	686	9	1221906	378726	0	2	0	0	50	24	18578442	6.192271e-01	1
RALBP1	472280	369	46	1356702	338682	0	1	0	0	50	7	14527794	6.192944e-01	1
PDIA2	1340678	205	43	1049886	322326	0	1	0	0	50	10	17315082	6.193511e-01	1
CEP250	1521661	167	53	4915824	1390260	0	3	0	0	24	2	8011338	6.194305e-01	1
MASP2	639826	307	33	1399566	393108	0	1	1	0	50	11	20630274	6.194695e-01	1
ERP44	246986	681	19	863484	206706	0	1	0	0	50	19	16698630	6.195615e-01	1
TEAD2	2183690	309	30	907758	266490	0	1	1	0	50	13	17112606	6.195777e-01	1
KLK14	490795	632	22	533262	163842	0	1	0	0	50	18	13259640	6.197594e-01	1
TREH	1449531	161	45	1199628	330786	0	1	0	0	50	12	18447312	6.197742e-01	1
PKNOX2	412479	731	16	970080	264234	0	1	0	0	50	15	16783512	6.198193e-01	1
DTX3L	410045	404	35	1502496	396774	0	1	0	0	50	8	15970224	6.198223e-01	1
CIITA	299383	410	38	2235414	699360	0	3	2	0	50	15	15991092	6.199198e-01	1
KLHL30	428658	356	29	1133076	360114	0	1	0	0	50	8	17575368	6.201036e-01	1
PLCB2	851107	167	36	2462424	652548	0	3	1	0	50	14	15555966	6.201681e-01	1
CLUL1	449991	486	23	985590	230112	0	1	0	0	50	20	17711574	6.202983e-01	1
C15orf39	840096	203	46	1966104	700488	0	2	0	0	50	15	18582954	6.203431e-01	1
OR10Q1	637499	828	-25	616170	199374	0	1	0	0	50	16	13177578	6.204306e-01	1
GLP2R	76286	212	-53	1125462	321198	0	2	1	0	50	28	16601340	6.205419e-01	1
GALNT13	21842	1035	-13	1155072	292434	0	2	1	0	50	34	17313108	6.206707e-01	1
OSMR	193286	381	-10	2050986	524238	0	2	0	0	22	6	9039228	6.209199e-01	1
ACSM1	175989	641	11	1181862	327402	0	1	1	0	50	14	19662168	6.211077e-01	1
DDX56	1462615	191	56	1100646	334170	0	1	1	0	50	9	15259020	6.211670e-01	1
MCM4	898350	459	35	1752348	494628	0	2	0	0	50	13	15120558	6.212563e-01	1
CCAR1	859993	256	45	2398974	603480	0	1	0	0	31	4	9500298	6.213848e-01	1
CCT2	484023	382	5	1107132	305688	0	1	1	0	50	16	18650070	6.213859e-01	1
ZNF483	437885	309	22	1553820	394518	0	1	0	0	50	8	15824994	6.215673e-01	1
GLYR1	706891	195	33	1146612	311892	0	1	0	0	50	9	15438654	6.217090e-01	1
MAPK13	855485	410	35	764784	203040	0	1	0	0	50	17	17773896	6.217288e-01	1
KLK11	490795	632	22	617298	181326	0	1	0	0	50	18	13259640	6.217520e-01	1
TTK	150632	841	-2	1818618	433434	0	2	0	0	50	17	14985480	6.218551e-01	1
CASP14	990597	524	16	499704	135642	0	1	0	0	50	26	15388176	6.218894e-01	1
PRPF19	794900	522	47	1039170	293280	0	1	0	0	50	13	17358510	6.218905e-01	1
SAGE1	246199	NaN	26	1863174	496320	0	2	1	0	50	22	20108574	6.219198e-01	1
ANKRD10	506421	402	22	844308	241110	0	1	0	0	50	17	18547986	6.219546e-01	1
KRT76	1444461	422	38	1283100	367446	0	1	0	0	50	11	17723418	6.221280e-01	1
ANKRD24	2194691	244	41	2262486	716280	0	1	0	0	50	8	16567500	6.221622e-01	1
CLDN17	10231	994	-69	435126	139308	0	1	0	0	50	23	10487580	6.224154e-01	1
ABL1	505506	211	29	2322270	700488	0	2	0	0	50	9	16257300	6.224640e-01	1
PGAP3	1284992	226	38	647472	192606	0	1	0	0	50	19	16637718	6.227669e-01	1
CLN3	NaN	NaN	NaN	887454	277488	0	1	0	0	50	31	31682136	6.231102e-01	1
TMEM117	140202	874	-1	1065678	265080	0	1	0	0	50	14	16480926	6.231187e-01	1
SUCLA2	322899	636	35	955980	257184	0	1	0	0	50	13	14107614	6.231418e-01	1
FAM55C	549022	421	12	1115592	319224	0	1	0	0	50	11	15146502	6.234247e-01	1
CAP2	249798	454	-8	990102	262824	0	1	0	0	50	15	16265196	6.234306e-01	1
ZNF526	790787	299	37	1298892	410874	0	2	0	0	50	24	20187534	6.235296e-01	1
TAF7	729604	645	-10	705846	182454	0	1	0	0	22	12	9557826	6.236353e-01	1
CSNK1G1	743794	263	43	878994	228420	0	1	0	0	50	18	17318466	6.238012e-01	1
FOXS1	1015946	241	37	629706	212064	0	1	0	0	50	14	13610166	6.238262e-01	1
GPN1	1192074	306	43	975438	255492	0	1	0	0	50	21	22825080	6.240705e-01	1
AURKA	254679	672	-43	827952	224472	0	1	0	0	50	29	21381240	6.246007e-01	1
HSPA1L	2509866	183	32	1256592	376188	0	1	0	0	50	11	17795046	6.246755e-01	1
VSIG4	317695	NaN	42	811032	229548	0	1	0	0	50	18	15456420	6.247293e-01	1
AGXT2L2	672705	448	46	925806	259440	0	1	0	0	33	11	14131584	6.247363e-01	1
MYEOV2	340416	482	28	510984	146358	0	1	1	0	11	7	3426300	6.248197e-01	1
ARHGEF35	NaN	NaN	NaN	965286	269028	0	1	1	0	32	18	16808328	6.250947e-01	1
KCNH5	68312	704	-32	2025324	547362	0	4	1	0	50	33	18144444	6.251114e-01	1
ZNF644	223798	843	-7	2693946	693438	0	2	1	0	50	20	17125860	6.251187e-01	1
STXBP5	94997	696	-5	2370774	644370	0	2	0	0	50	11	15763518	6.251190e-01	1
ABCA6	240031	493	-39	3376950	858126	0	3	1	0	50	14	15850656	6.251518e-01	1
OVCH1	100195	539	-5	2355264	618426	0	2	1	0	32	8	11951724	6.252395e-01	1
SAMHD1	817783	225	47	1311582	333888	0	1	0	0	50	12	20298078	6.252876e-01	1
PABPC5	8224	NaN	-28	754914	217140	0	2	0	0	25	22	9607740	6.256379e-01	1
KRT28	836683	269	-10	938214	267336	0	1	0	0	50	10	13099746	6.257153e-01	1
ZNF692	411701	567	-4	1060038	309636	0	1	1	0	50	9	13899780	6.257286e-01	1
GDF6	215566	720	-7	874200	288204	0	1	0	0	50	10	17343000	6.257885e-01	1
KRTAP24-1	6302	1011	-69	507318	141564	0	1	0	0	50	23	10577820	6.258844e-01	1
KPNA5	244987	581	14	1130256	287640	0	1	0	0	50	16	17218356	6.260649e-01	1
EYA4	97438	409	-8	1406052	371394	0	1	0	0	50	10	16290858	6.260718e-01	1
TUBA3D	455705	540	29	895632	264234	0	1	1	0	27	2	6381942	6.261662e-01	1
RAPGEF5	747975	629	4	1558332	374778	0	1	1	0	50	10	18810246	6.262392e-01	1
TSPAN19	22140	974	-27	532980	126054	0	1	0	0	50	50	18637662	6.262583e-01	1
TESC	208178	290	16	456276	113082	0	1	0	0	50	19	12576072	6.263129e-01	1
EPHX1	925960	168	8	932574	251826	0	1	1	0	50	13	14932182	6.265075e-01	1
KLF12	32882	755	41	806238	240264	0	1	0	0	50	14	14655822	6.265430e-01	1
ETS1	215125	644	28	1065114	269874	0	2	0	0	19	5	4894392	6.267165e-01	1
SLC20A1	613047	214	57	1359804	396492	0	1	0	0	50	10	16738392	6.267369e-01	1
GOLGA6A	412657	344	49	1450890	369702	0	1	0	0	50	6	14624802	6.268288e-01	1
MVD	802673	189	41	799752	250134	0	1	0	0	50	12	16436934	6.268929e-01	1
UMOD	243266	848	-5	1294944	367446	0	2	1	0	50	18	15721218	6.269553e-01	1
PPP2R5E	237658	445	20	987846	243930	0	1	0	0	50	18	18087762	6.270911e-01	1
ZNF677	427680	921	-46	1215702	279180	0	1	0	0	50	11	13727196	6.272984e-01	1
JAG1	165910	431	-28	2553792	624630	0	3	0	0	26	16	12995406	6.273227e-01	1
SLFN12L	NaN	NaN	NaN	1259412	320916	0	1	0	0	50	31	31725564	6.273756e-01	1
CBX2	633863	209	31	1260258	400440	0	1	1	0	50	7	15224616	6.275138e-01	1
LRFN2	100435	887	20	1507572	504216	0	2	1	0	50	19	19338996	6.275345e-01	1
ING2	204597	227	15	575844	140718	0	1	0	0	50	21	13375824	6.275896e-01	1
HLF	147479	526	-54	593892	167508	0	1	0	0	50	18	13346778	6.275974e-01	1
WDFY2	246186	384	46	841488	213474	0	1	0	0	50	16	15975582	6.276062e-01	1
ZNF513	1244404	179	39	1050450	335298	0	1	0	0	50	10	17127834	6.277687e-01	1
OGFOD1	523951	285	13	1147740	272694	0	1	0	0	50	17	19983930	6.278014e-01	1
UFSP2	173409	422	20	973182	256902	0	1	0	0	50	15	15209388	6.278747e-01	1
SIRT3	1463610	437	24	785370	251826	0	1	0	0	50	12	14443758	6.279105e-01	1
SYTL3	606618	188	51	1115028	307098	0	1	0	0	50	10	15504924	6.280926e-01	1
PKDREJ	519654	205	31	4415556	1305096	0	3	1	0	50	6	15239562	6.281839e-01	1
TGM5	825765	415	44	1475988	396210	0	2	2	0	21	5	6546348	6.282234e-01	1
OGG1	954590	264	39	1184400	312174	0	1	0	0	50	14	20864616	6.282345e-01	1
SLC15A2	516880	677	28	1513212	410592	0	1	1	0	50	7	14056572	6.282608e-01	1
ATP10B	170108	904	11	2964666	820338	0	3	1	0	23	6	7298442	6.282773e-01	1
ITGB8	207764	550	30	1593300	404952	0	1	0	0	50	8	16584420	6.283608e-01	1
OR4C13	11675	1171	-40	613068	177096	0	1	0	0	50	36	16652100	6.284368e-01	1
CYP4F8	852124	605	29	1061448	299766	0	3	2	0	24	15	7165902	6.284862e-01	1
CTH	339263	379	-3	842052	225600	0	1	0	0	50	19	16147038	6.285867e-01	1
ABCG4	1258103	195	57	1302840	386622	0	1	0	0	50	10	18601566	6.286831e-01	1
TRAF1	645995	270	39	836130	242520	0	1	1	0	50	20	19124958	6.289815e-01	1
MDM4	420144	185	39	1021404	258594	0	1	0	0	50	15	15262404	6.290551e-01	1
NUDT16	274681	843	20	618990	207552	0	1	0	0	50	24	20210376	6.291165e-01	1
RILP	1361271	198	27	789882	254082	0	1	0	0	50	10	16298472	6.294349e-01	1
N4BP2L2	237148	455	47	2488932	584586	0	1	0	0	38	12	15537072	6.297856e-01	1
NEDD4	259242	271	-1	2929134	765348	0	2	0	0	50	9	16469364	6.298843e-01	1
C1orf86	849779	293	25	686670	147486	0	1	0	0	50	16	17975244	6.301890e-01	1
BCL2L13	413666	221	-23	962184	291588	0	1	0	0	50	17	16645896	6.302405e-01	1
OR10H4	843515	575	12	619554	184146	0	1	0	0	49	31	16537326	6.302436e-01	1
ZAR1	310162	396	52	818082	270720	0	1	0	0	50	12	15975300	6.302436e-01	1
MRTO4	788190	448	30	508164	124644	0	1	1	0	29	18	10149180	6.304572e-01	1
TRIM22	139577	922	2	1022250	267900	0	1	0	0	50	12	13556304	6.304944e-01	1
ZNF233	618477	671	-31	1390260	326274	0	1	0	0	50	10	14309808	6.305168e-01	1
OR5AS1	4262	1044	-40	637320	185838	0	1	1	0	50	39	18870030	6.305314e-01	1
EHMT2	2485614	188	36	2448042	718536	0	2	1	0	50	8	16848372	6.306730e-01	1
MEP1A	137754	431	2	1552128	389442	0	2	1	0	50	14	12186066	6.308119e-01	1
LGALS9B	384584	413	-6	736020	203040	0	1	0	0	50	21	18433494	6.308512e-01	1
SLC16A13	1696302	360	24	797778	296100	0	1	0	0	50	12	12877248	6.308807e-01	1
SLC39A7	1474628	377	24	926934	289614	0	1	0	0	50	19	18653736	6.309127e-01	1
MAPK3	NaN	NaN	NaN	802854	236880	0	1	0	0	50	31	31641528	6.309364e-01	1
FUS	1250318	351	26	1091904	292998	0	1	0	0	50	11	17439162	6.310026e-01	1
TCF3	2396187	262	31	1468938	453174	0	2	0	0	50	19	21009846	6.310454e-01	1
MYO18A	1560056	159	33	4179522	1174812	0	3	0	0	50	7	17223996	6.310539e-01	1
ZIC1	20725	1070	-30	883224	260568	0	3	0	0	50	47	19951218	6.311290e-01	1
CALCRL	61297	453	1	975438	237726	0	1	0	0	50	15	13882860	6.316122e-01	1
CYP2E1	563924	525	-10	1008150	274386	0	1	0	0	50	10	14078286	6.316146e-01	1
SALL4	166846	214	-9	2059728	627168	0	3	3	0	22	8	8895408	6.316695e-01	1
ZFP3	1399774	343	26	1029300	250698	0	1	0	0	50	18	16647024	6.318128e-01	1
FYN	245639	317	21	1213446	324582	0	1	0	0	50	10	16150986	6.321714e-01	1
TTC30A	380902	434	27	1318350	371958	0	1	1	0	50	11	18115398	6.321840e-01	1
CYP2C19	254705	831	-17	1004202	268182	0	2	2	0	21	7	4968840	6.322706e-01	1
SMC1B	461206	199	17	2594400	625476	0	2	0	0	50	10	15540456	6.323880e-01	1
AKT1	711772	247	36	1005330	259440	0	1	0	0	50	9	14916390	6.324849e-01	1
TP53I13	760947	353	26	755478	266490	0	1	1	0	50	18	19119882	6.324989e-01	1
PFKFB4	1480689	223	45	976002	262542	0	1	0	0	50	13	17907846	6.326571e-01	1
HSF1	2525749	200	28	1071036	314712	0	1	0	0	50	14	20739126	6.329676e-01	1
ELP3	417570	338	41	1131948	306252	0	1	1	0	50	13	17518404	6.330266e-01	1
GALNT1	486812	562	61	1161840	294972	0	1	1	0	50	7	10792422	6.336055e-01	1
RASGEF1B	9755	972	9	1005894	241110	0	1	0	0	50	24	24080544	6.336427e-01	1
TTC30B	380902	434	27	1322016	369984	0	1	0	0	50	11	18115398	6.337347e-01	1
PPP4R1	454636	202	51	1961310	516624	0	1	0	0	50	14	15311472	6.337861e-01	1
BUD13	419339	326	36	1257438	348270	0	1	0	0	50	9	16757286	6.338081e-01	1
TAF1	729010	NaN	32	3924312	1009560	0	4	3	0	50	16	15616596	6.341033e-01	1
GDF5	1521661	167	53	963876	313584	0	1	0	0	50	10	15482646	6.341096e-01	1
THSD1	384523	370	28	1681566	496884	0	1	0	0	50	6	16042134	6.341782e-01	1
ESRP1	467699	426	31	1408026	393108	0	1	0	0	50	10	17597082	6.342393e-01	1
ARHGAP4	2328608	NaN	27	1977666	603480	0	2	0	0	50	14	20867154	6.342749e-01	1
MAML1	1617173	256	41	1984152	610530	0	2	1	0	50	14	18063228	6.343251e-01	1
TEK	116738	387	-28	2312682	617016	0	4	1	0	50	31	17360484	6.343407e-01	1
HLA-F	484408	755	34	896478	254082	0	1	1	0	50	11	14455884	6.344092e-01	1
C19orf21	1914670	200	23	1316658	422718	0	2	0	0	50	19	17236404	6.344239e-01	1
ADAMTS10	622624	214	-14	2226672	656496	0	4	2	0	50	19	17330028	6.347732e-01	1
LLGL1	925111	223	18	2116692	661572	0	2	0	0	50	9	15920310	6.348275e-01	1
LEPREL1	165372	399	3	1441302	405516	0	1	1	0	50	15	14704326	6.350247e-01	1
ZNF551	606379	849	-44	1342884	326274	0	1	0	0	50	8	13671360	6.350274e-01	1
CDC42BPB	824377	286	43	3511464	955416	0	3	1	0	31	5	11652240	6.352085e-01	1
HOXB1	946208	524	29	589098	184146	0	1	1	0	50	17	13913598	6.352685e-01	1
ZC3HC1	473377	146	38	1016610	292152	0	1	0	0	50	10	13926006	6.355234e-01	1
TFEB	458237	251	49	959364	278334	0	1	0	0	50	10	13925160	6.355343e-01	1
PNCK	1716845	NaN	44	905220	260568	0	1	0	0	50	10	15132684	6.356666e-01	1
COL9A1	126322	633	5	1929162	598686	0	2	0	0	18	4	5251968	6.356942e-01	1
SYTL4	199096	NaN	47	1398156	361524	0	1	0	0	50	12	19653144	6.357677e-01	1
IRAK2	744536	224	49	1269564	361524	0	1	0	0	50	9	16257864	6.358865e-01	1
ZNF460	419642	859	-40	1136460	299202	0	1	0	0	50	9	13642314	6.359037e-01	1
MYH1	76487	723	-50	4039650	1012662	0	6	3	0	50	28	21499962	6.359653e-01	1
SEC31A	775541	268	38	2498238	690336	0	2	0	0	25	11	10426104	6.361408e-01	1
C5orf34	490107	369	10	1318632	343758	0	1	0	0	50	22	24420918	6.362797e-01	1
MFAP1	788307	250	36	918474	225318	0	1	1	0	50	15	18229326	6.364447e-01	1
ZBTB37	443726	385	13	1042554	302586	0	1	0	0	50	19	21646320	6.364781e-01	1
ZNF689	2255010	158	60	976566	301740	0	1	0	0	50	10	18354534	6.367524e-01	1
PHOX2B	308280	376	22	607428	198810	0	1	0	0	50	19	18443364	6.367895e-01	1
CYP4F3	852124	605	29	1066524	295536	0	3	2	0	24	15	7165902	6.368422e-01	1
NR1H3	1274054	198	38	909732	257748	0	1	0	0	50	11	14577708	6.372008e-01	1
ROCK1	185443	407	-6	2886552	660726	0	2	0	0	42	13	13398666	6.372821e-01	1
YARS2	302215	238	-4	939060	289332	0	1	0	0	50	12	16414374	6.376688e-01	1
UTP3	262444	609	19	952596	265644	0	1	0	0	50	15	16793664	6.377441e-01	1
PRSS23	230637	198	-7	760554	217422	0	1	0	0	50	20	16231920	6.377550e-01	1
ZNF274	1390072	581	-58	1328220	354474	0	2	0	0	31	24	10659318	6.378717e-01	1
PAX6	172494	631	-11	896478	249852	0	1	0	0	50	18	19260600	6.379256e-01	1
GTF2H1	601817	252	37	1151688	289050	0	2	0	0	3	3	2540820	6.379881e-01	1
NOL9	636407	203	41	1406616	416514	0	1	0	0	50	7	16573986	6.380106e-01	1
IFRD2	843769	206	51	1001946	323736	0	1	0	0	50	9	16217256	6.381971e-01	1
ZNF735	NaN	NaN	NaN	855024	201630	0	1	1	0	28	13	10525086	6.382843e-01	1
OR2C3	272980	927	-14	622938	195144	0	1	1	0	50	22	13602834	6.383009e-01	1
TUBA4A	694442	193	44	894504	260286	0	1	0	0	50	17	18144162	6.388292e-01	1
ARSG	745529	225	-8	1060884	307944	0	1	0	0	50	11	15215874	6.392839e-01	1
GALK2	315919	528	8	955698	260004	0	1	0	0	50	18	17366970	6.393522e-01	1
CSPG5	888051	200	35	1052988	331068	0	1	1	0	50	13	18217764	6.393529e-01	1
NDST4	26862	1055	-20	1782240	475734	0	6	0	0	4	1	1559742	6.393537e-01	1
ZRSR2	170722	NaN	47	1025634	237444	0	1	0	0	50	11	15958662	6.393944e-01	1
KIF4A	243320	NaN	45	2573250	657624	0	3	0	0	11	2	5354616	6.395305e-01	1
CAMKK1	505430	215	30	1119258	317250	0	1	2	0	50	9	14488878	6.395773e-01	1
MGMT	83542	1073	-25	469530	152280	0	1	0	0	46	39	22226394	6.396532e-01	1
FST	202521	488	-5	715434	183864	0	1	0	0	50	18	14588142	6.396592e-01	1
ZKSCAN1	1503181	254	41	1138716	309636	0	1	0	0	50	17	21564822	6.400826e-01	1
RASSF5	504163	288	21	911424	273822	0	1	1	0	50	11	17122194	6.401019e-01	1
CAPS2	110847	692	-32	1189758	283974	0	2	0	0	50	40	19005672	6.401950e-01	1
RASGEF1C	1740168	432	23	962184	267054	0	1	0	0	50	9	12608784	6.402035e-01	1
PRKAR1B	543988	401	7	781140	222216	0	1	0	0	50	17	19707288	6.402580e-01	1
SPATA16	222219	577	-15	1186374	294126	0	1	0	0	50	13	15538764	6.403920e-01	1
ARFGAP2	1206881	273	24	1084572	292716	0	1	0	0	50	11	16358820	6.405668e-01	1
POLA2	3946871	242	49	1228674	349116	0	1	0	0	50	11	16425372	6.406107e-01	1
DACH2	49531	NaN	-32	1225572	343758	0	2	0	0	45	25	15480390	6.412078e-01	1
XPNPEP2	358809	NaN	48	1397874	382956	0	1	1	0	50	10	18363276	6.412732e-01	1
EIF4B	1726226	177	38	1254054	346578	0	1	0	0	50	9	17452134	6.414158e-01	1
ALS2CR11	436378	491	24	3840558	956262	0	2	1	0	50	18	20943576	6.414758e-01	1
SPDYE6	NaN	NaN	NaN	832182	214320	0	1	0	0	50	31	31618968	6.415964e-01	1
ERC2	121781	694	17	1971744	505344	0	2	0	0	28	10	8391192	6.416153e-01	1
MTHFD1	640692	221	45	1922394	544542	0	1	0	0	50	6	17709036	6.416906e-01	1
RCN1	251970	683	-1	685824	173712	0	1	0	0	50	17	14737884	6.417077e-01	1
CANX	1624288	256	44	1249260	303150	0	1	0	0	50	17	19945578	6.417319e-01	1
MMEL1	323457	335	30	1626012	433152	0	2	1	0	50	14	15951330	6.417334e-01	1
RPS6KA6	19108	NaN	-22	1568766	397338	0	2	0	0	50	33	22310430	6.417671e-01	1
ACVRL1	493265	371	27	1010970	298638	0	1	1	0	50	8	13125126	6.418546e-01	1
WNT5B	270921	254	34	723330	203886	0	1	0	0	50	12	11302278	6.420906e-01	1
ZDHHC1	1115833	153	42	966132	301176	0	1	0	0	50	13	19014414	6.421224e-01	1
POLR3C	NaN	NaN	NaN	1107696	299202	0	1	1	0	50	32	31703850	6.422998e-01	1
PDK4	195488	393	-3	852204	227292	0	1	0	0	50	20	17502894	6.423050e-01	1
LPIN1	219334	431	19	1827642	498012	0	2	0	0	50	16	16533660	6.423737e-01	1
FUT4	341083	589	-7	1000536	347142	0	1	0	0	50	15	12131922	6.423881e-01	1
DUOX2	695711	544	23	3132738	910296	0	4	1	0	40	16	18541782	6.424123e-01	1
OVGP1	397926	461	18	1358676	400158	0	1	0	0	50	11	16831734	6.424859e-01	1
IFIT2	253000	263	27	958236	245622	0	1	0	0	50	16	15524100	6.425096e-01	1
IVNS1ABP	325191	535	-10	1338936	336990	0	1	0	0	50	12	16835118	6.426052e-01	1
ACTA2	181406	267	30	775218	211218	0	1	1	0	50	15	13779084	6.426428e-01	1
KCNB1	1002860	392	54	1694820	488706	0	2	2	0	50	16	16907874	6.427624e-01	1
ZNF829	308757	976	-38	1063704	262824	0	1	0	0	50	16	16215846	6.428019e-01	1
SLC5A1	451895	458	-26	1350216	384930	0	1	0	0	50	21	14967996	6.428464e-01	1
GRM3	123690	1072	-18	1752066	494910	0	9	3	0	7	4	2142072	6.428674e-01	1
LTF	266701	565	34	1459068	401286	0	1	0	0	40	5	13243848	6.429743e-01	1
UGT8	32108	966	2	1086828	305688	0	1	0	0	30	12	13432224	6.430719e-01	1
GAD1	352183	519	31	1267872	329376	0	1	0	0	50	15	21555798	6.431521e-01	1
ARHGAP6	65396	NaN	34	2009532	607146	0	2	1	0	50	12	16623054	6.434028e-01	1
KPNB1	1198427	217	24	1807338	490398	0	1	0	0	21	5	7294776	6.434330e-01	1
ANKRD34B	321394	545	38	1019994	290460	0	1	0	0	50	17	15965430	6.437574e-01	1
PKD2L2	946917	396	47	1311018	314148	0	1	0	0	50	15	19082940	6.438877e-01	1
OIT3	635147	291	38	1102056	310764	0	1	0	0	50	10	15238716	6.443125e-01	1
C7orf60	157620	814	-14	824568	219396	0	1	0	0	50	23	18661350	6.443647e-01	1
TTC24	2049505	180	37	1162122	351372	0	1	0	0	50	10	15110688	6.444856e-01	1
RNF26	1054477	263	40	811878	289614	0	1	1	0	50	19	18594234	6.445485e-01	1
