gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
USPL1	373046	369	63	1014000	277290	0	5	0	0	50	25	7635030	5.162075e-01	1
TRAF3IP3	220312	429	18	531050	138190	0	2	0	0	49	21	7928440	5.162713e-01	1
CACNB2	74282	408	4	718510	193700	0	2	0	0	50	11	7516990	5.164483e-01	1
PHF7	1078407	229	62	376480	86060	0	1	0	0	35	19	4538300	5.164515e-01	1
ADH1A	250334	786	3	353860	99320	0	1	0	0	50	12	7470840	5.164922e-01	1
EGFLAM	159917	497	-12	952770	266370	0	5	1	0	50	24	8313240	5.165001e-01	1
DNM3	435280	643	6	816530	225550	0	4	1	0	42	16	5503940	5.165270e-01	1
SNX10	918425	418	29	200070	45630	0	1	0	0	50	26	8434660	5.166341e-01	1
ARAP3	771583	353	25	1418950	438620	0	4	1	0	48	25	8253570	5.168020e-01	1
FAM78A	745091	213	50	259220	74620	0	1	0	0	50	27	6703580	5.168526e-01	1
ZBTB12	2485614	188	36	410670	129090	0	2	0	0	50	31	7766980	5.169568e-01	1
CSRNP3	104412	947	2	544570	147290	0	2	0	0	50	18	8556080	5.169803e-01	1
C3orf31	229249	423	35	301990	79040	0	1	1	0	10	2	1326780	5.169938e-01	1
EPN3	1532661	200	20	568360	184730	0	4	2	0	50	33	8250710	5.171285e-01	1
SHOX	NaN	NaN	NaN	285870	81510	0	1	0	0	50	43	14558830	5.171685e-01	1
OR6V1	314565	676	-1	278200	88790	0	1	0	0	50	27	6117410	5.172156e-01	1
CFL2	573593	145	24	162110	39910	0	1	0	0	50	28	6882720	5.173073e-01	1
ESX1	354255	NaN	47	362830	118820	0	2	0	0	50	30	7311980	5.173199e-01	1
OR52K2	264090	862	-7	280150	89960	0	1	0	0	22	8	4414800	5.173494e-01	1
LPPR2	1385739	197	31	408460	134030	0	1	0	0	50	40	8117850	5.173588e-01	1
MGAT4C	15683	881	-41	450970	114920	0	2	0	0	50	17	5958550	5.174878e-01	1
DUSP12	447958	504	29	320710	86840	0	1	0	0	50	21	7655830	5.179761e-01	1
PODXL	236261	220	27	505570	160940	0	1	0	0	50	22	7142460	5.179781e-01	1
SLC22A10	1307417	572	17	498680	149500	0	3	0	0	27	9	3206710	5.180252e-01	1
MANSC1	698798	242	20	389220	120900	0	3	0	0	50	34	6775990	5.181454e-01	1
HYAL2	843769	206	51	426790	132470	0	2	0	0	50	28	7476040	5.181819e-01	1
DPT	358217	440	9	196560	45240	0	1	0	0	50	26	7716800	5.183994e-01	1
RPL10A	683460	280	36	209560	54860	0	1	0	0	50	30	8788910	5.184707e-01	1
FANCD2	885389	170	41	1445210	374920	0	10	3	0	50	35	8213660	5.185085e-01	1
PAAF1	544325	159	44	373750	104000	0	2	1	0	50	24	6685900	5.186051e-01	1
ZNF445	366436	418	42	964470	250770	0	4	2	0	50	22	8469890	5.186094e-01	1
AMN	758150	286	50	408980	140140	0	1	0	0	50	29	6524960	5.186451e-01	1
ELOVL6	204465	522	23	254280	63180	0	1	0	0	50	18	7218770	5.187543e-01	1
ANXA1	247950	411	-15	337740	86970	0	1	0	0	50	15	6712680	5.188440e-01	1
DBR1	190056	464	9	515970	132600	0	1	1	0	50	27	8151650	5.188956e-01	1
GTF2H1	601817	252	37	530920	133250	0	2	0	0	50	22	8479510	5.189506e-01	1
CDCA4	854493	205	30	218270	67990	0	1	0	0	50	27	9331400	5.189594e-01	1
SLC35A1	229577	534	27	316160	91000	0	1	0	0	50	12	6231290	5.190801e-01	1
HERC6	434791	389	32	916890	235950	0	4	1	0	50	22	6692920	5.192238e-01	1
GEMIN8	121538	NaN	35	231790	57200	0	1	0	0	50	19	7569510	5.195308e-01	1
MSL2	206721	398	16	525850	151970	0	2	0	0	50	15	6523270	5.195485e-01	1
LSR	767246	472	7	593970	180960	0	2	2	0	50	12	5981560	5.196242e-01	1
ZNF227	618477	671	-31	760630	181610	0	3	0	0	50	16	6596720	5.196648e-01	1
IFFO1	2764720	179	42	519480	155220	0	1	1	0	50	31	9471150	5.197007e-01	1
DPPA3	237142	672	14	151580	41080	0	1	0	0	50	33	8282690	5.197115e-01	1
PPP3CC	701231	142	41	492830	127660	0	2	1	0	50	24	7858370	5.197861e-01	1
ARHGEF1	1255704	364	28	873600	256620	0	6	1	0	50	29	7651670	5.197995e-01	1
C10orf67	77657	278	-3	179530	45110	0	1	0	0	50	26	7740460	5.198878e-01	1
JAG1	165910	431	-28	1177280	287950	0	4	2	0	50	26	8309470	5.200075e-01	1
MAD1L1	814176	544	26	680160	187590	0	2	1	0	50	32	9399130	5.201214e-01	1
RWDD2A	153997	734	6	273650	70720	0	1	0	0	50	23	8968050	5.201748e-01	1
PHOSPHO1	763613	346	27	276510	87750	0	1	0	0	50	25	8383700	5.202785e-01	1
PAXIP1	162706	628	-6	1020760	263120	0	3	0	0	44	24	8825570	5.204097e-01	1
C20orf20	1044503	208	48	196950	49920	0	2	1	0	11	7	1483040	5.204482e-01	1
SERPINI2	135686	933	-18	392210	95290	0	3	0	0	50	33	7839130	5.205121e-01	1
LDHD	681970	162	22	463840	146900	0	2	0	0	50	29	8672300	5.205527e-01	1
ANKRD35	NaN	NaN	NaN	910390	282230	0	4	3	0	30	21	6000670	5.205892e-01	1
LINGO4	1062482	255	29	512590	183950	0	2	1	0	50	23	8188180	5.206077e-01	1
MAT2A	1241734	170	39	372060	103740	0	5	0	0	50	29	8516170	5.207229e-01	1
OGFOD1	523951	285	13	529100	125710	0	3	0	0	50	32	9212450	5.209566e-01	1
C11orf49	1268399	373	31	369460	103220	0	1	1	0	50	28	6941480	5.209720e-01	1
KIAA1324L	154470	1087	-7	984360	253500	0	3	1	0	50	27	7874360	5.211603e-01	1
NTNG1	78332	877	-17	546650	146770	0	3	1	0	50	35	7960940	5.211636e-01	1
AKR1B10	403585	319	21	306280	78650	0	1	0	0	50	17	8429720	5.211944e-01	1
CASQ1	841605	386	29	384670	95420	0	2	0	0	50	19	6952270	5.212590e-01	1
SMAD4	156084	422	41	521820	140790	0	2	0	0	50	25	9056970	5.214732e-01	1
SPATA4	134663	504	-4	288080	77740	0	1	0	0	50	31	8447010	5.215041e-01	1
PRRX2	702852	198	42	227500	74360	0	1	0	0	50	30	8281520	5.215905e-01	1
PANX2	944000	242	49	600470	195910	0	1	1	0	50	29	8658520	5.216657e-01	1
RAB9B	472103	NaN	26	188110	49790	0	1	0	0	50	33	9272510	5.217121e-01	1
TNFSF14	745830	259	29	216580	71630	0	1	0	0	50	27	8388770	5.217600e-01	1
UBTD1	560569	169	41	208000	61880	0	1	0	0	50	28	7431320	5.217900e-01	1
ST14	622463	276	19	807820	221780	0	3	1	0	50	26	7304310	5.218492e-01	1
RPS9	717623	458	-6	179790	55380	0	1	0	0	50	24	6583330	5.219900e-01	1
SOCS7	1035666	181	22	525590	169390	0	1	1	0	50	18	6739330	5.221273e-01	1
PTGES2	1898149	195	32	345150	106470	0	2	1	0	50	38	8032310	5.221600e-01	1
LRFN3	984653	303	21	533650	205400	0	1	0	0	50	29	7730060	5.221976e-01	1
EFNB2	167697	1267	2	312780	85020	0	1	1	0	50	19	6470230	5.222626e-01	1
C21orf45	436753	379	8	222820	57980	0	1	0	0	50	24	8873930	5.222803e-01	1
CSDE1	600480	472	3	803010	215280	0	2	0	0	28	6	3489590	5.225095e-01	1
TULP1	683460	280	36	511290	146640	0	3	1	0	50	30	8788910	5.225678e-01	1
TPSAB1	1275017	294	21	253110	76830	0	1	0	0	50	24	8007090	5.226164e-01	1
DCLRE1C	255711	396	38	661570	170300	0	3	0	0	50	20	7525050	5.226583e-01	1
CAT	653478	256	23	505050	132210	0	3	0	0	50	31	7301320	5.226784e-01	1
ACOXL	NaN	NaN	NaN	553670	152620	0	2	0	0	50	43	14629940	5.227823e-01	1
C17orf74	1906324	206	33	452530	139490	0	2	2	0	36	29	5727930	5.228880e-01	1
TUB	189808	555	12	541060	150800	0	1	0	0	50	22	7881900	5.229191e-01	1
SLC35A4	706371	319	29	275210	105040	0	1	0	0	50	23	8604700	5.230482e-01	1
MAB21L1	NaN	NaN	NaN	325780	95420	0	1	0	0	50	43	14572740	5.231213e-01	1
DCXR	3814891	211	28	226720	72410	0	1	0	0	50	26	6516510	5.233857e-01	1
GHRHR	390101	631	4	412490	118690	0	1	2	0	39	22	5486780	5.234249e-01	1
C4orf33	98087	645	-2	195650	46150	0	1	0	0	50	31	7597590	5.234387e-01	1
GOT1L1	660779	379	37	355810	95420	0	1	0	0	50	25	9445540	5.234509e-01	1
C11orf84	1320765	201	47	349180	105560	0	2	0	0	50	39	8566610	5.234983e-01	1
PLD3	1006719	289	35	455910	135720	0	3	0	0	12	11	2008110	5.234999e-01	1
STX12	726175	202	30	271180	65390	0	1	0	0	50	17	6905080	5.235103e-01	1
FAM58A	940418	NaN	24	229710	67470	0	1	0	0	50	24	6400420	5.238407e-01	1
ARMC7	1511891	168	25	179010	56940	0	1	0	0	50	27	6813820	5.239549e-01	1
FST	202521	488	-5	329810	84760	0	2	0	0	50	30	6725030	5.240262e-01	1
GUCY2F	131317	NaN	29	1039610	287170	0	2	0	0	39	10	8293610	5.240664e-01	1
ZNF7	1454261	384	20	647530	163280	0	3	0	0	32	26	6418880	5.240806e-01	1
RASL11A	284055	265	46	222170	66820	0	1	0	0	50	34	7862790	5.241424e-01	1
C3orf59	34577	631	8	451230	125970	0	2	1	0	50	31	9073090	5.241565e-01	1
MCM4	898350	459	35	807820	228020	0	4	0	0	50	21	6970470	5.241572e-01	1
LYN	329738	405	50	497120	121810	0	2	0	0	50	22	7998380	5.245603e-01	1
PMPCA	1413299	233	44	491140	144560	0	2	0	0	50	25	8604830	5.248341e-01	1
CYTH4	902502	201	61	385710	95160	0	2	0	0	50	22	6119100	5.248604e-01	1
GPR56	727305	168	41	645190	192920	0	4	3	0	34	22	4934410	5.248863e-01	1
ERMAP	811934	327	28	441610	130910	0	2	0	0	50	24	8236930	5.249935e-01	1
ATXN2	523776	302	42	1214590	360230	0	4	0	0	11	2	1827930	5.250028e-01	1
TRIM23	421173	406	28	564980	149500	0	2	0	0	44	22	8143070	5.250136e-01	1
MCTP1	148501	629	22	958620	268710	0	2	2	0	50	18	8057790	5.250478e-01	1
NXPH3	1007676	348	26	229450	68120	0	1	0	0	50	27	6846320	5.250628e-01	1
POP1	635159	368	44	955500	267150	0	5	0	0	50	24	8263060	5.252395e-01	1
OR1A2	506514	628	-0	280930	81770	0	1	1	0	50	30	8381360	5.252467e-01	1
FOXR1	1457410	180	55	274820	76570	0	1	0	0	50	22	6838520	5.252830e-01	1
WAPAL	209036	398	4	1131780	289770	0	3	0	0	19	0	2412540	5.253046e-01	1
AFF1	270752	518	48	1143090	321750	0	6	1	0	50	23	7116460	5.253219e-01	1
ZCCHC7	517331	433	32	524030	124930	0	2	0	0	50	16	7345910	5.253581e-01	1
THPO	1447013	268	44	367900	52520	0	1	0	0	50	27	10251410	5.253720e-01	1
PCNP	549032	445	14	170820	45630	0	1	0	0	50	25	7740720	5.254201e-01	1
SEPN1	746382	372	24	549380	161590	0	2	0	0	50	28	10555740	5.254345e-01	1
FDXR	1027517	320	20	455260	145340	0	3	0	0	50	30	7257640	5.255185e-01	1
CD177	345698	182	-48	405730	119990	0	2	0	0	50	27	8176740	5.255216e-01	1
POU4F1	41876	1004	-1	367640	125320	0	2	1	0	50	29	6567600	5.255287e-01	1
DNAJB4	373296	256	1	313950	84630	0	1	0	0	50	28	9313850	5.255480e-01	1
TMEM11	416965	517	-27	173160	54210	0	1	0	0	50	31	7207590	5.256027e-01	1
PFKFB1	244981	NaN	-0	454480	118820	0	2	0	0	50	30	10397920	5.256548e-01	1
RASGRP2	2042840	230	60	574990	163670	0	2	1	0	50	38	8665410	5.257691e-01	1
TMEM225	89099	736	-8	214890	54210	0	1	0	0	50	43	9387170	5.258690e-01	1
SAMHD1	817783	225	47	604630	153920	0	2	2	0	50	42	9357270	5.259586e-01	1
MKI67IP	225849	358	31	279760	74360	0	1	0	0	50	15	7084740	5.260517e-01	1
FZR1	2160126	269	39	463580	138190	0	2	0	0	50	26	7960290	5.260694e-01	1
TSPAN15	660613	400	40	277940	78130	0	1	0	0	50	26	9704890	5.261356e-01	1
C20orf7	125337	703	-6	342030	86970	0	1	0	0	24	20	4349280	5.262020e-01	1
ST8SIA2	288853	578	-30	348270	99450	0	1	0	0	50	30	9200230	5.264819e-01	1
GLTP	876814	323	39	197990	53950	0	1	1	0	50	33	8151130	5.266346e-01	1
ZNF134	532349	849	-37	404950	98930	0	2	0	0	50	22	6218160	5.266554e-01	1
RBPJL	1005559	233	36	480480	144300	0	2	1	0	50	20	6408220	5.268800e-01	1
HTR1A	3636	1003	-20	373100	121420	0	2	1	0	50	33	7749820	5.271514e-01	1
RAB39	421657	536	15	199680	57720	0	1	0	0	50	21	7052630	5.272029e-01	1
UBE3A	241743	1263	-34	839410	212030	0	5	0	0	7	3	1649180	5.272771e-01	1
SLC25A15	270527	470	44	282620	80080	0	1	0	0	50	38	8705060	5.273078e-01	1
GPR52	NaN	NaN	NaN	329160	95160	0	1	0	0	50	43	14572480	5.273863e-01	1
ASCL3	548433	243	21	166530	48750	0	1	0	0	50	29	7574320	5.274214e-01	1
HAS2	25994	485	-22	512980	137930	0	4	0	0	3	0	671320	5.274710e-01	1
TTC30A	380902	434	27	607750	171470	0	3	0	0	23	9	4148950	5.274821e-01	1
KRTAP26-1	6302	1011	-69	188760	58110	0	1	0	0	50	25	4876300	5.275494e-01	1
RASIP1	1635420	190	44	847730	297310	0	3	2	0	50	27	7694960	5.276386e-01	1
MRPL1	159162	508	15	315900	78000	0	1	0	0	50	20	7570680	5.277186e-01	1
MRPL17	424776	548	8	159770	49270	0	1	0	0	50	32	7226570	5.277355e-01	1
SENP8	1132082	352	26	199940	50830	0	1	0	0	50	30	7604740	5.278805e-01	1
NELL2	79685	930	-19	870220	213200	0	3	1	0	50	30	8049730	5.279864e-01	1
LRRC47	249433	341	28	517010	176410	0	2	1	0	26	13	3249870	5.280325e-01	1
STX7	180943	618	12	257530	63050	0	1	0	0	50	16	7017920	5.280758e-01	1
ZDHHC22	531874	235	59	235560	76440	0	1	0	0	50	26	7639710	5.280760e-01	1
ZNF32	310272	630	-6	257140	66560	0	1	0	0	50	22	7439640	5.286220e-01	1
ZWINT	65824	1191	-19	267280	71240	0	1	0	0	50	27	8095750	5.287460e-01	1
MRPL16	395993	494	8	232180	67340	0	1	0	0	50	22	7177300	5.287992e-01	1
SNX31	1141276	196	50	431470	104780	0	2	1	0	50	26	7821580	5.289102e-01	1
MAMSTR	1635420	190	44	373100	127660	0	2	0	0	50	27	7694960	5.289549e-01	1
ITGB2	746455	191	74	723060	201240	0	3	1	0	50	25	7183670	5.289666e-01	1
C10orf58	340132	598	-7	216580	60320	0	1	0	0	50	22	5678400	5.292181e-01	1
GZMM	1647685	255	-8	230490	78390	0	1	0	0	50	23	6853080	5.293562e-01	1
GSTA1	539666	498	11	215930	54340	0	1	0	0	50	33	7880860	5.293823e-01	1
DCTN4	1015949	211	43	450190	118430	0	2	1	0	50	27	8625630	5.295679e-01	1
SP3	296444	376	27	710840	213460	0	2	0	0	50	14	8098220	5.297637e-01	1
CHML	NaN	NaN	NaN	605280	163410	0	2	0	0	50	43	14640730	5.297768e-01	1
MSI2	801767	507	-7	351000	90480	0	2	0	0	50	25	5810220	5.298110e-01	1
ADSS	710088	534	2	437320	116090	0	2	0	0	50	31	9063470	5.298212e-01	1
OR1C1	164924	995	-27	281580	86190	0	2	1	0	8	4	1466530	5.298474e-01	1
PWWP2B	152612	271	-1	524290	177320	0	3	0	0	34	12	5114850	5.298996e-01	1
ARL16	3745109	205	30	180700	57980	0	1	0	0	50	27	6533020	5.299415e-01	1
RAB23	314024	348	23	231270	56550	0	1	0	0	50	23	8238230	5.299710e-01	1
TMPRSS11B	170820	716	-19	400790	101140	0	2	0	0	50	37	8510580	5.300159e-01	1
PRSS45	298503	495	41	213720	58890	0	1	0	0	50	27	6928220	5.300323e-01	1
THUMPD1	179233	641	14	331760	87100	0	1	0	0	50	24	9403420	5.301716e-01	1
FBP1	260812	350	38	316680	90870	0	1	0	0	50	14	6367530	5.302174e-01	1
POLD2	1151124	282	56	435240	131040	0	3	0	0	16	8	2168270	5.302245e-01	1
COL14A1	262056	839	-5	1696500	479310	0	6	1	0	17	7	3260920	5.302495e-01	1
BTN2A1	384310	375	47	497250	141180	0	3	1	0	50	20	6334640	5.303053e-01	1
ST3GAL5	1164530	216	51	400790	105430	0	2	0	0	50	33	8183500	5.303297e-01	1
ARMC8	199119	358	18	657020	174460	0	1	0	0	50	15	6632600	5.303323e-01	1
UBE2A	663615	NaN	48	149240	37570	0	1	0	0	50	33	6775990	5.305042e-01	1
GLIPR1L1	112974	692	-33	224900	55900	0	1	0	0	50	31	9408750	5.305361e-01	1
RBBP5	655446	431	37	514410	136500	0	2	0	0	50	18	7220460	5.305529e-01	1
GLIPR1L2	313411	606	-22	239850	62790	0	1	0	0	50	32	8662940	5.305812e-01	1
CCDC71	1855373	203	40	403000	146120	0	2	0	0	50	35	8577270	5.306693e-01	1
TMED7-TICAM2	359255	611	45	219310	63050	0	1	0	0	50	23	6898190	5.306981e-01	1
C9orf95	95091	623	-0	202280	44200	0	1	0	0	50	26	7961200	5.308215e-01	1
ZNF321	425659	984	-56	157040	37570	0	1	0	0	50	26	6742840	5.309155e-01	1
WDYHV1	544059	225	35	201630	47190	0	1	0	0	50	24	6985160	5.310728e-01	1
SQRDL	201356	490	1	421850	119860	0	1	0	0	50	33	8340670	5.312114e-01	1
TMEM31	485629	NaN	43	187460	43030	0	1	0	0	50	23	6707090	5.312402e-01	1
E2F5	99174	1450	3	328640	89050	0	1	0	0	50	13	7739290	5.314283e-01	1
CYP4A11	492091	578	5	489840	136500	0	2	1	0	50	24	8183890	5.315628e-01	1
NDRG2	1005555	429	4	358280	100360	0	1	0	0	50	34	6475430	5.315825e-01	1
ACOT6	606300	169	39	193310	52390	0	1	0	0	50	25	7525700	5.316774e-01	1
MCART2	415934	554	29	268970	80470	0	1	0	0	50	28	8293090	5.317271e-01	1
FTSJ2	814176	430	38	226980	69030	0	1	0	0	50	18	6412510	5.317449e-01	1
CDC14B	351543	349	27	497640	126360	0	2	1	0	50	25	8041150	5.319140e-01	1
ANP32B	466644	269	42	248300	55900	0	1	0	0	50	20	7208240	5.320143e-01	1
PIK3CB	281611	424	26	1022970	262080	0	5	1	0	43	18	6735170	5.321721e-01	1
RAVER2	269434	456	-10	635180	177190	0	2	1	0	50	15	7201090	5.321872e-01	1
MPG	1005761	238	36	277940	88270	0	1	0	0	50	15	6070610	5.322055e-01	1
ACIN1	1261207	185	41	1279720	376610	0	8	2	0	50	30	7877740	5.322126e-01	1
ZFYVE28	845507	271	40	876200	265720	0	2	0	0	50	32	10422750	5.322501e-01	1
WDR26	519341	256	18	620360	174460	0	3	0	0	50	21	6701760	5.323097e-01	1
PPP2R5E	237658	445	20	455390	112450	0	2	0	0	50	26	8338330	5.323796e-01	1
OR9I1	NaN	NaN	NaN	281450	87100	0	1	0	0	50	43	14564420	5.324243e-01	1
HUS1B	138359	674	23	245180	82030	0	1	0	0	50	20	7394270	5.325202e-01	1
ID1	741997	309	-33	144430	49010	0	1	1	0	18	8	2333240	5.325469e-01	1
ZBTB46	1125169	202	40	536510	160030	0	2	2	0	50	27	6299800	5.325603e-01	1
BMPR2	369483	417	30	964600	269750	0	5	2	0	50	23	8412820	5.325889e-01	1
ORAI3	1508459	247	46	257790	90090	0	1	0	0	50	22	7516210	5.327324e-01	1
EMID1	854820	251	51	411060	131040	0	2	0	0	50	28	7653490	5.328133e-01	1
EPHX2	336774	361	36	538980	140400	0	2	1	0	50	18	6937840	5.329980e-01	1
SLC29A2	1963418	182	55	420030	131820	0	2	1	0	50	29	7662980	5.331646e-01	1
MOBKL1B	1025255	172	44	211380	50310	0	1	0	0	50	31	9293310	5.333997e-01	1
PAK6	829569	167	31	614640	195780	0	1	0	0	50	27	9489610	5.334169e-01	1
SPRED2	545446	346	36	398060	107380	0	2	0	0	50	29	8000070	5.334394e-01	1
AQP9	242649	602	4	272350	81770	0	1	0	0	50	19	6586320	5.334544e-01	1
F5	294416	415	11	2089230	551460	0	9	2	0	50	22	8098090	5.335054e-01	1
ATP6V1E2	587710	213	36	208910	57850	0	1	0	0	50	24	7538700	5.336227e-01	1
ENTPD7	422578	304	12	564720	161850	0	2	1	0	50	22	9156420	5.336999e-01	1
DBNDD1	1056657	221	35	175370	52390	0	1	0	0	50	21	5986630	5.337496e-01	1
CDKL2	485383	451	31	475930	119210	0	2	0	0	50	26	8163090	5.337670e-01	1
IRF1	713465	320	66	316550	78910	0	1	0	0	50	13	7210190	5.338077e-01	1
ISOC2	1048909	399	24	200850	66690	0	1	0	0	50	30	7620730	5.338202e-01	1
ARHGAP19	945635	397	26	471510	125580	0	2	0	0	50	25	8447660	5.338811e-01	1
FGF10	107231	886	-39	195780	51870	0	1	0	0	50	19	6070740	5.338985e-01	1
PCDH20	3527	1075	-43	853320	262080	0	4	0	0	28	17	4428710	5.340919e-01	1
INPP5F	656842	199	43	1076400	278850	0	5	1	0	39	18	6392880	5.341028e-01	1
TOLLIP	1373249	311	46	256100	73450	0	1	0	0	50	32	10804560	5.341696e-01	1
ACOT2	606300	169	39	428220	141180	0	2	0	0	50	25	7525700	5.341847e-01	1
OR4D6	430021	507	-1	281450	86710	0	1	1	0	50	28	7756580	5.342350e-01	1
MPP7	245887	473	-2	559260	139230	0	2	1	0	50	34	7687160	5.342527e-01	1
PTPMT1	1001413	219	34	226070	55900	0	1	0	0	50	20	6611670	5.342605e-01	1
RBPMS2	803907	264	47	196950	59670	0	1	0	0	50	28	7306130	5.342720e-01	1
OGG1	954590	264	39	546000	143910	0	2	0	0	50	25	9618440	5.344146e-01	1
HCRTR2	27686	676	-13	413270	116740	0	2	0	0	50	40	10237890	5.344913e-01	1
MED13	369807	275	3	2029430	561340	0	9	4	0	50	26	9058140	5.346027e-01	1
SGCB	114535	815	8	303420	78390	0	1	0	0	50	18	8139170	5.346594e-01	1
C14orf39	325446	618	0	584350	130130	0	2	0	0	50	29	7881510	5.347256e-01	1
PLAU	988012	191	43	516360	131430	0	1	0	0	50	31	8628750	5.348849e-01	1
KCNJ12	405028	480	-60	392730	116610	0	2	0	0	50	41	10168990	5.349630e-01	1
SBK1	1139917	221	55	372970	128960	0	1	0	0	22	25	5363150	5.350398e-01	1
IK	774470	356	31	553410	129090	0	1	0	0	50	24	7590440	5.350915e-01	1
PRDM14	268840	727	10	534820	145340	0	3	0	0	50	29	7534800	5.352107e-01	1
ARHGEF6	306872	NaN	39	748540	193310	0	2	0	0	50	21	7073430	5.352697e-01	1
CNO	501020	201	62	193440	62400	0	1	0	0	50	25	7367360	5.354323e-01	1
MSL1	1573630	202	28	335660	88660	0	1	0	0	50	40	7813520	5.354571e-01	1
RARS2	236344	534	28	563550	145080	0	2	0	0	50	14	6464640	5.357530e-01	1
TMCO1	321853	406	-2	181480	49010	0	1	0	0	50	27	7439250	5.357650e-01	1
TRIT1	996021	270	31	444210	119730	0	3	0	0	50	26	7703930	5.357684e-01	1
COPS7A	2816186	232	48	255710	78130	0	1	0	0	50	33	9249890	5.357728e-01	1
FSTL4	599945	623	42	783770	225940	0	4	1	0	50	23	8082230	5.358321e-01	1
GALNT8	283327	862	24	598650	164190	0	2	1	0	50	23	8933340	5.359162e-01	1
MIF4GD	1723762	171	31	244010	66040	0	2	0	0	50	48	7141810	5.359403e-01	1
BCAS3	211130	576	-11	878410	245960	0	4	1	0	50	25	7176000	5.361674e-01	1
CCDC81	356405	283	12	629590	156260	0	2	0	0	50	16	7992530	5.363489e-01	1
CRISP3	67784	1246	-2	241280	57460	0	1	0	0	50	21	7041580	5.364314e-01	1
DDB2	1274054	198	38	403910	110890	0	4	2	0	12	5	1488890	5.364356e-01	1
RP9	376764	459	15	215670	52650	0	1	0	0	50	18	6310460	5.364840e-01	1
SCEL	193860	752	51	697060	158990	0	4	0	0	50	23	6727500	5.366088e-01	1
KIAA0146	918018	606	6	856700	245440	0	7	1	0	50	37	8068060	5.366314e-01	1
ART1	537999	403	23	298220	91780	0	1	0	0	50	18	8196110	5.367983e-01	1
REG3G	21996	1408	-29	169910	43810	0	1	0	0	50	37	8492120	5.368591e-01	1
CLVS1	491040	596	1	331240	90350	0	2	0	0	50	41	8998080	5.368658e-01	1
RABGGTA	915114	220	38	529880	160420	0	3	2	0	50	35	7696910	5.368961e-01	1
COG4	925955	131	47	751140	202020	0	4	2	0	50	30	8652540	5.370251e-01	1
APOO	509881	NaN	41	195650	49660	0	1	0	0	50	38	9839440	5.370469e-01	1
BMP8B	975799	388	39	373100	116740	0	1	0	0	17	7	2260310	5.372146e-01	1
OR10H1	808269	590	18	284830	89960	0	1	0	0	50	23	8878610	5.372992e-01	1
FITM1	974559	220	41	255970	89960	0	1	0	0	50	29	8970650	5.374747e-01	1
HIPK4	1006719	289	35	559390	167180	0	3	2	0	50	35	8011510	5.376010e-01	1
ZNF180	743733	511	-55	657540	159510	0	3	0	0	24	36	7536100	5.376273e-01	1
MAPK4	243391	442	21	535860	158340	0	3	0	0	20	12	3684200	5.377281e-01	1
LILRA4	742939	507	-9	458250	138450	0	1	1	0	50	28	6561750	5.378955e-01	1
CLCN3	186100	464	12	819130	215540	0	1	0	0	50	16	8004360	5.379375e-01	1
SLC27A6	39183	962	-10	581750	157690	0	3	0	0	50	42	9659390	5.380752e-01	1
TCN1	337128	548	8	413660	107380	0	2	0	0	50	30	7704840	5.382173e-01	1
ZDHHC11	843639	408	28	394160	107770	0	1	0	0	50	20	9341150	5.382339e-01	1
C4orf19	124686	814	32	291720	79950	0	1	0	0	50	20	8370700	5.382444e-01	1
IL2RA	613453	373	40	266890	63440	0	1	0	0	50	26	9534720	5.384422e-01	1
CHST4	443039	600	18	352430	101920	0	2	1	0	50	25	6693700	5.388476e-01	1
PDCD4	340524	254	9	453960	119340	0	2	1	0	47	20	6922500	5.390386e-01	1
C7orf60	157620	814	-14	380120	101140	0	2	0	0	50	33	8602750	5.391176e-01	1
FUZ	1673246	205	37	377650	128960	0	3	2	0	21	19	3566680	5.392322e-01	1
IKZF4	2693176	215	38	538460	158080	0	1	0	0	50	21	6623110	5.392730e-01	1
SPATA5	100687	528	11	832650	237510	0	3	1	0	45	32	8834540	5.392970e-01	1
KCTD4	613630	276	60	238810	65390	0	1	0	0	50	17	7053280	5.394055e-01	1
C1orf94	28616	907	16	546780	163410	0	2	0	0	50	22	8515390	5.395526e-01	1
DNAH3	335315	549	29	3884400	1027260	0	20	7	0	50	32	8332740	5.395598e-01	1
C14orf50	662511	188	36	412360	101270	0	2	0	0	50	29	8262540	5.396001e-01	1
CHRNB3	603002	507	32	426270	118560	0	2	1	0	50	36	9905220	5.396047e-01	1
NRL	992350	355	19	207220	74360	0	1	0	0	50	26	7769970	5.396597e-01	1
UTP14C	385945	461	41	705250	192140	0	4	0	0	50	30	8212230	5.396599e-01	1
TPRKB	978005	466	31	167440	44720	0	1	0	0	50	32	8109010	5.397139e-01	1
ST6GALNAC1	999845	191	31	555620	160030	0	1	0	0	50	27	7770490	5.398283e-01	1
FAM73A	368215	207	1	608010	156780	0	2	1	0	50	29	8110180	5.399210e-01	1
CHST15	149497	632	19	529100	137800	0	2	0	0	50	22	7218900	5.401084e-01	1
TMEM111	944872	170	42	252850	64610	0	1	0	0	50	30	8452990	5.403745e-01	1
SLC39A12	94785	360	-9	649740	178620	0	4	1	0	50	34	8536190	5.403979e-01	1
CLUL1	449991	486	23	454350	106080	0	2	0	0	50	24	8164910	5.405613e-01	1
