gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
DCAF7	934619	247	-1	499344	139380	0	3	1	0	50	54	10046672	3.880653e-01	1
RP2	705104	NaN	42	515100	132714	0	3	0	0	50	54	13944868	3.882055e-01	1
PLSCR5	124275	768	-20	402990	108474	0	3	1	0	50	84	12234938	3.886842e-01	1
TP53I11	131819	609	16	278356	81608	0	2	0	0	50	75	9553388	3.888370e-01	1
PRR15	313344	579	-1	180992	55348	0	2	0	0	50	65	9468750	3.889133e-01	1
RNF181	1158965	170	43	233108	57772	0	2	0	0	50	56	11157066	3.890308e-01	1
GCSH	287527	327	13	253712	73528	0	1	0	0	50	69	12113334	3.891611e-01	1
LNPEP	393651	469	46	1507728	398748	0	11	1	0	11	7	2478338	3.891837e-01	1
UIMC1	1162907	218	47	1067166	275730	0	10	4	0	15	27	4636708	3.895922e-01	1
SH3BP4	133390	408	-10	1354208	405616	0	9	1	0	33	42	9124138	3.899368e-01	1
ACTR3C	NaN	NaN	NaN	316534	84032	0	3	0	0	50	151	22579560	3.899639e-01	1
PTH2R	221399	671	0	814666	216140	0	6	0	0	19	20	3580854	3.900593e-01	1
CCL26	1012112	255	51	142612	37370	0	1	0	0	50	34	9636208	3.902409e-01	1
ZNF511	386585	472	13	371074	103424	0	2	0	0	50	64	11185346	3.904691e-01	1
PPP1R15B	517418	230	28	1007374	293102	0	6	1	0	45	63	10774478	3.905358e-01	1
SLC41A3	210410	610	32	858096	270882	0	6	3	0	38	55	9071618	3.907140e-01	1
C9orf153	311398	417	8	155338	38582	0	2	1	0	18	27	3659230	3.907174e-01	1
OR7C2	961949	546	4	441370	139784	0	5	1	0	9	5	1146754	3.907332e-01	1
TIGD7	1397628	303	32	795476	204424	0	4	1	0	50	63	13227162	3.907921e-01	1
SCAMP3	1574928	194	45	503384	148672	0	3	1	0	50	44	11799830	3.908631e-01	1
IL3	365169	484	35	226038	63024	0	2	0	0	50	55	10291294	3.909080e-01	1
SSR2	1880483	213	32	264216	81204	0	1	1	0	10	7	2430666	3.909788e-01	1
FAM71C	100701	906	0	347238	95142	0	5	1	0	50	79	11257662	3.913460e-01	1
CCL1	40425	871	-32	145642	36764	0	2	0	0	50	99	11329776	3.914339e-01	1
CCDC47	1259976	346	12	736694	172306	0	7	1	0	8	15	2239372	3.917928e-01	1
MAGT1	549266	NaN	20	546208	145844	0	2	1	0	50	58	13083540	3.923052e-01	1
SNCA	65544	475	-7	211494	56964	0	2	0	0	50	85	11753370	3.924785e-01	1
SUPT5H	1410725	230	39	1614586	436118	0	5	0	0	30	40	10646814	3.926756e-01	1
IMPDH2	1799657	241	41	759116	211090	0	3	1	0	50	41	12871440	3.929052e-01	1
PROK1	403650	479	31	153924	44844	0	2	0	0	50	77	10855480	3.932992e-01	1
ANKZF1	733837	158	40	1033634	319564	0	6	0	0	18	11	3556210	3.935314e-01	1
IMPACT	144714	390	16	493890	113928	0	3	0	0	50	47	9956782	3.935743e-01	1
CLSTN2	93930	998	9	1404708	372084	0	9	3	0	36	50	11254834	3.936543e-01	1
RNPS1	2220466	233	46	441168	129684	0	2	0	0	42	47	11025968	3.938080e-01	1
FGL1	399891	253	-16	477730	108272	0	4	1	0	50	56	11530160	3.940783e-01	1
SPZ1	316792	617	34	632462	151096	0	4	1	0	50	58	11580458	3.941408e-01	1
SLC25A44	2294665	211	39	445612	134330	0	2	0	0	50	34	12020616	3.941420e-01	1
SERPINA9	278548	858	13	622968	179376	0	4	2	0	50	51	9434410	3.942100e-01	1
LAMP1	815646	237	53	600950	178366	0	3	1	0	50	51	11152622	3.947758e-01	1
RBMS2	2807863	166	57	607212	166044	0	4	0	0	50	68	14823568	3.948442e-01	1
MESDC2	265620	516	-2	338552	94738	0	3	0	0	50	69	10892850	3.948716e-01	1
ZFP42	19937	551	-33	445208	122614	0	3	1	0	23	33	5192006	3.950036e-01	1
HBP1	249919	627	12	769014	191496	0	5	2	0	11	32	5058484	3.950341e-01	1
CDRT15	96214	975	-61	262398	84840	0	2	0	0	50	69	8525612	3.951521e-01	1
KLF17	865527	167	38	554692	161600	0	5	1	0	50	67	11510768	3.952049e-01	1
MAN2A2	833957	291	42	1653168	491466	0	11	0	0	4	6	2272298	3.953032e-01	1
PIGW	416822	556	23	707404	213110	0	4	0	0	36	66	10837502	3.953691e-01	1
TERF1	155308	637	20	662560	160388	0	5	2	0	50	77	11576418	3.956133e-01	1
OR10A3	105341	679	6	439148	132916	0	3	0	0	40	73	12157976	3.956227e-01	1
FAM72B	398623	NaN	14	225230	54742	0	1	0	0	50	68	11121514	3.956715e-01	1
MTERFD2	1394664	278	35	557924	145036	0	4	1	0	50	67	13792762	3.958311e-01	1
NR1H3	1274054	198	38	651652	184628	0	3	1	0	50	45	10442188	3.960244e-01	1
ANO9	2206786	344	58	1156854	321180	0	9	1	0	50	65	13691156	3.960665e-01	1
YPEL5	141747	692	18	176346	50298	0	2	0	0	50	75	10512080	3.961205e-01	1
PSMA4	505832	375	46	399354	96354	0	3	0	0	50	57	11773570	3.962037e-01	1
RPS4Y1	0	0	0	387234	109686	0	2	0	0	46	65	11266954	3.962674e-01	1
NLGN1	34593	1079	-18	1175438	332290	0	12	3	0	17	25	3755786	3.963008e-01	1
AWAT1	161347	NaN	27	484194	129684	0	3	0	0	12	29	4098782	3.963459e-01	1
CCDC146	312362	639	35	1443290	338350	0	12	4	0	45	44	7329368	3.964109e-01	1
PIGH	483892	311	46	272902	79184	0	2	1	0	50	61	11544300	3.964236e-01	1
CCDC105	990597	524	16	711646	213110	0	5	1	0	50	58	11022736	3.964862e-01	1
SERTAD3	1010633	202	34	273306	87264	0	2	0	0	50	51	10272306	3.964988e-01	1
RNLS	193044	396	33	537522	145440	0	5	0	0	50	57	12221202	3.968742e-01	1
TAOK3	635780	823	26	1356228	324210	0	7	1	0	50	54	12395932	3.970846e-01	1
TGFBR1	201435	211	30	734674	202202	0	5	0	0	48	47	10818110	3.972087e-01	1
TRIM46	1801444	194	32	1064944	339764	0	5	1	0	50	40	11312000	3.973988e-01	1
DHODH	438866	372	19	558732	181800	0	4	0	0	5	7	2544594	3.975761e-01	1
VMA21	247003	NaN	-16	147662	42622	0	1	0	0	50	95	10333310	3.976520e-01	1
FKBPL	2170336	224	32	485002	154934	0	2	0	0	50	60	14376744	3.977194e-01	1
MRPS18A	1626879	278	43	286234	85244	0	1	0	0	50	63	13919820	3.980381e-01	1
CDCA4	854493	205	30	339158	105646	0	1	0	0	50	56	14499560	3.981455e-01	1
CLDN6	1443513	234	49	299364	104838	0	2	1	0	50	43	10754480	3.982929e-01	1
CLEC18A	1511555	162	36	661146	178164	0	3	0	0	32	52	10146258	3.982948e-01	1
PIPOX	1752742	236	34	566408	161398	0	3	0	0	50	47	12836494	3.983040e-01	1
SRRM5	NaN	NaN	NaN	1039492	284618	0	14	0	0	10	17	3019900	3.983596e-01	1
PDZD3	1258103	195	57	714676	230684	0	5	0	0	50	55	13324526	3.985441e-01	1
APOBEC3H	1225154	223	75	312696	71508	0	2	0	0	50	38	10695698	3.986615e-01	1
TRIM48	981	1138	-38	339966	81810	0	4	0	0	50	84	12022434	3.987012e-01	1
PROZ	759371	229	38	585598	161600	0	3	1	0	39	39	8845580	3.992693e-01	1
NUCB2	522189	387	19	656702	137158	0	5	1	0	50	69	12517536	3.993791e-01	1
GRIA3	226353	NaN	-6	1371782	363802	0	16	3	0	33	56	8368052	3.995694e-01	1
DYDC1	352963	598	18	276942	62418	0	3	1	0	27	46	7121106	3.996531e-01	1
BRMS1	1963418	182	55	444198	112716	0	2	1	0	50	61	11907092	3.997475e-01	1
EI24	391073	595	23	522776	120796	0	7	0	0	8	11	2012122	4.002173e-01	1
PPDPF	1262904	298	54	167862	48480	0	1	0	0	50	49	10671862	4.003471e-01	1
PRG3	923815	191	-3	337138	87062	0	2	0	0	50	41	10191304	4.003596e-01	1
CA9	1202125	248	37	654682	207050	0	4	1	0	50	48	11794780	4.006068e-01	1
RAD51	1017781	161	47	562570	153116	0	5	0	0	9	21	2739322	4.007677e-01	1
GOLGA7	284397	522	28	215332	50702	0	1	0	0	50	74	11989912	4.009511e-01	1
S100A7	1140114	279	38	156550	34946	0	1	0	0	50	42	10127674	4.010247e-01	1
C16orf54	NaN	NaN	NaN	302394	107868	0	3	0	0	50	151	22603396	4.011243e-01	1
FAM122B	293030	NaN	27	441976	110696	0	3	0	0	50	78	15181714	4.011870e-01	1
MAGEE2	117293	NaN	-10	744976	207656	0	5	1	0	50	98	15287158	4.012703e-01	1
PRRG4	392152	375	10	331280	93526	0	3	0	0	3	2	1086558	4.013634e-01	1
SF3B4	798975	560	17	593274	192708	0	2	1	0	50	65	12997286	4.015933e-01	1
PPP1R15A	1766061	211	34	941320	291890	0	6	1	0	50	37	11537432	4.016392e-01	1
BVES	108905	702	-1	536310	136956	0	4	1	0	50	87	12421384	4.016582e-01	1
KRT35	1445853	325	-22	654480	192708	0	9	2	0	50	67	10836896	4.016770e-01	1
CLK2	1574928	194	45	740128	194930	0	2	1	0	50	44	11799830	4.017212e-01	1
C5orf46	137041	470	2	133522	34946	0	2	1	0	23	37	4254928	4.019373e-01	1
SFRP5	555867	209	33	450662	132310	0	2	0	0	50	60	12772258	4.020546e-01	1
C2orf48	881918	220	41	232098	66054	0	2	0	0	50	81	13918204	4.020621e-01	1
CGB2	2070141	200	35	225230	78982	0	2	0	0	50	56	10294526	4.021126e-01	1
ZFYVE16	318922	590	33	2250684	590244	0	10	4	0	27	40	8096766	4.021778e-01	1
LIPA	254295	263	31	597718	150692	0	5	0	0	50	48	10656914	4.021885e-01	1
TOB1	1152451	161	15	496112	134128	0	2	1	0	50	65	9719836	4.022793e-01	1
LDLR	1808766	233	33	1279266	327240	0	5	2	0	50	32	11529958	4.023648e-01	1
ZNF709	1754294	593	-0	953036	221392	0	7	3	0	26	56	8637116	4.026183e-01	1
CCDC65	1696692	214	56	720736	177962	0	3	1	0	50	41	10849622	4.028209e-01	1
PPIL3	635570	201	31	301990	73730	0	2	1	0	22	14	4240990	4.030722e-01	1
ZNF169	219475	445	31	865166	242602	0	5	1	0	50	58	15331194	4.030771e-01	1
DHRS4L1	992350	355	19	411474	123018	0	4	1	0	19	22	4839920	4.032050e-01	1
PLA2G7	141205	551	-1	664782	165438	0	7	2	0	29	55	7159890	4.034150e-01	1
NXT2	133688	NaN	30	295526	75346	0	1	0	0	50	72	14310892	4.034509e-01	1
NOL6	1001877	166	4	1625696	521362	0	8	3	0	50	42	9663074	4.034555e-01	1
NBR1	1341175	172	25	1420666	385820	0	6	1	0	37	29	9626714	4.034825e-01	1
DLL3	1410725	230	39	857288	291082	0	6	0	0	30	40	10646814	4.035417e-01	1
APOF	2869106	184	52	454702	143420	0	2	1	0	50	61	14376744	4.036046e-01	1
HCRT	2129732	206	30	175134	69690	0	1	0	0	50	54	12557734	4.036093e-01	1
CCDC159	1385739	197	31	458136	110292	0	3	0	0	50	39	12613890	4.036535e-01	1
SOX15	1957426	194	24	320170	107666	0	1	0	0	50	51	12469258	4.038650e-01	1
CAPRIN1	770116	279	28	1064944	279164	0	5	1	0	50	76	13590964	4.045926e-01	1
CD46	321738	372	8	644784	149076	0	3	0	0	28	31	7054244	4.047419e-01	1
TIMD4	135146	1235	16	549440	160186	0	4	2	0	50	67	10299576	4.047984e-01	1
TMEM51	379959	432	16	356126	108070	0	3	0	0	43	66	10410676	4.049847e-01	1
MAP1LC3A	990458	214	54	213716	50500	0	2	0	0	50	61	10911636	4.057042e-01	1
CCL8	40425	871	-32	147662	38986	0	2	0	0	50	99	11329776	4.057299e-01	1
TNFRSF4	2356409	196	27	397132	124028	0	3	1	0	39	56	11813364	4.058250e-01	1
DEFB1	131884	628	11	101202	26664	0	1	0	0	50	64	11320888	4.060186e-01	1
NADK	1511678	243	30	655894	183416	0	4	1	0	50	39	10567428	4.062539e-01	1
RAB24	942017	227	53	312696	77568	0	1	0	0	50	50	11252006	4.063112e-01	1
TK1	527017	217	27	343198	98576	0	2	0	0	50	70	12162016	4.064743e-01	1
TSPYL1	260958	593	22	613070	183214	0	3	0	0	50	78	13624294	4.069710e-01	1
TULP3	494496	336	35	748208	203212	0	6	1	0	50	74	12024858	4.069853e-01	1
RPH3A	651570	527	28	1037876	274114	0	5	2	0	50	76	14141616	4.071367e-01	1
NMUR2	261658	955	4	593678	169882	0	8	1	0	48	113	13503902	4.074342e-01	1
NBPF3	563178	283	37	946774	237350	0	8	1	0	50	58	11586922	4.075493e-01	1
TNKS1BP1	929334	250	-20	2411072	760732	0	12	3	0	50	58	11862450	4.076304e-01	1
C7orf66	75279	982	-24	170892	44844	0	2	0	0	50	124	15354828	4.076812e-01	1
TPRN	1722012	202	36	921928	317342	0	4	1	0	50	50	12867198	4.079060e-01	1
EDA	135563	NaN	-2	618726	190890	0	4	1	0	39	73	12239382	4.079333e-01	1
SLC2A7	840956	264	31	726392	232906	0	5	0	0	50	46	11655602	4.083147e-01	1
ELP3	417570	338	41	810828	219372	0	5	1	0	17	26	4871836	4.083731e-01	1
MYO15A	911350	192	29	5032830	1539240	0	20	2	0	4	4	2594488	4.084636e-01	1
P2RX3	923815	191	-3	595496	157156	0	3	2	0	50	41	10191304	4.086741e-01	1
OR2M5	19998	935	-32	437734	130694	0	5	1	0	50	85	10702768	4.087355e-01	1
TGM3	555761	399	27	1012222	279770	0	7	0	0	40	48	9570760	4.087780e-01	1
MCL1	1475649	152	31	502576	147056	0	2	0	0	45	46	10760540	4.089002e-01	1
VGLL4	186722	488	35	470660	134734	0	3	0	0	50	69	11593184	4.090498e-01	1
DDI1	NaN	NaN	NaN	554490	167256	0	5	0	0	44	126	20155156	4.092109e-01	1
ITM2A	13949	NaN	29	385416	106656	0	3	0	0	50	90	14704590	4.098411e-01	1
OR2A14	221024	812	-11	431270	133522	0	5	0	0	50	83	11386740	4.098613e-01	1
LAIR1	742939	507	-9	423190	122210	0	3	0	0	50	75	10195950	4.100427e-01	1
MAPK15	2190348	229	30	772044	251490	0	3	3	0	31	35	7920218	4.102621e-01	1
CSTB	919787	170	68	147056	37774	0	1	0	0	50	51	11047582	4.103367e-01	1
SERPINB10	133459	522	19	591658	145238	0	6	1	0	50	68	11613384	4.106062e-01	1
PRSS50	298503	495	41	549642	165438	0	4	2	0	50	68	10765388	4.107917e-01	1
CDNF	256031	306	32	276538	73730	0	2	0	0	50	51	11155046	4.109405e-01	1
OR8B4	149616	857	0	431876	130492	0	5	1	0	30	45	7256850	4.109528e-01	1
VAMP3	364696	422	22	154126	39188	0	1	0	0	50	84	14430072	4.110292e-01	1
LSM7	1503606	267	31	159176	39592	0	1	0	0	50	41	11602880	4.110477e-01	1
ATP2C2	646239	396	5	1389962	395920	0	9	3	0	50	67	9946278	4.112632e-01	1
FBXO42	788646	186	42	1025352	301788	0	5	3	0	50	68	11276044	4.112906e-01	1
ZMAT5	848649	195	37	255530	67468	0	1	0	0	50	57	10866186	4.113377e-01	1
PAWR	230993	395	-8	485002	147056	0	4	1	0	50	82	13120102	4.114543e-01	1
APOC2	1003719	196	6	150490	42218	0	1	0	0	50	38	9711958	4.115191e-01	1
ZNF679	NaN	NaN	NaN	612868	147056	0	7	0	0	50	151	22642584	4.115630e-01	1
SIRT2	1989663	219	30	589638	155742	0	4	0	0	50	60	12394316	4.119500e-01	1
PPP2CB	365415	346	28	454904	123220	0	3	0	0	12	27	3670744	4.122013e-01	1
ALLC	252769	496	5	582568	156752	0	5	0	0	50	78	14001226	4.122984e-01	1
DEFB134	467502	451	22	100596	23028	0	1	0	0	50	73	12610860	4.124138e-01	1
MAGEB16	3857	NaN	-24	462782	130492	0	9	0	0	50	142	16725802	4.125979e-01	1
SLC9A4	184297	671	6	1156652	322594	0	9	2	0	50	107	14396944	4.126476e-01	1
CCL5	661778	235	20	134734	38582	0	1	0	0	50	46	11152824	4.126681e-01	1
GNPDA2	62624	1009	11	417332	100798	0	3	1	0	50	73	13655402	4.128964e-01	1
HTR3D	1423268	375	38	734068	214322	0	6	0	0	30	30	7120500	4.129074e-01	1
RAB7A	1090310	277	54	310474	79790	0	2	0	0	50	50	12177974	4.133881e-01	1
OR5B3	475497	835	-29	443390	128068	0	9	2	0	50	60	9260690	4.134088e-01	1
OR9A4	198115	856	-6	441370	131300	0	5	1	0	27	48	6379160	4.135291e-01	1
PDLIM3	168463	422	4	617716	179174	0	5	1	0	31	48	7146356	4.136043e-01	1
NOP16	576954	347	45	265428	69084	0	1	0	0	50	59	11867298	4.137655e-01	1
PDGFB	1046938	205	60	361782	106050	0	1	0	0	50	41	11457238	4.138264e-01	1
NUDT6	126682	414	19	453894	133320	0	3	1	0	50	70	11979408	4.139414e-01	1
SULT2A1	881316	336	39	432886	99182	0	3	0	0	50	87	12769632	4.140015e-01	1
CXorf40A	187616	NaN	16	233108	67468	0	1	0	0	50	70	11737614	4.140934e-01	1
KRTAP21-3	NaN	NaN	NaN	90294	19392	0	1	0	0	50	151	22514920	4.141068e-01	1
GSK3B	467052	421	19	631250	184426	0	6	2	0	50	69	9097878	4.148010e-01	1
RBM33	213580	646	10	1683064	487022	0	8	2	0	17	13	3795176	4.148432e-01	1
RNF208	1724821	399	43	354510	121806	0	2	0	0	50	33	9439864	4.148833e-01	1
CLIP2	938020	179	51	1486518	455712	0	8	2	0	50	54	11380074	4.149632e-01	1
LOC653486	NaN	NaN	NaN	142410	39390	0	1	0	0	50	151	22534918	4.149996e-01	1
METTL7A	569122	220	40	349056	98778	0	2	1	0	50	70	11316242	4.151229e-01	1
KRTAP20-1	22916	1048	-79	81608	21412	0	1	0	0	50	68	9224936	4.153712e-01	1
ELF5	685229	295	5	406020	92112	0	3	1	0	50	103	15712974	4.154428e-01	1
MT1M	653985	187	28	96556	21008	0	1	0	0	50	54	9310786	4.154710e-01	1
ZNF334	416360	642	19	1010808	236946	0	9	2	0	50	70	9965872	4.156359e-01	1
STC2	471196	519	41	435310	122816	0	2	0	0	50	62	13299478	4.157131e-01	1
TMEM229B	488731	311	39	237350	70498	0	1	1	0	50	51	9389566	4.157356e-01	1
BICD1	387398	460	23	1417232	380164	0	12	1	0	13	36	6080200	4.162427e-01	1
JUND	1178047	210	43	465206	167458	0	2	0	0	50	66	12650452	4.163148e-01	1
SMEK2	597106	382	25	1261894	322190	0	6	0	0	47	48	11042734	4.163972e-01	1
EHHADH	775543	587	35	1027170	304818	0	14	3	0	50	56	11836190	4.167633e-01	1
MPV17L	545296	212	36	296940	68478	0	2	0	0	50	49	11570156	4.171442e-01	1
GPR148	626077	372	11	471468	162408	0	4	1	0	50	70	12720142	4.172373e-01	1
MMP13	374035	482	-10	703162	177962	0	5	1	0	50	82	14189086	4.173354e-01	1
HIST1H2AM	228884	634	40	178568	62014	0	1	0	0	50	64	8400170	4.174614e-01	1
ZNF577	435461	817	-45	709626	183618	0	9	1	0	50	68	9429158	4.176788e-01	1
SENP6	428787	364	24	1673368	405818	0	14	0	0	4	1	984952	4.178945e-01	1
STAT5B	2101162	190	31	1165540	310676	0	3	0	0	27	21	7357648	4.179259e-01	1
PIGQ	1115707	213	39	1107566	337744	0	5	1	0	48	32	9336036	4.179619e-01	1
CHRNA9	442913	347	53	695688	187860	0	5	1	0	50	55	10777306	4.180160e-01	1
BET1L	1463610	437	24	228462	66660	0	2	0	0	50	61	10346238	4.180430e-01	1
C20orf27	860065	241	43	291486	84234	0	2	0	0	50	68	13648938	4.181041e-01	1
SNX10	918425	418	29	310878	70902	0	1	0	0	50	63	13106164	4.181458e-01	1
RING1	1474628	377	24	569236	185234	0	4	0	0	41	37	9585102	4.182442e-01	1
OR2A12	222080	812	-11	435310	129482	0	3	1	0	50	83	11386740	4.182810e-01	1
DDX20	333198	440	25	1200486	323604	0	8	3	0	50	50	12020818	4.185193e-01	1
PHLDA1	604083	438	17	561156	173316	0	4	0	0	50	63	12354724	4.187590e-01	1
MRPS14	176818	828	4	185840	54742	0	2	0	0	50	83	11215444	4.187851e-01	1
PKN1	954144	204	43	1365924	426624	0	6	1	0	6	2	2049088	4.191306e-01	1
SDHB	678965	221	52	418948	108878	0	3	0	0	42	58	10457136	4.191765e-01	1
RER1	561270	302	24	294920	77770	0	1	0	0	50	50	10759328	4.194146e-01	1
C2orf49	198223	381	8	339360	92718	0	3	1	0	50	58	10696304	4.194229e-01	1
TMEM72	75634	905	25	391476	121200	0	3	1	0	50	86	12535716	4.194752e-01	1
ITLN2	777836	441	19	485608	125240	0	5	1	0	50	68	12520768	4.194768e-01	1
OMP	437413	450	40	228260	69286	0	2	1	0	28	28	5650142	4.197275e-01	1
TMEM171	447937	584	21	458944	140390	0	4	0	0	43	68	9927896	4.197307e-01	1
MS4A10	744779	621	23	392082	112110	0	3	0	0	42	60	11362096	4.198728e-01	1
FABP12	186546	595	-0	209676	52722	0	1	0	0	50	78	11394416	4.203066e-01	1
GATAD2A	899226	214	6	895264	284012	0	4	1	0	50	35	9560660	4.205145e-01	1
ZMAT3	371562	807	-9	423594	115746	0	2	0	0	50	59	11948704	4.207892e-01	1
WNT6	1087669	386	42	503182	169478	0	2	1	0	50	46	10556318	4.207980e-01	1
IL10RB	861800	317	87	485810	122614	0	2	0	0	50	60	12903558	4.208003e-01	1
HMP19	101001	533	23	251086	71306	0	1	0	0	50	61	11069398	4.208439e-01	1
NUDT13	539834	354	40	519948	141198	0	2	0	0	50	43	10655500	4.208442e-01	1
ELOVL3	1041024	187	45	396728	103222	0	3	0	0	50	82	16304632	4.210313e-01	1
PPP3CA	84583	574	5	782144	198364	0	6	0	0	20	36	7422894	4.210692e-01	1
SLC38A3	846254	199	44	743562	210888	0	3	1	0	23	20	4691854	4.211199e-01	1
PPIC	183387	519	12	306838	90092	0	2	1	0	33	64	9530360	4.211551e-01	1
TMEM105	2765068	191	24	179982	61206	0	1	0	0	50	42	13301296	4.212580e-01	1
CHCHD1	1009357	191	42	174124	48278	0	1	0	0	50	66	13937596	4.213189e-01	1
ADK	622159	598	40	557116	137966	0	3	0	0	34	47	9849924	4.213752e-01	1
RAB5C	2150553	206	33	319160	87466	0	2	1	0	50	51	12474914	4.216929e-01	1
ERAP1	394409	345	36	1404708	370266	0	12	6	0	21	30	4369866	4.221088e-01	1
PCMT1	424800	234	40	419958	118170	0	4	1	0	25	34	4263412	4.222205e-01	1
HSPB3	61471	617	14	210080	64438	0	1	1	0	50	90	12849018	4.226711e-01	1
HIST2H2AC	798975	560	17	176952	60600	0	2	1	0	21	22	3548534	4.226950e-01	1
ENDOG	1768145	201	34	407636	140188	0	2	0	0	50	37	11690144	4.228144e-01	1
CWC25	1198833	207	37	635896	160388	0	3	1	0	50	48	10316140	4.229771e-01	1
TARP	164254	382	6	252500	63226	0	2	1	0	29	37	5490764	4.231163e-01	1
SNAI1	575200	181	51	373094	114736	0	3	1	0	50	61	11564904	4.232062e-01	1
GPATCH3	1025094	188	34	747602	224422	0	5	0	0	20	18	4370270	4.233316e-01	1
ZNF263	1397628	303	32	982932	272700	0	7	1	0	50	63	13227162	4.239006e-01	1
FAM60A	317612	468	6	333502	82214	0	2	0	0	50	77	11678024	4.239087e-01	1
FAM127C	304745	NaN	42	160388	48076	0	2	1	0	31	48	5805480	4.239093e-01	1
EED	443833	159	26	670640	160792	0	4	1	0	50	92	14575310	4.239369e-01	1
GMPR2	915114	220	38	538128	148470	0	3	1	0	50	46	11959814	4.241221e-01	1
EDN1	198728	410	27	318352	78578	0	3	0	0	50	80	11687518	4.246707e-01	1
ZNF395	289053	229	44	730028	226240	0	5	0	0	19	17	3640646	4.247029e-01	1
PLD3	1006719	289	35	708414	210888	0	5	1	0	50	60	12448654	4.247946e-01	1
DEFB128	215351	430	25	137966	35350	0	1	0	0	50	60	9801242	4.262232e-01	1
IDH2	851518	192	38	667206	181800	0	5	0	0	50	47	10394314	4.263297e-01	1
C5orf60	NaN	NaN	NaN	396324	122412	0	4	2	0	20	31	4864362	4.263617e-01	1
H3F3B	1885370	198	27	194728	61610	0	1	0	0	50	49	12285640	4.265388e-01	1
ESRRA	1613996	257	65	587820	197556	0	4	2	0	50	51	12099800	4.266389e-01	1
CNTN5	3647	1135	-26	1608122	449248	0	16	4	0	34	73	9162114	4.267260e-01	1
ATP5G1	757963	239	29	198970	61004	0	1	0	0	50	57	13193832	4.268728e-01	1
RHBDF2	1202221	197	29	1241088	358146	0	5	0	0	17	13	5057070	4.269326e-01	1
NAT2	322678	627	-26	417736	113726	0	4	1	0	50	102	12563592	4.269945e-01	1
CKAP2L	595832	214	47	1082518	294314	0	5	2	0	50	66	12019404	4.270632e-01	1
TBC1D26	730837	431	-16	381780	98172	0	3	1	0	50	82	12642170	4.274366e-01	1
CABP2	1392213	215	53	322998	94536	0	2	0	0	21	23	3951524	4.274372e-01	1
ADAMDEC1	57540	741	5	705788	182002	0	6	1	0	29	53	9527734	4.274603e-01	1
PHACTR4	778726	182	29	1044340	294314	0	7	1	0	50	67	13053846	4.275327e-01	1
NECAP1	142724	300	23	405616	114332	0	3	0	0	50	63	11655198	4.275371e-01	1
CD200R1L	240755	616	6	395516	111100	0	4	0	0	50	78	12625404	4.277061e-01	1
C19orf43	1959466	226	29	249874	77972	0	1	0	0	50	51	13294024	4.277780e-01	1
RHPN1	1882843	237	35	953440	300374	0	3	1	0	20	10	4599540	4.277912e-01	1
TMEM69	953032	157	30	351278	104434	0	1	0	0	50	57	13894166	4.278902e-01	1
NPFF	1469374	191	55	165034	48278	0	1	0	0	50	50	10590254	4.280181e-01	1
LMNB2	1604277	267	35	864964	255530	0	4	1	0	50	50	12940322	4.280326e-01	1
IDI1	338115	407	30	419352	108474	0	2	2	0	22	41	5454000	4.280511e-01	1
DEPDC1B	166902	679	13	786992	202000	0	5	2	0	50	59	10310888	4.280651e-01	1
AP1S2	170722	NaN	47	236542	59186	0	1	0	0	50	70	11431382	4.283673e-01	1
PYCARD	1203752	478	17	275124	87264	0	1	1	0	50	53	9162518	4.283738e-01	1
LYZL6	703538	424	31	221998	56156	0	2	0	0	50	83	12553492	4.285575e-01	1
FKBP8	1394856	259	48	589234	182810	0	4	0	0	44	60	13306952	4.288439e-01	1
WNT2	331093	392	5	525806	140188	0	3	1	0	26	35	6045052	4.288564e-01	1
RASSF3	450247	476	17	355116	89082	0	3	0	0	50	71	11808314	4.290821e-01	1
MXD1	844060	221	37	332088	83628	0	2	0	0	50	40	9933956	4.293438e-01	1
BIRC3	462955	280	5	888396	230886	0	6	2	0	50	69	13207164	4.297719e-01	1
CNTROB	1794630	337	33	1334412	393900	0	5	2	0	16	14	4374310	4.297862e-01	1
OR5H14	200002	811	-15	439956	125442	0	6	2	0	31	69	8390272	4.299646e-01	1
ULK1	374096	180	23	1506920	469246	0	8	1	0	42	66	12857300	4.300645e-01	1
PVRL2	920101	196	-3	934452	307242	0	4	2	0	50	39	10045258	4.305300e-01	1
PPAP2C	233160	578	-13	463994	146248	0	4	2	0	42	56	8843762	4.306189e-01	1
NAAA	483325	429	44	527624	155338	0	5	1	0	50	90	13690550	4.308282e-01	1
TNP1	261601	642	23	85244	20200	0	1	0	0	50	73	10478952	4.313614e-01	1
GIN1	205281	565	14	771640	196142	0	6	2	0	50	64	10539956	4.315933e-01	1
CSAD	1729009	191	55	761540	221998	0	3	2	0	50	39	10373912	4.318558e-01	1
TAF1D	290677	527	0	417534	101808	0	3	0	0	50	61	11260692	4.318708e-01	1
SPAG7	1416161	231	30	345824	84436	0	2	0	0	50	39	10599950	4.319789e-01	1
COMMD4	814680	296	43	296132	85648	0	2	0	0	50	53	11248976	4.321591e-01	1
KRT85	936407	213	42	730028	212908	0	5	2	0	50	65	13449362	4.324241e-01	1
